view,status,model_specifications,location,id,leasing_stats,model_id,number,taxi_company
0,no_telematics,"[{'name': 'ExteriorColor', 'value_localized': 'Blue', 'value': 'Blue', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c_ExteriorColor'}, {'name': 'Year', 'value_localized': '2019', 'value': '2019', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2019, 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c_Year'}, {'name': 'Transmission', 'value_localized': 'Automatic', 'value': 'Automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.Transmission.default_icon', 'value_parsed': 'Automatic', 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c_Transmission'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c_FuelType'}, {'name': 'FuelTankVolume', 'value_localized': '100 model.specification.FuelTankVolume.unit(0)', 'value': '100', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 100, 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c_FuelTankVolume'}, {'name': '_Features', 'value_localized': 'Android Auto, Apple CarPlay, Cruise Control, Digital HUD, Leather seats, Power Windows, Sunroof/Moonroof, Touchscreen LCD', 'value': ['Android Auto', 'Apple CarPlay', 'Cruise Control', 'Digital HUD', 'Leather seats', 'Power Windows', 'Sunroof/Moonroof', 'Touchscreen LCD'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__Features'}, {'name': '_Model', 'value_localized': 'G-Class', 'value': 'G-Class', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__Model'}, {'name': '_Manufactory', 'value_localized': 'Mercedes', 'value': 'Mercedes', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__Manufactory'}, {'name': '_Class', 'value_localized': 'Business', 'value': 'Business', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__Class'}, {'name': '_BodyType', 'value_localized': 'SUV / Off-road', 'value': 'SUV / Off-road', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__Transmission'}, {'name': '_Year', 'value_localized': '2019', 'value': '2019', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2019, 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__Year'}, {'name': '_Color', 'value_localized': 'Blue', 'value': 'Blue', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__Color'}, {'name': '_EngineCapacity', 'value_localized': '4.0', 'value': '4.0', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Full wheel', 'value': 'Full wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__DriveType'}, {'name': '_PowerHP', 'value_localized': '585', 'value': '585', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 585, 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__PowerHP'}, {'name': '_0100kmh', 'value_localized': '4.5', 'value': '4.5', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4.5, 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '220', 'value': '220', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 220, 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '03f38f26-53f0-4043-b27b-9d4125ce463c__Doors'}]",,03f38f26-53f0-4043-b27b-9d4125ce463c,{},6cd7c6a8e4c491759a5ff17dc450680c,b9082,"{'name': 'MasterKey Car rental L.L.C', 'id': 'company_tag_name_MasterKey_Car_rental_L.L.C'}"
1,no_telematics,"[{'name': '_IsSimilarCars', 'value_localized': 'false', 'value': 'false', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__IsSimilarCars'}, {'name': '_Order', 'value_localized': '1076', 'value': '1076', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1076, 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__Order'}, {'name': '_Features', 'value_localized': 'Android Auto, Apple CarPlay, Brake Assist Technology, Leather seats, Side Slip Angle Control, Traction Control System (TCS)', 'value': ['Android Auto', 'Apple CarPlay', 'Brake Assist Technology', 'Leather seats', 'Side Slip Angle Control', 'Traction Control System (TCS)'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__Features'}, {'name': 'ExteriorColor', 'value_localized': 'Blue', 'value': 'Blue', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80_ExteriorColor'}, {'name': 'Year', 'value_localized': '2020', 'value': '2020', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2020, 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80_Year'}, {'name': 'FuelTankVolume', 'value_localized': '64 model.specification.FuelTankVolume.unit(2)', 'value': '64', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 64, 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80_FuelTankVolume'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80_FuelType'}, {'name': '_Model', 'value_localized': '911', 'value': '911', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 911, 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__Model'}, {'name': '_Manufactory', 'value_localized': 'Porsche', 'value': 'Porsche', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__Manufactory'}, {'name': '_Class', 'value_localized': 'Sport', 'value': 'Sport', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__Class'}, {'name': '_BodyType', 'value_localized': 'Convertible', 'value': 'Convertible', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__Transmission'}, {'name': '_Year', 'value_localized': '2020', 'value': '2020', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2020, 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__Year'}, {'name': '_Color', 'value_localized': 'Blue', 'value': 'Blue', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__Color'}, {'name': '_EngineCapacity', 'value_localized': '3.0', 'value': '3.0', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 3, 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Full wheel', 'value': 'Full wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__DriveType'}, {'name': '_PowerHP', 'value_localized': '385', 'value': '385', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 385, 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__PowerHP'}, {'name': '_0100kmh', 'value_localized': '4.4', 'value': '4.4', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4.400000095, 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '289', 'value': '289', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 289, 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__MaxSpeed'}, {'name': '_Seats', 'value_localized': '4', 'value': '4', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__Seats'}, {'name': '_Doors', 'value_localized': '2', 'value': '2', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2, 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '24607eaf-13f9-4e14-b312-51c0cc233c80__show_in_aggregator'}]",,24607eaf-13f9-4e14-b312-51c0cc233c80,{},cab00d7e1a0a76783b123753b9425e1e,v74253,"{'name': 'MasterKey Car rental L.L.C', 'id': 'company_tag_name_MasterKey_Car_rental_L.L.C'}"
2,no_telematics,"[{'name': 'ExteriorColor', 'value_localized': 'Silver', 'value': 'Silver', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d_ExteriorColor'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d_Year'}, {'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d_FuelTankVolume'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d_FuelType'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__IsSimilarCars'}, {'name': '_Order', 'value_localized': '1772', 'value': '1772', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1772, 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__Order'}, {'name': '_Price', 'value_localized': '0', 'value': '0', 'name_localized': 'model.specification._Price.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 0, 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__Price'}, {'name': '_Features', 'value_localized': 'Bluetooth, Front & Rear Airbags, Parking sense, Power Windows, Reverse camera, USB', 'value': ['Bluetooth', 'Front & Rear Airbags', 'Parking sense', 'Power Windows', 'Reverse camera', 'USB'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__Features'}, {'name': '_Model', 'value_localized': 'X-Trail', 'value': 'X-Trail', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__Model'}, {'name': '_Manufactory', 'value_localized': 'Nissan', 'value': 'Nissan', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__Class'}, {'name': '_BodyType', 'value_localized': 'SUV / Off-road', 'value': 'SUV / Off-road', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__Transmission'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__Year'}, {'name': '_Color', 'value_localized': 'Silver', 'value': 'Silver', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__Color'}, {'name': '_EngineCapacity', 'value_localized': '2.5', 'value': '2.5', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2.5, 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__DriveType'}, {'name': '_PowerHP', 'value_localized': '184', 'value': '184', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 184, 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__PowerHP'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__show_in_aggregator'}, {'name': '_MaxSpeed', 'value_localized': '170', 'value': '170', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 170, 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__MaxSpeed'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'SUV', 'value': 'SUV', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '25573276-8b2f-4ecf-a795-a10a3048e07d__IsSimilarCarsTitle'}]",,25573276-8b2f-4ecf-a795-a10a3048e07d,{},4272aa643d8e2c938c2c56238df3f03f,z97480,"{'name': 'MasterKey Car rental L.L.C', 'id': 'company_tag_name_MasterKey_Car_rental_L.L.C'}"
3,no_telematics,"[{'name': '_IsSimilarCars', 'value_localized': 'false', 'value': 'false', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__IsSimilarCars'}, {'name': '_Order', 'value_localized': '1513', 'value': '1513', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1513, 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__Order'}, {'name': 'ExteriorColor', 'value_localized': 'Black', 'value': 'Black', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e_ExteriorColor'}, {'name': 'Year', 'value_localized': '2018', 'value': '2018', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2018, 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e_Year'}, {'name': 'Transmission', 'value_localized': 'Automatic', 'value': 'Automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.Transmission.default_icon', 'value_parsed': 'Automatic', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e_Transmission'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e_FuelType'}, {'name': 'FuelTankVolume', 'value_localized': '80 model.specification.FuelTankVolume.unit(0)', 'value': '80', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 80, 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e_FuelTankVolume'}, {'name': '_Price', 'value_localized': '1199', 'value': '1199', 'name_localized': 'model.specification._Price.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1199, 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__Price'}, {'name': '_Features', 'value_localized': '3D Surround Camera, Android Auto, Apple CarPlay, Chiller/Freezer, Digital HUD, Leather seats, Massaging Seats, Powered Tailgate, Premium Audio, Sunroof/Moonroof, Temperature Controlled Seats', 'value': ['3D Surround Camera', 'Android Auto', 'Apple CarPlay', 'Chiller/Freezer', 'Digital HUD', 'Leather seats', 'Massaging Seats', 'Powered Tailgate', 'Premium Audio', 'Sunroof/Moonroof', 'Temperature Controlled Seats'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__Features'}, {'name': '_Model', 'value_localized': 'S560', 'value': 'S560', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__Model'}, {'name': '_Manufactory', 'value_localized': 'Mercedes', 'value': 'Mercedes', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__Manufactory'}, {'name': '_Class', 'value_localized': 'Luxury', 'value': 'Luxury', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__Transmission'}, {'name': '_Year', 'value_localized': '2018', 'value': '2018', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2018, 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__Year'}, {'name': '_Color', 'value_localized': 'Black', 'value': 'Black', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__Color'}, {'name': '_EngineCapacity', 'value_localized': '4.0', 'value': '4.0', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Full wheel', 'value': 'Full wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__DriveType'}, {'name': '_PowerHP', 'value_localized': '469', 'value': '469', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 469, 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__PowerHP'}, {'name': '_0100kmh', 'value_localized': '4.6', 'value': '4.6', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4.599999905, 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '250', 'value': '250', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 250, 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__MaxSpeed'}, {'name': '_Seats', 'value_localized': '4', 'value': '4', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '273bffdd-4b62-4314-9d0a-4a2f6d6cda3e__show_in_aggregator'}]",,273bffdd-4b62-4314-9d0a-4a2f6d6cda3e,{},b31c4371e7e3f63cbc489aca97cdbafa,q8706,"{'name': 'MasterKey Car rental L.L.C', 'id': 'company_tag_name_MasterKey_Car_rental_L.L.C'}"
