Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
"[{'ReservationKey': 0, 'CarKey': 127771, 'CustomerName': 'Running Contract, 1410', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 2:47:00 PM', 'ToDateTime': '8/14/2024 2:47:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2023,30156,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127771,16026,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127778, 'CustomerName': 'Running Contract, 1257', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/4/2024 12:52:00 PM', 'ToDateTime': '8/3/2024 12:52:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,30979,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127778,5467,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127791, 'CustomerName': 'Running Contract, 1274', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/9/2024 8:06:00 PM', 'ToDateTime': '8/8/2024 8:06:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,33156,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127791,5276,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127786, 'CustomerName': 'Running Contract, 1420', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 1:05:00 PM', 'ToDateTime': '8/28/2024 1:05:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,34636,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127786,9642,CITROEN C4
,100.0,,Dubai,BUSINESS BAY,4,2023,34665,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127770,5543,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 117324, 'CustomerName': 'Running Contract, 1413', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 7:08:00 PM', 'ToDateTime': '8/1/2024 7:08:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,36372,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,117324,14029,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127772, 'CustomerName': 'Running Contract, 1340', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/3/2024 4:34:00 PM', 'ToDateTime': '8/2/2024 4:34:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,36558,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127772,9189,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 123942, 'CustomerName': 'Running Contract, 987', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '3/10/2024 11:05:00 AM', 'ToDateTime': '8/7/2024 11:05:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,38044,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,123942,3949,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127789, 'CustomerName': 'Running Contract, 978', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '3/8/2024 3:50:00 PM', 'ToDateTime': '7/31/2024 3:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,39252,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127789,6,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127777, 'CustomerName': 'Running Contract, 1381', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/19/2024 2:22:00 PM', 'ToDateTime': '8/18/2024 2:22:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,42746,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127777,4706,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 123938, 'CustomerName': 'Running Contract, 1152', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/26/2024 5:09:00 PM', 'ToDateTime': '8/24/2024 5:09:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,44354,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,123938,5313,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127774, 'CustomerName': 'Running Contract, 1033', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '3/23/2024 4:04:00 PM', 'ToDateTime': '8/20/2024 4:04:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,45313,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127774,1434,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127790, 'CustomerName': 'Running Contract, 1321', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/24/2024 6:33:00 PM', 'ToDateTime': '8/23/2024 6:33:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2023,47790,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127790,7536,CITROEN C4
,100.0,,Dubai,BUSINESS BAY,4,2024,53170,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,128768,10923,CITROEN C4
