WD,Model,CarName,Reservations,Doors,MemberName,CarPhotoURL,CarKey,Passengers,WeekRentValue,BookingDiscount,MemberNo,Milage,Gear,Seats,MobileSalesMan,CarNo,Region,MonthRentValue,Cylinders,DayRentValue,City
2,2024,MG ZS,"[{'ReservationKey': 0, 'CarKey': 135235, 'CustomerName': 'Running Contract, 1377', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/18/2024 1:56:00 PM', 'ToDateTime': '8/17/2024 1:56:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,135235,5,630.0,0.0,2369,2823,-1,2,00971525264314,98445,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG ZS,"[{'ReservationKey': 0, 'CarKey': 135236, 'CustomerName': 'Running Contract, 1358', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/8/2024 7:10:00 PM', 'ToDateTime': '8/7/2024 7:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,135236,5,630.0,0.0,2369,4983,-1,2,00971525264314,98443,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG ZS,"[{'ReservationKey': 0, 'CarKey': 135237, 'CustomerName': 'Running Contract, 1291', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/15/2024 11:29:00 AM', 'ToDateTime': '8/31/2024 11:29:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,135237,5,630.0,0.0,2369,1615,-1,2,00971525264314,98437,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,RENAULT DUSTER,"[{'ReservationKey': 0, 'CarKey': 116858, 'CustomerName': 'Running Contract, 703', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '12/1/2023 3:09:00 PM', 'ToDateTime': '7/28/2024 3:09:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,116858,5,630.0,0.0,2369,65,-1,2,00971525264314,47393,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 128875, 'CustomerName': 'Running Contract, 1393', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/23/2024 1:30:00 PM', 'ToDateTime': '8/17/2024 1:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,128875,5,630.0,0.0,2369,9623,-1,2,00971525264314,64075,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2023,MG GT,"[{'ReservationKey': 0, 'CarKey': 99291, 'CustomerName': 'Running Contract, 1316', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/22/2024 12:47:00 PM', 'ToDateTime': '7/22/2024 12:47:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,99291,5,630.0,0.0,2369,48615,-1,2,00971525264314,11503,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2023,CITROEN C5,"[{'ReservationKey': 0, 'CarKey': 120405, 'CustomerName': 'Running Contract, 1419', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 11:49:00 AM', 'ToDateTime': '8/29/2024 11:49:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,120405,5,630.0,0.0,2369,20817,-1,2,00971525264314,87123,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2023,CITROEN C5,"[{'ReservationKey': 0, 'CarKey': 120407, 'CustomerName': 'Running Contract, 1424', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 6:20:00 PM', 'ToDateTime': '8/8/2024 6:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,120407,5,630.0,0.0,2369,13467,-1,2,00971525264314,87156,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2023,CITROEN C5,,4,AL MONSEF RENT A CAR L.L.C.,,120408,5,630.0,0.0,2369,27210,-1,2,00971525264314,87147,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2023,CITROEN C5,"[{'ReservationKey': 0, 'CarKey': 120409, 'CustomerName': 'Running Contract, 1356', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/7/2024 5:01:00 PM', 'ToDateTime': '8/6/2024 5:01:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,120409,5,630.0,0.0,2369,12084,-1,2,00971525264314,87175,BUSINESS BAY,2400.0,4,100.0,Dubai
