number,leasing_stats,id,view,model_specifications,model_id,status,taxi_company,location
i57944,{},06ea52d9-14ae-45a9-a72d-74fa5e8a2926,0,"[{'name': 'ExteriorColor', 'value_localized': 'GOLD', 'value': 'GOLD', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926_ExteriorColor'}, {'name': 'Year', 'value_localized': '2020', 'value': '2020', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2020, 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926_Year'}, {'name': '_Model', 'value_localized': 'Pegas', 'value': 'Pegas', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__Model'}, {'name': '_Manufactory', 'value_localized': 'Kia', 'value': 'Kia', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__Transmission'}, {'name': '_Year', 'value_localized': '2020', 'value': '2020', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2020, 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__Year'}, {'name': '_Color', 'value_localized': 'Gold', 'value': 'Gold', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__Color'}, {'name': '_EngineCapacity', 'value_localized': '1.4', 'value': '1.4', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1.399999976, 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__DriveType'}, {'name': '_PowerHP', 'value_localized': '95', 'value': '95', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 95, 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__PowerHP'}, {'name': '_MaxSpeed', 'value_localized': '170', 'value': '170', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 170, 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__Doors'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '06ea52d9-14ae-45a9-a72d-74fa5e8a2926__IsInstantConfirm'}]",1d92a71a0988ddbc2646a2136e12118d,no_telematics,"{'name': 'AL MONSEF RENT A CAR L.L.C', 'id': 'company_tag_name_AL_MONSEF_RENT_A_CAR_L.L.C'}",
b87123,{},0f50e916-2d06-4671-be2b-89473e0d736e,1,"[{'name': 'ExteriorColor', 'value_localized': 'WHITE', 'value': 'WHITE', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e_ExteriorColor'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '0f50e916-2d06-4671-be2b-89473e0d736e_Year'}, {'name': '_Model', 'value_localized': 'C5', 'value': 'C5', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__Model'}, {'name': '_Manufactory', 'value_localized': 'Citroen', 'value': 'Citroen', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__Class'}, {'name': '_BodyType', 'value_localized': 'SUV / Off-road', 'value': 'SUV / Off-road', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__Transmission'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__Year'}, {'name': '_Color', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__Color'}, {'name': '_EngineCapacity', 'value_localized': '1.6', 'value': '1.6', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1.600000024, 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__DriveType'}, {'name': '_PowerHP', 'value_localized': '175', 'value': '175', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 175, 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__PowerHP'}, {'name': '_0100kmh', 'value_localized': '10.4', 'value': '10.4', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 10.39999962, 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '200', 'value': '200', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 200, 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__Doors'}, {'name': '_Features', 'value_localized': '3D Surround Camera, Android Auto, Apple CarPlay, Bluetooth, Climate_control, Cruise Control, Front & Rear Airbags, Heated seats, Parking sense, Power Windows, Reverse camera, Sunroof/Moonroof, USB', 'value': ['3D Surround Camera', 'Android Auto', 'Apple CarPlay', 'Bluetooth', 'Climate_control', 'Cruise Control', 'Front & Rear Airbags', 'Heated seats', 'Parking sense', 'Power Windows', 'Reverse camera', 'Sunroof/Moonroof', 'USB'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__Features'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__show_in_aggregator'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__IsSimilarCars'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'SUV', 'value': 'SUV', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__IsSimilarCarsTitle'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0f50e916-2d06-4671-be2b-89473e0d736e__IsInstantConfirm'}]",1b97a310b39a79d3ea31a1e270f17e9f,no_telematics,"{'name': 'AL MONSEF RENT A CAR L.L.C', 'id': 'company_tag_name_AL_MONSEF_RENT_A_CAR_L.L.C'}",
q97476,{},10c6c9ff-10f0-4263-9677-cce5af9ced76,2,"[{'name': 'ExteriorColor', 'value_localized': 'WHITE', 'value': 'WHITE', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76_ExteriorColor'}, {'name': 'Year', 'value_localized': '2021', 'value': '2021', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2021, 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76_Year'}, {'name': '_Model', 'value_localized': 'Pegas', 'value': 'Pegas', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__Model'}, {'name': '_Manufactory', 'value_localized': 'Kia', 'value': 'Kia', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__Transmission'}, {'name': '_Year', 'value_localized': '2021', 'value': '2021', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2021, 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__Year'}, {'name': '_Color', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__Color'}, {'name': '_EngineCapacity', 'value_localized': '1.4', 'value': '1.4', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1.399999976, 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__DriveType'}, {'name': '_PowerHP', 'value_localized': '95', 'value': '95', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 95, 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__PowerHP'}, {'name': '_MaxSpeed', 'value_localized': '170', 'value': '170', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 170, 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__Doors'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '10c6c9ff-10f0-4263-9677-cce5af9ced76__IsInstantConfirm'}]",1d92a71a0988ddbc2646a2136e12118d,no_telematics,"{'name': 'AL MONSEF RENT A CAR L.L.C', 'id': 'company_tag_name_AL_MONSEF_RENT_A_CAR_L.L.C'}",
s36372,{},1441288f-3cc2-4aab-986f-960b87da5fff,3,"[{'name': 'ExteriorColor', 'value_localized': 'SILVER', 'value': 'SILVER', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '1441288f-3cc2-4aab-986f-960b87da5fff_ExteriorColor'}, {'name': 'Year', 'value_localized': '2024', 'value': '2024', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2024, 'id': '1441288f-3cc2-4aab-986f-960b87da5fff_Year'}, {'name': '_Model', 'value_localized': 'C4', 'value': 'C4', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__Model'}, {'name': '_Manufactory', 'value_localized': 'Citroen', 'value': 'Citroen', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__Transmission'}, {'name': '_Year', 'value_localized': '2024', 'value': '2024', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2024, 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__Year'}, {'name': '_Color', 'value_localized': 'Silver', 'value': 'Silver', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__Color'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__DriveType'}, {'name': '_PowerHP', 'value_localized': '136', 'value': '136', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 136, 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__PowerHP'}, {'name': '_MaxSpeed', 'value_localized': '150', 'value': '150', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 150, 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__Doors'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1441288f-3cc2-4aab-986f-960b87da5fff__IsInstantConfirm'}]",0560fe54ac8f2141eff8da6cfbd08afe,no_telematics,"{'name': 'AL MONSEF RENT A CAR L.L.C', 'id': 'company_tag_name_AL_MONSEF_RENT_A_CAR_L.L.C'}",
e85308,{},164d7565-5eca-4d40-913c-053c61dd764b,4,"[{'name': 'ExteriorColor', 'value_localized': 'BLUE', 'value': 'BLUE', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '164d7565-5eca-4d40-913c-053c61dd764b_ExteriorColor'}, {'name': 'Year', 'value_localized': '2024', 'value': '2024', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2024, 'id': '164d7565-5eca-4d40-913c-053c61dd764b_Year'}, {'name': '_Model', 'value_localized': 'C4', 'value': 'C4', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '164d7565-5eca-4d40-913c-053c61dd764b__Model'}, {'name': '_Manufactory', 'value_localized': 'Citroen', 'value': 'Citroen', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '164d7565-5eca-4d40-913c-053c61dd764b__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '164d7565-5eca-4d40-913c-053c61dd764b__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '164d7565-5eca-4d40-913c-053c61dd764b__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '164d7565-5eca-4d40-913c-053c61dd764b__Transmission'}, {'name': '_Year', 'value_localized': '2024', 'value': '2024', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2024, 'id': '164d7565-5eca-4d40-913c-053c61dd764b__Year'}, {'name': '_Color', 'value_localized': 'Blue', 'value': 'Blue', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '164d7565-5eca-4d40-913c-053c61dd764b__Color'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '164d7565-5eca-4d40-913c-053c61dd764b__DriveType'}, {'name': '_PowerHP', 'value_localized': '136', 'value': '136', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 136, 'id': '164d7565-5eca-4d40-913c-053c61dd764b__PowerHP'}, {'name': '_MaxSpeed', 'value_localized': '150', 'value': '150', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 150, 'id': '164d7565-5eca-4d40-913c-053c61dd764b__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '164d7565-5eca-4d40-913c-053c61dd764b__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '164d7565-5eca-4d40-913c-053c61dd764b__Doors'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '164d7565-5eca-4d40-913c-053c61dd764b__IsInstantConfirm'}]",0560fe54ac8f2141eff8da6cfbd08afe,no_telematics,"{'name': 'AL MONSEF RENT A CAR L.L.C', 'id': 'company_tag_name_AL_MONSEF_RENT_A_CAR_L.L.C'}",
f34665,{},1a0a294f-d4bc-4f2f-81b2-e5657d7d33df,5,"[{'name': 'ExteriorColor', 'value_localized': 'GRAY', 'value': 'GRAY', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df_ExteriorColor'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df_Year'}, {'name': '_Model', 'value_localized': 'C4', 'value': 'C4', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__Model'}, {'name': '_Manufactory', 'value_localized': 'Citroen', 'value': 'Citroen', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__Transmission'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__Year'}, {'name': '_Color', 'value_localized': 'Grey', 'value': 'Grey', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__Color'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__DriveType'}, {'name': '_PowerHP', 'value_localized': '136', 'value': '136', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 136, 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__PowerHP'}, {'name': '_MaxSpeed', 'value_localized': '150', 'value': '150', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 150, 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__Doors'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1a0a294f-d4bc-4f2f-81b2-e5657d7d33df__IsInstantConfirm'}]",0560fe54ac8f2141eff8da6cfbd08afe,no_telematics,"{'name': 'AL MONSEF RENT A CAR L.L.C', 'id': 'company_tag_name_AL_MONSEF_RENT_A_CAR_L.L.C'}",
