status_title,since,booking_status,stage,status,until,type,tag_id,offer_id,user_id
Confirmed,1721894400,start_delayed,prereservation,confirmed,1722067200,booking,fb2842ec-81ff-4399-becd-68101e080ad7,cfb5f476-bcea-7cc2-2de3-613b5586fa7f,a88353f2-8a91-4190-9e0a-3887526b6699
rental.status.on_hold.title,1722229200,,,on_hold,1724875200,on_hold,094c4393-4e1a-414c-9f9c-724ef5d9ff4a,,
rental.status.on_hold.title,1721970000,,,on_hold,1722056400,on_hold,68d5c31b-cb0c-4cae-9703-14735d1ae076,,
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,f56c7100-de81-473c-8194-d6648fb7aafb,,
rental.status.on_hold.title,1721883600,,,on_hold,1721970000,on_hold,c9d64219-480c-42f7-af8f-9497d13018f0,,
rental.status.on_hold.title,1721970000,,,on_hold,1722056400,on_hold,dcc3fd86-2fe6-4e6e-bc0c-bae18851fdba,,
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,3bea4389-327f-4194-9f03-e716e8dce0e3,,
rental.status.on_hold.title,1721970000,,,on_hold,1722056400,on_hold,12c6610b-8758-4054-bacd-d8838f05148e,,
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,6b558384-e37c-4853-a685-523702932d8e,,
Confirmed,1722013200,start_delayed,prereservation,confirmed,1722272400,booking,c4ae8655-fd31-4789-89b1-602d12bfd58c,a05750f6-af53-3a88-ab21-060adb257ea7,3f3ebf6d-16ba-435c-a699-6f9747bfc2ed
rental.status.on_hold.title,1722274200,,,on_hold,1724875200,on_hold,0043e076-4a7d-4848-ac77-ac402605912b,,
Confirmed,1721628000,start_delayed,prereservation,confirmed,1724220000,booking,709f53bb-fb80-4c3c-af27-a1624a28b578,c567773e-cf8f-991a-f785-a12861dd67af,e2010db4-8dfe-4968-953a-0c3e9aaab171
Confirmed,1722060000,start_delayed,prereservation,confirmed,1722664800,booking,cc58019c-e87b-4d1b-a976-c2155d9e9e72,cc58ca69-8983-b061-37f9-def518ed0926,c8e10ff9-3cf7-4ec8-9caa-1e759ac39caf
rental.status.on_hold.title,1721970000,,,on_hold,1722056400,on_hold,dbe40e73-a4fe-4251-b3ca-ec53c734e4ee,,
rental.status.on_hold.title,1722229200,,,on_hold,1724875200,on_hold,3ed437db-d6ab-49f8-a720-a583a40888fd,,
rental.status.on_hold.title,1721883600,,,on_hold,1721970000,on_hold,4fd9b037-f3bb-4342-88e4-e7d74d5b7431,,
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,456100e4-228a-40a6-94ec-59d92c9dbf49,,
Confirmed,1721714400,start_delayed,prereservation,confirmed,1721973600,booking,e73fa6a9-07f3-49d9-802e-6047b2fd59a1,57c89b71-2b29-0865-9688-36331b93eaa3,9dafd7d6-04a3-482d-bf0f-fe0614c3a96b
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,1e737859-a74c-4761-8eea-92d0eb5acc00,,
Confirmed,1721750400,start_delayed,prereservation,confirmed,1722096000,booking,ae75d6bf-b8ea-49b2-9a3e-fe0a7cd42434,fab8762c-988a-1c00-9b12-e8e486042f65,0dfeb0e3-26d4-4148-aa37-3b6da22d4632
rental.status.on_hold.title,1721970000,,,on_hold,1722056400,on_hold,c93879dd-64e6-48de-8806-051be2813965,,
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,2007555b-9db1-4c15-8afa-006e99476711,,
Confirmed,1720785600,start_delayed,prereservation,confirmed,1723464000,booking,6b9c4082-e8a3-4db0-a4fd-042a17012c1c,8aa324a2-9dc3-e257-3c07-1990cb259639,c9afff9b-b395-4cd4-85f0-71f4451aca2b
Confirmed,1719727200,start_delayed,prereservation,confirmed,1722405600,booking,57930dbc-b612-4ec5-a39e-786b6d9a6324,1674923d-863c-ec52-6839-c6b56c8afedd,e1c7b64e-559e-4bf8-bae4-4a5d4f38eea3
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,11025afb-be53-49b1-a303-ca11ac244138,,
Confirmed,1719640800,start_delayed,prereservation,confirmed,1722232800,booking,6a3508f7-6fee-4810-9dc1-9ccc8454e56a,4b8de761-f816-7fba-5278-fc584448dc1c,ec9661fc-d5ce-464a-b819-0ec602eed8f7
Confirmed,1721905200,start_delayed,prereservation,confirmed,1722250800,booking,32ccee54-0e3b-459c-a16f-3632bcc39e54,37e1e671-9baa-e78f-ad62-7b79f98a8fa9,6db2e96b-c6ba-4e94-9ff1-10c2292f1506
