since,offer_id,status,type,user_id,stage,status_title,until,booking_status,tag_id
1721970000,,on_hold,on_hold,,,rental.status.on_hold.title,1722056400,,dbe40e73-a4fe-4251-b3ca-ec53c734e4ee
1722229200,,on_hold,on_hold,,,rental.status.on_hold.title,1724875200,,3ed437db-d6ab-49f8-a720-a583a40888fd
1721883600,,on_hold,on_hold,,,rental.status.on_hold.title,1721970000,,4fd9b037-f3bb-4342-88e4-e7d74d5b7431
1722142800,,on_hold,on_hold,,,rental.status.on_hold.title,1724788800,,456100e4-228a-40a6-94ec-59d92c9dbf49
1721714400,57c89b71-2b29-0865-9688-36331b93eaa3,confirmed,booking,9dafd7d6-04a3-482d-bf0f-fe0614c3a96b,prereservation,Confirmed,1721973600,start_delayed,e73fa6a9-07f3-49d9-802e-6047b2fd59a1
1722142800,,on_hold,on_hold,,,rental.status.on_hold.title,1724788800,,1e737859-a74c-4761-8eea-92d0eb5acc00
1721750400,fab8762c-988a-1c00-9b12-e8e486042f65,confirmed,booking,0dfeb0e3-26d4-4148-aa37-3b6da22d4632,prereservation,Confirmed,1722096000,start_delayed,ae75d6bf-b8ea-49b2-9a3e-fe0a7cd42434
1721970000,,on_hold,on_hold,,,rental.status.on_hold.title,1722056400,,c93879dd-64e6-48de-8806-051be2813965
1722142800,,on_hold,on_hold,,,rental.status.on_hold.title,1724788800,,2007555b-9db1-4c15-8afa-006e99476711
1720785600,8aa324a2-9dc3-e257-3c07-1990cb259639,confirmed,booking,c9afff9b-b395-4cd4-85f0-71f4451aca2b,prereservation,Confirmed,1723464000,start_delayed,6b9c4082-e8a3-4db0-a4fd-042a17012c1c
1719727200,1674923d-863c-ec52-6839-c6b56c8afedd,confirmed,booking,e1c7b64e-559e-4bf8-bae4-4a5d4f38eea3,prereservation,Confirmed,1722405600,start_delayed,57930dbc-b612-4ec5-a39e-786b6d9a6324
1722142800,,on_hold,on_hold,,,rental.status.on_hold.title,1724788800,,11025afb-be53-49b1-a303-ca11ac244138
1719640800,4b8de761-f816-7fba-5278-fc584448dc1c,confirmed,booking,ec9661fc-d5ce-464a-b819-0ec602eed8f7,prereservation,Confirmed,1722232800,start_delayed,6a3508f7-6fee-4810-9dc1-9ccc8454e56a
