telematics,location,taxi_company,model_id,model_specifications,view,id,status,number,leasing_stats
,,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",d4ef5d1b0351db5effafd9d5cde4378d,"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c_FuelTankVolume'}, {'name': 'Year', 'value_localized': '2021', 'value': '2021', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2021, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c_Year'}, {'name': 'ExteriorColor', 'value_localized': 'Black', 'value': 'Black', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c_ExteriorColor'}, {'name': 'Transmission', 'value_localized': 'Automatic', 'value': 'Automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.Transmission.default_icon', 'value_parsed': 'Automatic', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c_Transmission'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c_FuelType'}, {'name': '_Features', 'value_localized': '3D Surround Camera, Android Auto, Apple CarPlay, Climate Control, Cruise Control, Digital HUD, Leather seats, Parking sense, Temperature Controlled Seats', 'value': ['3D Surround Camera', 'Android Auto', 'Apple CarPlay', 'Climate Control', 'Cruise Control', 'Digital HUD', 'Leather seats', 'Parking sense', 'Temperature Controlled Seats'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Features'}, {'name': '_Model', 'value_localized': 'E350', 'value': 'E350', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Model'}, {'name': '_Manufactory', 'value_localized': 'Mercedes', 'value': 'Mercedes', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Manufactory'}, {'name': '_Class', 'value_localized': 'Business, Standart', 'value': ['Business', 'Standart'], 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Transmission'}, {'name': '_Year', 'value_localized': '2021', 'value': '2021', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2021, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Year'}, {'name': '_Color', 'value_localized': 'Black', 'value': 'Black', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Color'}, {'name': '_EngineCapacity', 'value_localized': '2.9', 'value': '2.9', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2.900000095, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Full wheel', 'value': 'Full wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__DriveType'}, {'name': '_PowerHP', 'value_localized': '249', 'value': '249', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 249, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__PowerHP'}, {'name': '_0100kmh', 'value_localized': '5.9', 'value': '5.9', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5.900000095, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '250', 'value': '250', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 250, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__show_in_aggregator'}]",0,02193ddc-593b-4258-bf2c-5c899f49378c,no_telematics,y33418,{}
,,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",f4df89a477d4a6a101d12f08050c8f3f,"[{'name': 'ExteriorColor', 'value_localized': 'GRAY', 'value': 'GRAY', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '0254736a-2789-4748-842d-315001bde2a9_ExteriorColor'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '0254736a-2789-4748-842d-315001bde2a9_Year'}]",1,0254736a-2789-4748-842d-315001bde2a9,no_telematics,k71523,{}
,,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",938c288068d56305bd1bae356a862c74,"[{'name': 'Transmission', 'value_localized': 'Automatic', 'value': 'Automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.Transmission.default_icon', 'value_parsed': 'Automatic', 'id': '041d38d8-2fe0-4ac3-8d72-ef2d804c4a4d_Transmission'}, {'name': 'DriveUnit', 'value_localized': 'Front', 'value': 'Front', 'name_localized': 'Drive', 'icon_localized': 'model.specification.DriveUnit.default_icon', 'value_parsed': 'Front', 'id': '041d38d8-2fe0-4ac3-8d72-ef2d804c4a4d_DriveUnit'}, {'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '041d38d8-2fe0-4ac3-8d72-ef2d804c4a4d_FuelTankVolume'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '041d38d8-2fe0-4ac3-8d72-ef2d804c4a4d_FuelType'}, {'name': 'ExteriorColor', 'value_localized': 'Black', 'value': 'Black', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '041d38d8-2fe0-4ac3-8d72-ef2d804c4a4d_ExteriorColor'}, {'name': 'SeatsNumber', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats Number', 'icon_localized': 'model.specification.SeatsNumber.default_icon', 'value_parsed': 5, 'id': '041d38d8-2fe0-4ac3-8d72-ef2d804c4a4d_SeatsNumber'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '041d38d8-2fe0-4ac3-8d72-ef2d804c4a4d_Year'}, {'name': 'ExteriorType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Exterior Type', 'icon_localized': 'model.specification.ExteriorType.default_icon', 'id': '041d38d8-2fe0-4ac3-8d72-ef2d804c4a4d_ExteriorType'}]",2,041d38d8-2fe0-4ac3-8d72-ef2d804c4a4d,no_telematics,u10682,{}
,,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",e987fa969f1b335ec6ec02ed724cb7f2,"[{'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '_Year'}, {'name': 'ExteriorColor', 'value_localized': 'BLUE', 'value': 'BLUE', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '_ExteriorColor'}]",3,06a411ee-2f83-4520-b633-78a1d831e49b,no_telematics,z70268,{}
,,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",f4df89a477d4a6a101d12f08050c8f3f,"[{'name': 'ExteriorColor', 'value_localized': 'GRAY', 'value': 'GRAY', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '_ExteriorColor'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '_Year'}]",1,07418dac-669b-47fd-b166-3ee5ab852bdb,no_telematics,e88793,{}
,,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",e63ca93e2e6a3c00c82e35d4705c84ee,"[{'name': 'Year', 'value_localized': '2024', 'value': '2024', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2024, 'id': '09444018-3991-4032-a001-8e99c18d1596_Year'}]",4,09444018-3991-4032-a001-8e99c18d1596,no_telematics,k56733,{}
"{'fuel_level': 49, 'fuel_distance': 420}","{'lat': 25.25613976, 'lon': 55.33859253, 'course': 35, 'precision': 3.359999895}","{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",57c24da21c9e2d2909c9dae36cec1dc6,"[{'name': '_IsSimilarCars', 'value_localized': 'false', 'value': 'false', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__IsSimilarCars'}, {'name': '_Order', 'value_localized': '354', 'value': '354', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 354, 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__Order'}, {'name': '_Price', 'value_localized': '3200', 'value': '3200', 'name_localized': 'model.specification._Price.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 3200, 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__Price'}, {'name': '_Features', 'value_localized': 'Android Auto, Apple CarPlay, Leather seats, Traction Control System (TCS)', 'value': ['Android Auto', 'Apple CarPlay', 'Leather seats', 'Traction Control System (TCS)'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__Features'}, {'name': 'ExteriorColor', 'value_localized': 'Black', 'value': 'Black', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3_ExteriorColor'}, {'name': 'FuelTankVolume', 'value_localized': '85 model.specification.FuelTankVolume.unit(0)', 'value': '85', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 85, 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3_FuelTankVolume'}, {'name': 'Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2022, 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3_Year'}, {'name': 'Transmission', 'value_localized': 'Automatic', 'value': 'Automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.Transmission.default_icon', 'value_parsed': 'Automatic', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3_Transmission'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3_FuelType'}, {'name': '_0100kmh', 'value_localized': '3.6', 'value': '3.6', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 3.599999905, 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__0100kmh'}, {'name': '_BodyType', 'value_localized': 'SUV / Off-road', 'value': 'SUV / Off-road', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__BodyType'}, {'name': '_Class', 'value_localized': 'Sport', 'value': 'Sport', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__Class'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__Doors'}, {'name': '_DriveType', 'value_localized': 'Full wheel', 'value': 'Full wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__DriveType'}, {'name': '_EngineCapacity', 'value_localized': '4.0', 'value': '4.0', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__EngineCapacity'}, {'name': '_Manufactory', 'value_localized': 'Lamborghini', 'value': 'Lamborghini', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__Manufactory'}, {'name': '_MaxSpeed', 'value_localized': '305', 'value': '305', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 305, 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__MaxSpeed'}, {'name': '_Model', 'value_localized': 'Urus', 'value': 'Urus', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__Model'}, {'name': '_PowerHP', 'value_localized': '650', 'value': '650', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 650, 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__PowerHP'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__Seats'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__Transmission'}, {'name': '_Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2022, 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__Year'}, {'name': '_Color', 'value_localized': 'Black', 'value': 'Black', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__Color'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3__show_in_aggregator'}, {'name': 'wiredBlock', 'value_localized': 'Block when engine starts', 'value': 'block_when_start_engine', 'name_localized': 'Wired block type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3_wiredBlock'}, {'name': 'wirelessBlock', 'value_localized': 'Shutting down', 'value': 'block_shut_down', 'name_localized': 'Wireless block type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '09ccd41b-6e8c-457c-bb80-2020994588b3_wirelessBlock'}]",5,09ccd41b-6e8c-457c-bb80-2020994588b3,sleeping,u4871,{}
,,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",74cf2bdcfc5e71f3b9b5ea93a6f66eca,"[{'name': 'Transmission', 'value_localized': 'Automatic', 'value': 'Automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.Transmission.default_icon', 'value_parsed': 'Automatic', 'id': '_Transmission'}, {'name': 'DriveUnit', 'value_localized': 'Front', 'value': 'Front', 'name_localized': 'Drive', 'icon_localized': 'model.specification.DriveUnit.default_icon', 'value_parsed': 'Front', 'id': '_DriveUnit'}, {'name': 'Power', 'value_localized': '443 model.specification.Power.unit(2)', 'value': '443', 'name_localized': 'Power', 'icon_localized': 'model.specification.Power.default_icon', 'value_parsed': 443, 'id': '_Power'}, {'name': 'SeatsNumber', 'value_localized': '4', 'value': '4', 'name_localized': 'Seats Number', 'icon_localized': 'model.specification.SeatsNumber.default_icon', 'value_parsed': 4, 'id': '_SeatsNumber'}, {'name': 'FuelTankVolume', 'value_localized': '60 model.specification.FuelTankVolume.unit(0)', 'value': '60', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 60, 'id': '_FuelTankVolume'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '_FuelType'}, {'name': 'ExteriorColor', 'value_localized': 'RED', 'value': 'RED', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '_ExteriorColor'}, {'name': 'ExteriorType', 'value_localized': 'GREY', 'value': 'GREY', 'name_localized': 'Exterior Type', 'icon_localized': 'model.specification.ExteriorType.default_icon', 'id': '_ExteriorType'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '_Year'}]",6,0a9cc181-62b5-47bd-9813-ad65da6c6e6f,no_telematics,g6844,{}
,,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",4c7d2b0cb751430e0a032d31669af235,"[{'name': '_IsSimilarCars', 'value_localized': 'false', 'value': 'false', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__IsSimilarCars'}, {'name': '_Order', 'value_localized': '400', 'value': '400', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 400, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__Order'}, {'name': '_Price', 'value_localized': '1800', 'value': '1800', 'name_localized': 'model.specification._Price.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1800, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__Price'}, {'name': 'Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2022, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5_Year'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5_FuelType'}, {'name': 'Transmission', 'value_localized': 'Automatic', 'value': 'Automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.Transmission.default_icon', 'value_parsed': 'Automatic', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5_Transmission'}, {'name': 'FuelTankVolume', 'value_localized': '60 model.specification.FuelTankVolume.unit(0)', 'value': '60', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 60, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5_FuelTankVolume'}, {'name': 'wiredBlock', 'value_localized': 'Block when engine starts', 'value': 'block_when_start_engine', 'name_localized': 'Wired block type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5_wiredBlock'}, {'name': 'wirelessBlock', 'value_localized': 'None', 'value': 'no_block', 'name_localized': 'Wireless block type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5_wirelessBlock'}, {'name': '_Features', 'value_localized': 'Android Auto, Apple CarPlay, Brake Assist Technology, Leather seats, Side Slip Angle Control, Traction Control System (TCS)', 'value': ['Android Auto', 'Apple CarPlay', 'Brake Assist Technology', 'Leather seats', 'Side Slip Angle Control', 'Traction Control System (TCS)'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__Features'}, {'name': '_Model', 'value_localized': '911', 'value': '911', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 911, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__Model'}, {'name': '_Manufactory', 'value_localized': 'Porsche', 'value': 'Porsche', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__Manufactory'}, {'name': '_Class', 'value_localized': 'Sport', 'value': 'Sport', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__Class'}, {'name': '_BodyType', 'value_localized': 'Convertible', 'value': 'Convertible', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__Transmission'}, {'name': '_Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2022, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__Year'}, {'name': '_Color', 'value_localized': 'Orange', 'value': 'Orange', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__Color'}, {'name': '_EngineCapacity', 'value_localized': '3.0', 'value': '3.0', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 3, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Full wheel', 'value': 'Full wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__DriveType'}, {'name': '_PowerHP', 'value_localized': '450', 'value': '450', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 450, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__PowerHP'}, {'name': '_0100kmh', 'value_localized': '3.8', 'value': '3.8', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 3.799999952, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '304', 'value': '304', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 304, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__MaxSpeed'}, {'name': '_Seats', 'value_localized': '4', 'value': '4', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__Seats'}, {'name': '_Doors', 'value_localized': '2', 'value': '2', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2, 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5__show_in_aggregator'}]",7,0fbb52f6-267e-4bdb-a851-bbf0ef4f73e5,uninstall_telematics,c91139,{}
