deprecated,manufacturer,tyres_info,model_specifications,image_pin_url_3x,first_maintenance_mileage,fuel_distance_enabled,default_tags,fuel_type,image_small_url,registry_model,registry_manufacturer,intermediate_maintenance_mileage,image_map_url_3x,fuel_cap_side,short_name,maintenance_mileage,code,image_map_url_2x,image_pin_url_2x,image_large_url,name
False,CHEVROLET,[],"[{'name': 'FuelTankVolume', 'value_localized': '75 model.specification.FuelTankVolume.unit(0)', 'value': '75', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 75, 'id': 'ea58fd1a0bc4924fa13d04ca19b153e9_FuelTankVolume'}]",,,True,[],,,TAHOE,CHEVROLET,,,,TAHOE,,ea58fd1a0bc4924fa13d04ca19b153e9,,,,CHEVROLET TAHOE
False,DODGE,[],"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': 'e0c44a57373876aea930e7c3c6609425_FuelTankVolume'}]",,,True,[],,,CHALLENGER,DODGE,,,,CHALLENGER,,e0c44a57373876aea930e7c3c6609425,,,,DODGE CHALLENGER
False,FERRARI,[],"[{'name': 'FuelTankVolume', 'value_localized': '65 model.specification.FuelTankVolume.unit(0)', 'value': '65', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 65, 'id': '4711de9d3bf5d69e1872aa1c04f226c3_FuelTankVolume'}]",,,True,[],,,F8 TRIBUTO,FERRARI,,,,F8 TRIBUTO,,4711de9d3bf5d69e1872aa1c04f226c3,,,,FERRARI F8 TRIBUTO
False,GMC,[],"[{'name': 'FuelTankVolume', 'value_localized': '70 model.specification.FuelTankVolume.unit(0)', 'value': '70', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 70, 'id': '147b9edc6def8f42f1b001cede152a2e_FuelTankVolume'}]",,,True,[],,,YUKON,GMC,,,,YUKON,,147b9edc6def8f42f1b001cede152a2e,,,,GMC YUKON
False,GMC,[],"[{'name': 'FuelTankVolume', 'value_localized': '70 model.specification.FuelTankVolume.unit(0)', 'value': '70', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 70, 'id': 'bbb75c9d61312aebf86cd44f6e2f24d4_FuelTankVolume'}]",,,True,[],,,YUKON,GMC,,,,YUKON,,bbb75c9d61312aebf86cd44f6e2f24d4,,,,GMC YUKON
False,HONDA,[],"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': '261c45d8b0a724c74ebd8c8dc2f4d9c0_FuelTankVolume'}]",,,True,[],,,CIVIC,HONDA,,,,CIVIC,,261c45d8b0a724c74ebd8c8dc2f4d9c0,,,,HONDA CIVIC
False,JAC,[],[],,,True,[],,,JS4,JAC,,,,JS4,,262990d43cc0291a38d0e755d42d8524,,,,JAC JS4
False,Jac,[],[],,,True,[],,,J7,Jac,,,,J7,,93ba3281865ecb54cc8db6c9250cddee,,,,Jac J7
False,KIA,[],"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '9f759e6099f5fe5ecbfa5fcd5ab7f142_FuelTankVolume'}]",,,True,[],,,K5,KIA,,,,K5,,9f759e6099f5fe5ecbfa5fcd5ab7f142,,,,KIA K5
False,Kia,[],[],,,True,[],,,Sportage,Kia,,,,Sportage,,e63ca93e2e6a3c00c82e35d4705c84ee,,,,Kia Sportage
