code,registry_manufacturer,model_specifications,fuel_type,first_maintenance_mileage,intermediate_maintenance_mileage,maintenance_mileage,name,image_map_url_3x,registry_model,image_large_url,deprecated,short_name,image_small_url,fuel_cap_side,image_pin_url_3x,fuel_distance_enabled,image_map_url_2x,tyres_info,default_tags,image_pin_url_2x,manufacturer
ea58fd1a0bc4924fa13d04ca19b153e9,CHEVROLET,"[{'name': 'FuelTankVolume', 'value_localized': '75 model.specification.FuelTankVolume.unit(0)', 'value': '75', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 75, 'id': 'ea58fd1a0bc4924fa13d04ca19b153e9_FuelTankVolume'}]",,,,,CHEVROLET TAHOE,,TAHOE,,False,TAHOE,,,,True,,[],[],,CHEVROLET
e0c44a57373876aea930e7c3c6609425,DODGE,"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': 'e0c44a57373876aea930e7c3c6609425_FuelTankVolume'}]",,,,,DODGE CHALLENGER,,CHALLENGER,,False,CHALLENGER,,,,True,,[],[],,DODGE
4711de9d3bf5d69e1872aa1c04f226c3,FERRARI,"[{'name': 'FuelTankVolume', 'value_localized': '65 model.specification.FuelTankVolume.unit(0)', 'value': '65', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 65, 'id': '4711de9d3bf5d69e1872aa1c04f226c3_FuelTankVolume'}]",,,,,FERRARI F8 TRIBUTO,,F8 TRIBUTO,,False,F8 TRIBUTO,,,,True,,[],[],,FERRARI
147b9edc6def8f42f1b001cede152a2e,GMC,"[{'name': 'FuelTankVolume', 'value_localized': '70 model.specification.FuelTankVolume.unit(0)', 'value': '70', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 70, 'id': '147b9edc6def8f42f1b001cede152a2e_FuelTankVolume'}]",,,,,GMC YUKON,,YUKON,,False,YUKON,,,,True,,[],[],,GMC
bbb75c9d61312aebf86cd44f6e2f24d4,GMC,"[{'name': 'FuelTankVolume', 'value_localized': '70 model.specification.FuelTankVolume.unit(0)', 'value': '70', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 70, 'id': 'bbb75c9d61312aebf86cd44f6e2f24d4_FuelTankVolume'}]",,,,,GMC YUKON,,YUKON,,False,YUKON,,,,True,,[],[],,GMC
261c45d8b0a724c74ebd8c8dc2f4d9c0,HONDA,"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': '261c45d8b0a724c74ebd8c8dc2f4d9c0_FuelTankVolume'}]",,,,,HONDA CIVIC,,CIVIC,,False,CIVIC,,,,True,,[],[],,HONDA
262990d43cc0291a38d0e755d42d8524,JAC,[],,,,,JAC JS4,,JS4,,False,JS4,,,,True,,[],[],,JAC
93ba3281865ecb54cc8db6c9250cddee,Jac,[],,,,,Jac J7,,J7,,False,J7,,,,True,,[],[],,Jac
9f759e6099f5fe5ecbfa5fcd5ab7f142,KIA,"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '9f759e6099f5fe5ecbfa5fcd5ab7f142_FuelTankVolume'}]",,,,,KIA K5,,K5,,False,K5,,,,True,,[],[],,KIA
e63ca93e2e6a3c00c82e35d4705c84ee,Kia,[],,,,,Kia Sportage,,Sportage,,False,Sportage,,,,True,,[],[],,Kia
60337101bcd687dd2794b56854685224,LAMBORGHINI,"[{'name': 'FuelTankVolume', 'value_localized': '80 model.specification.FuelTankVolume.unit(0)', 'value': '80', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 80, 'id': '60337101bcd687dd2794b56854685224_FuelTankVolume'}]",,,,,LAMBORGHINI HURACAN,,HURACAN,,False,HURACAN,,,,True,,[],[],,LAMBORGHINI
57c24da21c9e2d2909c9dae36cec1dc6,LAMBORGHINI,"[{'name': 'FuelTankVolume', 'value_localized': '85 model.specification.FuelTankVolume.unit(0)', 'value': '85', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 85, 'id': '57c24da21c9e2d2909c9dae36cec1dc6_FuelTankVolume'}]",,,,,LAMBORGHINI URUS MY20,,URUS MY20,,False,URUS MY20,,,,True,,[],[],,LAMBORGHINI
8dbf0d0dddaed8b8cef99ee5596768fe,LAMBORGHINI,"[{'name': 'FuelTankVolume', 'value_localized': '65 model.specification.FuelTankVolume.unit(0)', 'value': '65', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 65, 'id': '8dbf0d0dddaed8b8cef99ee5596768fe_FuelTankVolume'}]",,,,,LAMBORGHINI URUS MY20,,URUS MY20,,False,URUS MY20,,,,True,,[],[],,LAMBORGHINI
2f9d0822fffb3a26a135f41887b50214,LAND ROVER,"[{'name': 'FuelTankVolume', 'value_localized': '65 model.specification.FuelTankVolume.unit(0)', 'value': '65', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 65, 'id': '2f9d0822fffb3a26a135f41887b50214_FuelTankVolume'}]",,,,,LAND ROVER DEFENDER,,DEFENDER,,False,DEFENDER,,,,True,,[],[],,LAND ROVER
1b9e4ddc4a1bada67405be71535e58f9,LAND ROVER,"[{'name': 'FuelTankVolume', 'value_localized': '75 model.specification.FuelTankVolume.unit(0)', 'value': '75', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 75, 'id': '1b9e4ddc4a1bada67405be71535e58f9_FuelTankVolume'}]",,,,,LAND ROVER VOGUE,,VOGUE,,False,VOGUE,,,,True,,[],[],,LAND ROVER
34c67e5fad2d78823f93292f1967f320,LEXUS,"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '34c67e5fad2d78823f93292f1967f320_FuelTankVolume'}]",,,,,LEXUS IS 300,,IS 300,,False,IS 300,,,,True,,[],[],,LEXUS
b2558e9f6e1113980a44fd0ea5fa9e1c,LEXUS,"[{'name': 'FuelTankVolume', 'value_localized': '78 model.specification.FuelTankVolume.unit(0)', 'value': '78', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 78, 'id': 'b2558e9f6e1113980a44fd0ea5fa9e1c_FuelTankVolume'}]",,,,,LEXUS LX 600,,LX 600,,False,LX 600,,,,True,,[],[],,LEXUS
11f64f4d6cb1d0aab2493b4b35616f02,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '11f64f4d6cb1d0aab2493b4b35616f02_FuelTankVolume'}]",,,,,MERCEDES A220,,A220,,False,A220,,,,True,,[],[],,MERCEDES
8afeaf9444f8afd4a6c49e2db2ac94b3,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '8afeaf9444f8afd4a6c49e2db2ac94b3_FuelTankVolume'}]",,,,,MERCEDES A220,,A220,,False,A220,,,,True,,[],[],,MERCEDES
b53013381f2f268389eb890cdbf22665,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': 'b53013381f2f268389eb890cdbf22665_FuelTankVolume'}]",,,,,MERCEDES A220,,A220,,False,A220,,,,True,,[],[],,MERCEDES
27e0d9fe662c6a3def66a504eb9780d8,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '27e0d9fe662c6a3def66a504eb9780d8_FuelTankVolume'}]",,,,,MERCEDES C180,,C180,,False,C180,,,,True,,[],[],,MERCEDES
38b803b6b77d0e895ff91db0849969f4,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '38b803b6b77d0e895ff91db0849969f4_FuelTankVolume'}]",,,,,MERCEDES C200,,C200,,False,C200,,,,True,,[],[],,MERCEDES
36034d5bda687510a46e60edebd966d1,MERCEDES,[],,,,,MERCEDES C300,,C300,,False,C300,,,,True,,[],[],,MERCEDES
781c13aa102d57c613669f9e8d3c5788,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '781c13aa102d57c613669f9e8d3c5788_FuelTankVolume'}]",,,,,MERCEDES C300,,C300,,False,C300,,,,True,,[],[],,MERCEDES
7a954841262bb3e9f8855cfeed11d617,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': '7a954841262bb3e9f8855cfeed11d617_FuelTankVolume'}]",,,,,MERCEDES C300,,C300,,False,C300,,,,True,,[],[],,MERCEDES
54211bc65283a599206eec859196b889,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '54211bc65283a599206eec859196b889_FuelTankVolume'}]",,,,,MERCEDES CLA250,,CLA250,,False,CLA250,,,,True,,[],[],,MERCEDES
a5bc717c26077c24f369cbbd22362645,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': 'a5bc717c26077c24f369cbbd22362645_FuelTankVolume'}]",,,,,MERCEDES CLA250,,CLA250,,False,CLA250,,,,True,,[],[],,MERCEDES
d4ef5d1b0351db5effafd9d5cde4378d,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': 'd4ef5d1b0351db5effafd9d5cde4378d_FuelTankVolume'}]",,,,,MERCEDES E350,,E350,,False,E350,,,,True,,[],[],,MERCEDES
4e7ded82c97a35472922573730e8540b,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '4e7ded82c97a35472922573730e8540b_FuelTankVolume'}]",,,,,MERCEDES E400,,E400,,False,E400,,,,True,,[],[],,MERCEDES
21fd86efca217bfd6d40130ceff415f5,MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '49 model.specification.FuelTankVolume.unit(0)', 'value': '49', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 49, 'id': '21fd86efca217bfd6d40130ceff415f5_FuelTankVolume'}]",,,,,MERCEDES GLE 53,,GLE 53,,False,GLE 53,,,,True,,[],[],,MERCEDES
