code,registry_manufacturer,model_specifications,fuel_type,first_maintenance_mileage,intermediate_maintenance_mileage,maintenance_mileage,name,image_map_url_3x,registry_model,image_large_url,deprecated,short_name,image_small_url,fuel_cap_side,image_pin_url_3x,fuel_distance_enabled,image_map_url_2x,tyres_info,default_tags,image_pin_url_2x,manufacturer
88788a0100a8e17d696571e76b8afd50,NISSAN,[],,,,,NISSAN SUNNY,,SUNNY,,False,SUNNY,,,,True,,[],[],,NISSAN
be18047cd0559bccf4880372c162aad1,NISSAN,[],,,,,NISSAN TIDA,,TIDA,,False,TIDA,,,,True,,[],[],,NISSAN
9a84ab6536f5f482f9f0ccdc2b59874a,NISSAN,[],,,,,NISSAN URVAN,,URVAN,,False,URVAN,,,,True,,[],[],,NISSAN
9a9e38bf7c999708cca9ff53f4456b4a,NISSAN,[],,,,,NISSAN X-TRAIL,,X-TRAIL,,False,X-TRAIL,,,,True,,[],[],,NISSAN
4ffc84a3492d91e8a2133b4f6b53b9f0,NISSAN SUNNY,[],,,,,NISSAN SUNNY 2024,,2024,,False,2024,,,,True,,[],[],,NISSAN SUNNY
4e30f2fa695a766e903de1c9378f5e99,Nissan,[],,,,,Nissan Patrol NIsmo,,Patrol NIsmo,,False,Patrol NIsmo,,,,True,,[],[],,Nissan
71a5a357a431445faa117d41e86939dd,Nissan Patrol,[],,,,,Nissan Patrol LE Platinum,,LE Platinum,,False,LE Platinum,,,,True,,[],[],,Nissan Patrol
23e099952a81ca46c53eb80f7f22411c,RENAULT,[],,,,,RENAULT DUSTER,,DUSTER,,False,DUSTER,,,,True,,[],[],,RENAULT
478684d3e20a4492c3a25e7b86b7b897,RENAULT,[],,,,,RENAULT SYMBOL,,SYMBOL,,False,SYMBOL,,,,True,,[],[],,RENAULT
9a404386ed38faf2a0f90db440b6419b,TOYOTA,[],,,,,TOYOTA COROLLA,,COROLLA,,False,COROLLA,,,,True,,[],[],,TOYOTA
42f91fb434f5738dd7d39053d5f80ebd,TOYOTA,[],,,,,TOYOTA RUSH,,RUSH,,False,RUSH,,,,True,,[],[],,TOYOTA
