DayRentValue,WD,MemberName,WeekRentValue,MonthRentValue,BookingDiscount,Doors,Seats,CarName,Gear,Region,Milage,CarKey,City,CarNo,MemberNo,Passengers,MobileSalesMan,Model,CarPhotoURL,Reservations,Cylinders
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,AUDI A6,-1,DUBAI,160800,1291,DUBAI,82749,2892,5,00971527162332,2018,,"[{'ReservationKey': 0, 'CarKey': 1291, 'CustomerName': 'Running Contract, 11909', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/3/2024 5:23:00 PM', 'ToDateTime': '5/3/2024 5:23:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,HYUNDAI H1,-1,DUBAI,163376,1294,DUBAI,77179,2892,5,00971527162332,2018,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,NISSAN SENTRA,-1,DUBAI,232848,1297,DUBAI,89850,2892,5,00971527162332,2016,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,NISSAN SENTRA,-1,DUBAI,218272,1300,DUBAI,89848,2892,5,00971527162332,2016,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,NISSAN SENTRA,-1,DUBAI,258481,1304,DUBAI,89851,2892,5,00971527162332,2016,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,HYUNDAI SONATA,-1,DUBAI,215984,1310,DUBAI,76212,2892,5,00971527162332,2016,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,NISSAN SENTRA,-1,DUBAI,284595,1316,DUBAI,12057,2892,5,00971527162332,2015,,"[{'ReservationKey': 0, 'CarKey': 1316, 'CustomerName': 'Running Contract, 12116', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/8/2024 4:19:00 PM', 'ToDateTime': '8/7/2024 4:19:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,NISSAN SENTRA,-1,DUBAI,274194,1319,DUBAI,12082,2892,5,00971527162332,2015,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,NISSAN PATROL,-1,DUBAI,98385,1321,DUBAI,29471,2892,5,00971527162332,2021,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,BMW 520 i,-1,DUBAI,110307,1323,DUBAI,24859,2892,5,00971527162332,2020,,"[{'ReservationKey': 0, 'CarKey': 1323, 'CustomerName': 'Running Contract, 12162', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/22/2024 5:00:00 PM', 'ToDateTime': '7/29/2024 5:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,MERCEDES GLE 53,-1,DUBAI,11269,123765,DUBAI,58553,2892,5,00971527162332,2024,,"[{'ReservationKey': 0, 'CarKey': 123765, 'CustomerName': 'Running Contract, 12185', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 4:50:00 PM', 'ToDateTime': '8/4/2024 4:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,TOYOTA PRADO,-1,DUBAI,79277,1212,DUBAI,59528,2892,5,00971527162332,2020,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,S500,-1,DUBAI,25460,100260,DUBAI,15331,2892,5,00971527162332,2022,,"[{'ReservationKey': 0, 'CarKey': 100260, 'CustomerName': 'Running Contract, 11089', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/30/2023 10:10:00 AM', 'ToDateTime': '8/30/2023 10:10:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,TOYOTA RUSH,-1,DUBAI,101367,1214,DUBAI,59517,2892,5,00971527162332,2020,,"[{'ReservationKey': 0, 'CarKey': 1214, 'CustomerName': 'Running Contract, 1000046', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/8/2024 1:02:00 PM', 'ToDateTime': '8/7/2024 1:02:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,AUDI A6,-1,DUBAI,145375,1288,DUBAI,82751,2892,5,00971527162332,2018,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,HYUNDAI STARIA,-1,DUBAI,69936,1561,DUBAI,43798,2892,5,00971527162332,2022,,"[{'ReservationKey': 0, 'CarKey': 1561, 'CustomerName': 'Running Contract, 12183', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 1:53:00 PM', 'ToDateTime': '8/4/2024 1:53:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,AUDI A5,-1,DUBAI,26602,92475,DUBAI,85313,2892,5,00971527162332,2022,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,7000.0,24000.0,-1.0,4,2,BMW X6,-1,DUBAI,32941,68300,DUBAI,65871,2892,5,00971527162332,2023,,"[{'ReservationKey': 0, 'CarKey': 68300, 'CustomerName': 'Running Contract, 12182', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 4:47:56 PM', 'ToDateTime': '8/1/2024 4:47:56 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,AUDI Q5,-1,DUBAI,12230,118550,DUBAI,40358,2892,5,00971527162332,2024,,"[{'ReservationKey': 0, 'CarKey': 118550, 'CustomerName': 'Running Contract, 12136', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/15/2024 2:11:00 PM', 'ToDateTime': '8/14/2024 2:11:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,KIA CARNIVAL ,-1,DUBAI,13156,118551,DUBAI,26136,2892,5,00971527162332,2024,,"[{'ReservationKey': 0, 'CarKey': 118551, 'CustomerName': 'Running Contract, 12179', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 8:59:00 PM', 'ToDateTime': '8/3/2024 8:59:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,FERRARI 488,-1,DUBAI,98659,134932,DUBAI,94488,2892,5,00971527162332,2017,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,CAPTIVA,-1,DUBAI,29555,127681,DUBAI,79842,2892,5,00971527162332,2023,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,2400.0,-1.0,4,2,TOYOTA COROLLA,-1,DUBAI,94697,1552,DUBAI,45563,2892,5,00971527162332,2020,,"[{'ReservationKey': 0, 'CarKey': 1552, 'CustomerName': 'Running Contract, 12178', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 10:20:00 AM', 'ToDateTime': '8/2/2024 10:20:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,HYUNDA SONATA,-1,DUBAI,72451,1566,DUBAI,43803,2892,5,00971527162332,2021,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,HYUNDAI STARIA,-1,DUBAI,71686,1569,DUBAI,43829,2892,5,00971527162332,2022,,"[{'ReservationKey': 0, 'CarKey': 1569, 'CustomerName': 'Running Contract, 12168', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/25/2024 11:46:00 AM', 'ToDateTime': '8/8/2024 11:46:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,DODGE CHALLENGER,-1,DUBAI,31988,1572,DUBAI,43801,2892,5,00971527162332,2021,,"[{'ReservationKey': 0, 'CarKey': 1572, 'CustomerName': 'Running Contract, 12172', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 7:45:00 PM', 'ToDateTime': '7/29/2024 7:45:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,HYUNDAI ELENTRA,-1,DUBAI,43926,1574,DUBAI,43811,2892,5,00971527162332,2020,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,FORD MUSTANG,-1,DUBAI,59079,1576,DUBAI,43820,2892,5,00971527162332,2020,,"[{'ReservationKey': 0, 'CarKey': 1576, 'CustomerName': 'Running Contract, 12149', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/19/2024 12:10:00 PM', 'ToDateTime': '7/20/2024 12:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,FORD MUSTANG COUPE,-1,DUBAI,32307,1578,DUBAI,44973,2892,5,00971527162332,2021,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,KIA PEGAS,-1,DUBAI,7450,123384,DUBAI,70462,2892,5,00971527162332,2024,,"[{'ReservationKey': 0, 'CarKey': 123384, 'CustomerName': 'Running Contract, 1000047', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/9/2024 11:36:00 AM', 'ToDateTime': '8/8/2024 11:36:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,KIA SONET,-1,DUBAI,10914,123385,DUBAI,70817,2892,5,00971527162332,2024,,"[{'ReservationKey': 0, 'CarKey': 123385, 'CustomerName': 'Running Contract, 12164', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/23/2024 9:33:00 AM', 'ToDateTime': '7/30/2024 9:33:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,MERCEDES S500,-1,DUBAI,68064,1580,DUBAI,62723,2892,5,00971527162332,2022,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,CHEVROLET CAPTIVA,-1,DUBAI,121,115763,DUBAI,27621,2892,5,00971527162332,2024,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,MERCEDES CLA 250,-1,DUBAI,6323,128060,DUBAI,17327,2892,5,00971527162332,2024,,,4
100.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,CHEVROLET TAHOE,-1,DUBAI,13015,128157,DUBAI,82548,2892,5,00971527162332,2024,,,4
200.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,HYUNDAI SONATA,-1,DUBAI,61905,87481,DUBAI,64388,2892,5,00971527162332,2022,,"[{'ReservationKey': 0, 'CarKey': 87481, 'CustomerName': 'Running Contract, 12184', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 3:52:32 PM', 'ToDateTime': '8/15/2024 3:52:32 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
249.0,2,DREAMZ RENT A CAR L.L.C.,630.0,0.0,-1.0,4,2,CHEVROLET CAPTIVA,-1,DUBAI,16473,115764,DUBAI,27671,2892,5,00971527162332,2024,,,4
250.0,2,DREAMZ RENT A CAR L.L.C.,630.0,5500.0,-1.0,4,2,CHEVROLET CAPTIVA,-1,DUBAI,19965,115762,DUBAI,25345,2892,5,00971527162332,2024,,,4
300.0,2,DREAMZ RENT A CAR L.L.C.,0.0,0.0,-1.0,4,2,MINI COOPER  ,-1,DUBAI,6841,121589,DUBAI,92779,2892,5,00971527162332,2024,,,4
450.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,CITROEN SPACETOURER,-1,DUBAI,12446,113221,DUBAI,33271,2892,5,00971527162332,2024,,,4
600.0,2,DREAMZ RENT A CAR L.L.C.,630.0,2400.0,-1.0,4,2,NISSAN PATROL ,-1,DUBAI,27409,114240,DUBAI,62653,2892,5,00971527162332,2023,,"[{'ReservationKey': 0, 'CarKey': 114240, 'CustomerName': 'Running Contract, 12158', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/21/2024 1:03:00 AM', 'ToDateTime': '8/7/2024 1:03:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4
600.0,2,DREAMZ RENT A CAR L.L.C.,3999.0,0.0,-1.0,4,2,MERCEDES C200 ,-1,DUBAI,14570,115761,DUBAI,11832,2892,5,00971527162332,2024,,,4
699.0,2,DREAMZ RENT A CAR L.L.C.,3999.0,13999.0,-1.0,4,2,BMW 520I,-1,DUBAI,16565,115760,DUBAI,11834,2892,5,00971527162332,2024,,,4
1500.0,2,DREAMZ RENT A CAR L.L.C.,9000.0,0.0,-1.0,4,2,RANGE ROVER VOUGE,-1,DUBAI,36998,85223,DUBAI,51301,2892,5,00971527162332,2022,,,4
1500.0,2,DREAMZ RENT A CAR L.L.C.,0.0,2400.0,-1.0,4,2,BMW 735I,-1,DUBAI,17093,109324,DUBAI,45778,2892,5,00971527162332,2023,,"[{'ReservationKey': 0, 'CarKey': 109324, 'CustomerName': 'Running Contract, 12130', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/12/2024 7:20:52 PM', 'ToDateTime': '7/24/2024 7:20:52 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
