first_maintenance_mileage,image_pin_url_2x,code,default_tags,model_specifications,maintenance_mileage,intermediate_maintenance_mileage,fuel_cap_side,registry_manufacturer,fuel_distance_enabled,deprecated,image_pin_url_3x,registry_model,short_name,image_map_url_2x,name,fuel_type,image_large_url,image_small_url,manufacturer,image_map_url_3x,tyres_info
,,e130446e1f111b95625084793b0be0d5,[],[],,,,MERCEDES,True,False,,GLE53,GLE53,,MERCEDES GLE53,,,,MERCEDES,,[]
,,ed9c61c27c208c4410933d64129145fa,[],[],,,,MERCEDES,True,False,,GTC-AMG-CONV,GTC-AMG-CONV,,MERCEDES GTC-AMG-CONV,,,,MERCEDES,,[]
,,acf174c652f62cca3eb49077f708f845,[],[],,,,MERCEDES,True,False,,METRIS-VIANO,METRIS-VIANO,,MERCEDES METRIS-VIANO,,,,MERCEDES,,[]
,,362419d9217c1dbe4db88ae2d09b5ae8,[],[],,,,MERCEDES,True,False,,S500,S500,,MERCEDES S500,,,,MERCEDES,,[]
,,2827a3583c142952082902f2f74abeac,[],[],,,,MERCEDES,True,False,,S560,S560,,MERCEDES S560,,,,MERCEDES,,[]
,,85c5b9853c13b77adbe3b869cdc6a320,[],[],,,,MERCEDES,True,False,,S560,S560,,MERCEDES S560,,,,MERCEDES,,[]
,,4b4f5a594bba26dd5bc08b4cd9d82d86,[],[],,,,MERCEDES S580,True,False,,2022,2022,,MERCEDES S580 2022,,,,MERCEDES S580,,[]
,,4b1e89c94b2d58511ffbeeb682fe4e6e,[],[],,,,METRIS,True,False,,VAN CUSTOMIZE,VAN CUSTOMIZE,,METRIS VAN CUSTOMIZE,,,,METRIS,,[]
,,52fce43b62feb39f388e455ff476f2c4,[],[],,,,NISSAN,True,False,,PATHFINDER,PATHFINDER,,NISSAN PATHFINDER,,,,NISSAN,,[]
,,0606b5f54b61f86d60640656c691ce90,[],[],,,,NISSAN,True,False,,PATROL,PATROL,,NISSAN PATROL,,,,NISSAN,,[]
,,4dd57fe22ef4324c9f6c75165a3ed01e,[],[],,,,NISSAN,True,False,,PATROL ARMADA,PATROL ARMADA,,NISSAN PATROL ARMADA,,,,NISSAN,,[]
