code,registry_manufacturer,model_specifications,fuel_type,first_maintenance_mileage,intermediate_maintenance_mileage,maintenance_mileage,name,image_map_url_3x,registry_model,image_large_url,deprecated,short_name,image_small_url,fuel_cap_side,image_pin_url_3x,fuel_distance_enabled,image_map_url_2x,tyres_info,default_tags,image_pin_url_2x,manufacturer
ed9c61c27c208c4410933d64129145fa,MERCEDES,[],,,,,MERCEDES GTC-AMG-CONV,,GTC-AMG-CONV,,False,GTC-AMG-CONV,,,,True,,[],[],,MERCEDES
acf174c652f62cca3eb49077f708f845,MERCEDES,[],,,,,MERCEDES METRIS-VIANO,,METRIS-VIANO,,False,METRIS-VIANO,,,,True,,[],[],,MERCEDES
362419d9217c1dbe4db88ae2d09b5ae8,MERCEDES,[],,,,,MERCEDES S500,,S500,,False,S500,,,,True,,[],[],,MERCEDES
2827a3583c142952082902f2f74abeac,MERCEDES,[],,,,,MERCEDES S560,,S560,,False,S560,,,,True,,[],[],,MERCEDES
85c5b9853c13b77adbe3b869cdc6a320,MERCEDES,[],,,,,MERCEDES S560,,S560,,False,S560,,,,True,,[],[],,MERCEDES
4b4f5a594bba26dd5bc08b4cd9d82d86,MERCEDES S580,[],,,,,MERCEDES S580 2022,,2022,,False,2022,,,,True,,[],[],,MERCEDES S580
4b1e89c94b2d58511ffbeeb682fe4e6e,METRIS,[],,,,,METRIS VAN CUSTOMIZE,,VAN CUSTOMIZE,,False,VAN CUSTOMIZE,,,,True,,[],[],,METRIS
52fce43b62feb39f388e455ff476f2c4,NISSAN,[],,,,,NISSAN PATHFINDER,,PATHFINDER,,False,PATHFINDER,,,,True,,[],[],,NISSAN
0606b5f54b61f86d60640656c691ce90,NISSAN,[],,,,,NISSAN PATROL,,PATROL,,False,PATROL,,,,True,,[],[],,NISSAN
4dd57fe22ef4324c9f6c75165a3ed01e,NISSAN,[],,,,,NISSAN PATROL ARMADA,,PATROL ARMADA,,False,PATROL ARMADA,,,,True,,[],[],,NISSAN
a4f184a1e5090b2e1f7415bd97c739ab,NISSAN,[],,,,,NISSAN PATROL PLATINUIM,,PATROL PLATINUIM,,False,PATROL PLATINUIM,,,,True,,[],[],,NISSAN
b5141887b4b5f4d5dc080fa7410d7bd2,PORSCHE,[],,,,,PORSCHE 911,,911,,False,911,,,,True,,[],[],,PORSCHE
579388f701d8b05d2c94daa3bcf373ea,PORSCHE,[],,,,,PORSCHE CAYENNE,,CAYENNE,,False,CAYENNE,,,,True,,[],[],,PORSCHE
622b37e6bd6b721c814d6a93a734483d,PORSCHE,[],,,,,PORSCHE PANAMERA,,PANAMERA,,False,PANAMERA,,,,True,,[],[],,PORSCHE
735f3f52000e6ab2f01c284c65fc847b,RANGE ROVER,[],,,,,RANGE ROVER DISCOVERY,,DISCOVERY,,False,DISCOVERY,,,,True,,[],[],,RANGE ROVER
3edc34fc9b0346e303e6ff18aad71fe3,RANGE ROVER,[],,,,,RANGE ROVER DISCOVERY SPTS,,DISCOVERY SPTS,,False,DISCOVERY SPTS,,,,True,,[],[],,RANGE ROVER
92891ab83a8bc0f341a3b5ae0d5bd274,RANGE ROVER,[],,,,,RANGE ROVER EVOQUE,,EVOQUE,,False,EVOQUE,,,,True,,[],[],,RANGE ROVER
cbb98efb2ee32d60681929839966c2b7,RANGE ROVER,[],,,,,RANGE ROVER SPORT,,SPORT,,False,SPORT,,,,True,,[],[],,RANGE ROVER
4e04baa1f763e40bbf19f1137078c55c,RANGE ROVER,[],,,,,RANGE ROVER SPORT-BW,,SPORT-BW,,False,SPORT-BW,,,,True,,[],[],,RANGE ROVER
1f83655d9c2342c7eaf7623f6efa0886,RANGE ROVER,[],,,,,RANGE ROVER SPORT-INSIDE BEIGE,,SPORT-INSIDE BEIGE,,False,SPORT-INSIDE BEIGE,,,,True,,[],[],,RANGE ROVER
