status_title,since,booking_status,stage,status,until,type,tag_id,offer_id,user_id
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,4e98a060-37e1-4a5a-8406-0fab2af0fa23,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,f450db62-3a7f-4481-a891-25f94637cb03,,
rental.status.on_hold.title,1722056400,,,on_hold,1724821200,on_hold,9e177b2d-ca99-4a5f-85b4-cdde78df72af,,
Confirmed,1722079800,start_delayed,prereservation,confirmed,1722166200,booking,4d79ed5c-445a-4b44-8104-bbc033380417,59ea6251-8648-106f-3925-2330cd0a6ef8,0913a0e2-4c6d-414c-8fc2-974a37da38a5
Confirmed,1722232800,start_delayed,prereservation,confirmed,1722319200,booking,0aa5d680-5742-4216-b533-e411766d0350,77c7e440-2dc6-63e9-dfb0-5257dc4ca8e2,a070ffcd-b7f9-4d09-b51d-7adfb5254db3
rental.status.on_hold.title,1722319200,,,on_hold,1724994000,on_hold,7f6b8b12-0972-416b-b160-d20ee9a5f3c2,,
rental.status.on_hold.title,1721019600,,,on_hold,1723698000,on_hold,71faa2df-52ab-487c-bb58-08715a704c52,,
rental.status.on_hold.title,1721106000,,,on_hold,1723784400,on_hold,b5b67b55-6973-4b82-9bec-636aad3283da,,
rental.status.on_hold.title,1721451600,,,on_hold,1724130000,on_hold,57dc6191-c14d-426d-a95e-d7777e698bc5,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,7991ddeb-a58e-4b2e-8285-9618ae8e068d,,
rental.status.on_hold.title,1722488400,,,on_hold,1725080400,on_hold,4f7318a7-3b84-4b1b-bf79-e8583826103e,,
rental.status.on_hold.title,1721710800,,,on_hold,1724475600,on_hold,c21acd0d-1221-44a5-9ce5-c3f4b1bcc8f2,,
rental.status.on_hold.title,1721883600,,,on_hold,1724562000,on_hold,31a964c6-14d0-4912-812d-0583bcf0d992,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,fc934bcd-3c6b-46b7-b9e7-9096601bfee2,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,6d4c7c51-1a36-4f37-bb69-48aec65fb296,,
rental.status.on_hold.title,1722315600,,,on_hold,1725080400,on_hold,c67df80a-5c23-4dcd-8e39-f37f73268a68,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,d0f4d259-b138-43b8-bc1b-ab4be454ea32,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,d3698de4-2ada-43d9-9291-24dcb3e4b357,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,834ea6b8-5411-4096-b930-312f3a8c8c7e,,
rental.status.on_hold.title,1722142800,,,on_hold,1724821200,on_hold,3885e548-1d66-47c3-b54b-7057515f51cf,,
rental.status.on_hold.title,1721710800,,,on_hold,1724389200,on_hold,8cd0ce5c-14d6-41a4-9b0a-7177fa3ceb08,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,37ed5279-14a7-4739-ae25-9f11ce321592,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,88e9caee-44fc-4286-b9c4-1ad7283b8cf0,,
rental.status.on_hold.title,1721019600,,,on_hold,1723698000,on_hold,cab1f27e-1a72-4ec0-b4d0-b29bb34a3dda,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,c57a8817-242d-4843-9cb8-024e3adf5f6b,,
rental.status.on_hold.title,1721710800,,,on_hold,1724389200,on_hold,1af87cc1-7eb1-4a5a-86ce-6e05f062e9a6,,
Confirmed,1722250800,start_delayed,prereservation,confirmed,1722855600,booking,6f66910a-9127-43f2-bba5-444633126503,40903b28-12c5-e9ef-d282-0f1ab264b286,6a7ce8a1-0f55-4e87-8a5a-ee13b335cf2c
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,1535a961-df5b-47d2-856d-0d00de31bb90,,
rental.status.on_hold.title,1721883600,,,on_hold,1724562000,on_hold,13d0699f-6713-41f3-bea0-f4e0256e9c3b,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,f5b063d5-5bcf-4bbd-b89f-c9d9d9bca494,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,8215b84c-87f5-4b7a-92fc-1a5779c1ec3d,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,856018eb-bc44-4ea9-b45a-9dbda762ab60,,
Confirmed,1722492000,start_delayed,prereservation,confirmed,1722751200,booking,6ea8f7ac-29f9-407d-86ac-aaf60130acfc,19506dd6-7458-4bb5-b638-abfd094aadd8,16c84b54-4d30-4422-afdc-0bf321d93467
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,2e537f8a-e78d-464c-991a-ec334aeda428,,
rental.status.on_hold.title,1721710800,,,on_hold,1721970000,on_hold,ba3b7684-a93f-42e7-83c4-084788367190,,
Confirmed,1722060000,start_delayed,prereservation,confirmed,1722146400,booking,e85d36ab-7d16-4542-81c0-36ecfa4818e0,2068c169-f78a-7538-8974-f44dc740ff8d,0b8c1072-88bf-4c1c-9bb8-bc7fb6febd5b
rental.status.on_hold.title,1722402000,,,on_hold,1722488400,on_hold,e0050421-e684-46c0-b143-64d9fd4648d0,,
rental.status.on_hold.title,1722488400,,,on_hold,1725080400,on_hold,23c1d7a8-5665-4140-ab6d-5fea0844a450,,
rental.status.on_hold.title,1721883600,,,on_hold,1724562000,on_hold,bd355f94-1b13-4cbe-a8b7-3931713b89f3,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,b3750c0b-f502-4856-858c-c15672d5df0a,,
rental.status.on_hold.title,1721710800,,,on_hold,1724389200,on_hold,8279cf62-e289-47c5-9331-57324241fdc4,,
rental.status.on_hold.title,1722056400,,,on_hold,1724821200,on_hold,705c359a-c917-4190-baca-b43729c3649d,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,d2fe564e-2533-49a3-a572-059ac19e280e,,
rental.status.on_hold.title,1721451600,,,on_hold,1724130000,on_hold,348821cd-ecdf-4788-b864-d7414c3ce21a,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,cfe6c847-ffe1-4bcb-aac8-ef2e09322341,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,0a8ce5e3-848c-413c-a86e-9ab38cbbe40d,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,d68ec0cf-be10-46fd-8296-fc993ea4ffb3,,
rental.status.on_hold.title,1721019600,,,on_hold,1723698000,on_hold,4205ae03-9288-47fe-8668-f672494a7917,,
rental.status.on_hold.title,1721883600,,,on_hold,1724562000,on_hold,efb5e24f-7e14-4662-ac85-971f07b78781,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,139730a8-92f7-4969-b941-621be23b17c8,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,d70ecacd-7d10-4727-9c14-3ec2eb63eb7e,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,cf0c0419-a1f3-463a-897d-9581268f12f6,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,dff39ff1-323a-470f-b764-f3ae1a135352,,
Confirmed,1721973600,start_delayed,prereservation,confirmed,1722146400,booking,c8dbc7de-fb45-4718-9454-91e9b29d9be9,99466b2a-f9dc-44d9-2cbd-59e6a8d7edf4,6d393904-3236-40e7-bc7c-546079590d95
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,f803e775-d01d-46f1-abcb-248aba617c5d,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,76797751-ed4a-46be-8b9a-eec55d22c461,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,a5932441-2fbb-4831-8d67-87c5df5c856c,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,130b1665-1b88-41c3-9875-7cc194461ed5,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,37d67fca-0ad0-42d2-a569-112d77690dcf,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,092d7883-213a-4f0f-baed-c89b1f660971,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,c7d6dcc5-3926-420c-a94b-d34cfcedf797,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,5cf9cf3e-89ad-476b-be6d-5f66b5b7d4c5,,
rental.status.on_hold.title,1721192400,,,on_hold,1723838400,on_hold,0419acd0-d378-416d-961a-2b91aba472fb,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,8a06c7f3-d62f-4f87-9a5b-6596b515210f,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,501c35b9-7481-457e-ad60-fcff9443050c,,
rental.status.on_hold.title,1721797200,,,on_hold,1724475600,on_hold,ccde444f-34aa-490a-8b0f-ab18685f76ac,,
rental.status.on_hold.title,1721538000,,,on_hold,1724302800,on_hold,8c540bcb-7958-475f-8569-1c36516bf865,,
rental.status.on_hold.title,1721710800,,,on_hold,1724389200,on_hold,b026e877-15f7-4328-a9be-1c91a17888e6,,
rental.status.on_hold.title,1720933200,,,on_hold,1723611600,on_hold,d4a75572-df09-4457-9c75-b321a9f7776b,,
rental.status.on_hold.title,1721451600,,,on_hold,1724130000,on_hold,1bc4e015-84f3-4a9c-aac5-3c1376a80af8,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,71eb67a8-38cb-4d67-8744-0b8f71b244b0,,
rental.status.on_hold.title,1721887200,,,on_hold,1724562000,on_hold,7e904396-2805-4149-99b8-8cb8eba7a0ca,,
Confirmed,1722063600,start_delayed,prereservation,confirmed,1722236400,booking,1034c865-5143-4cdd-b462-af201a561d83,0cafc877-7b51-8206-a1ad-7f366ed4a4f8,4add9bcc-d2aa-4551-8d5e-b9aa6fd03521
rental.status.on_hold.title,1722402000,,,on_hold,1725080400,on_hold,465eca08-f0db-466a-a022-8367663eead1,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,16ad417e-6978-431a-8f48-68b3bf4ad768,,
rental.status.on_hold.title,1722056400,,,on_hold,1724821200,on_hold,3cbbb252-4338-413b-9859-c6d1cee1e17b,,
Confirmed,1722319200,start_delayed,prereservation,confirmed,1722492000,booking,4b6231ac-1a4a-4cfb-a48c-a32f30bd2ec6,5a55e404-87b2-4e9c-c23c-41f5770120ae,1193cb64-1237-41f1-871c-490bfabe648f
rental.status.on_hold.title,1721883600,,,on_hold,1724562000,on_hold,8848f0db-608f-45ba-ade1-282dd7e4580f,,
rental.status.on_hold.title,1721106000,,,on_hold,1723784400,on_hold,7252882e-4fe3-4756-9be9-32b738484d30,,
Confirmed,1722067200,start_delayed,prereservation,confirmed,1722326400,booking,ea67c2c6-85bc-484a-b16e-4ad77bb0b8f3,6e0783ee-32ee-77f6-8c98-1e591cd00d8c,7b759b61-19b7-4896-9a99-8dfd8e53a009
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,e15eb8e9-552a-430a-878c-4b21f02297b4,,
rental.status.on_hold.title,1721883600,,,on_hold,1723132800,on_hold,92bb730b-22e1-43f5-9e8c-640c38c174c5,,
Confirmed,1719640800,start_delayed,prereservation,confirmed,1722060000,booking,c09d77e4-6fca-4cb1-8a0f-e13521e11007,1a9277bf-a7e0-d6d8-2459-458b074d928f,89a21d6f-a77e-4da5-8924-1d961d15fd63
Confirmed,1722060000,start_delayed,prereservation,confirmed,1722319200,booking,bd78c42e-83c0-4d47-8fb6-28ffbf9b0811,dff0fab8-b602-2da4-e6bd-9be02e8b7b47,10c38fbc-cc64-4f52-990d-62ceb0b194d5
rental.status.on_hold.title,1722488400,,,on_hold,1725080400,on_hold,9532094d-9c59-47ad-acf9-97f3010709fa,,
rental.status.on_hold.title,1721883600,,,on_hold,1724475600,on_hold,74ab2745-ce99-42a5-9088-1a3a24f7ea02,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,605b4ad0-55e5-4dfa-b688-756a28ea3d61,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,1c618b00-08c7-47d6-8ce7-4fb8ffd84f89,,
rental.status.on_hold.title,1721883600,,,on_hold,1724562000,on_hold,6f154f99-8512-4c38-9643-b085e9e387d8,,
rental.status.on_hold.title,1722142800,,,on_hold,1724821200,on_hold,ed7784fd-4475-4029-8d36-5380f0198d59,,
Confirmed,1722085200,start_delayed,prereservation,confirmed,1722430800,booking,b34d950e-c101-417f-b650-5a74fef7d3ed,158cb276-0597-b8df-c965-9ab8d311bd7a,0c396603-443f-4d24-92cf-86cc71a5cf66
rental.status.on_hold.title,1722488400,,,on_hold,1725080400,on_hold,ca1bfce5-3376-41cf-9237-78ced3fb42ee,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,d0583a8f-86e6-4d6c-9be6-c10f3f5d2a66,,
rental.status.on_hold.title,1721106000,,,on_hold,1723784400,on_hold,e2a3c981-5ea3-4d80-98b8-dc23b8cf97c6,,
rental.status.on_hold.title,1722142800,,,on_hold,1724821200,on_hold,3b6b9722-9bba-4346-bc6f-55d8e7bcdfee,,
rental.status.on_hold.title,1722056400,,,on_hold,1724821200,on_hold,5dda7749-2392-40c3-879d-5e7991f803ea,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,6cc68d69-29e7-4552-8b16-ed76fd6ebeab,,
rental.status.on_hold.title,1722056400,,,on_hold,1722574800,on_hold,ff2eceb9-2ac7-4d25-b723-a5667ffac254,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,1a4aadb3-8d10-454e-8608-f1d12e71ac8e,,
rental.status.on_hold.title,1721019600,,,on_hold,1723698000,on_hold,ccd0acfc-7ad2-486e-9242-21b438fd5b43,,
rental.status.on_hold.title,1721883600,,,on_hold,1724562000,on_hold,a7fc3e1c-3744-444c-8961-a147d3a4c927,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,669200ee-154a-4ff0-8401-1a62e47037dd,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,027ac116-71c2-4247-b3eb-ad72da3be447,,
rental.status.on_hold.title,1720760400,,,on_hold,1723438800,on_hold,68b97bbf-9642-487b-b949-94261e054174,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,055a32f9-52b2-4fba-ab51-11c4102c6c68,,
Confirmed,1721998800,start_delayed,prereservation,confirmed,1722085200,booking,e2e93149-a1bf-4434-9666-5e9b0e0cc90b,9d673bf2-ecaa-6329-843f-b399b7656753,46715580-74a8-4539-bc3a-ff4f6bc68899
Confirmed,1722258000,start_delayed,prereservation,confirmed,1722517200,booking,ec6923ee-1c93-47b2-bf01-dcc2ad46a42c,833a70f7-787c-800e-51da-03b3cc79013c,d1c15e99-88b7-483c-b271-21d2bbdbe0ff
rental.status.on_hold.title,1721710800,,,on_hold,1724389200,on_hold,54f79e2d-4d89-43a0-9663-70867ad4a72e,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,ba9f9dfc-9be0-4b58-9c23-b2e589168ea1,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,6d8ae278-d3e4-4fa5-8bd8-2f429c087f19,,
rental.status.on_hold.title,1721883600,,,on_hold,1724562000,on_hold,3bfc15bc-89f5-4405-895c-c897f591b047,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,9b3cd3b2-1bd5-4d2d-8c93-e44e933c9046,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,83b2bd27-38fc-49fb-a42b-63e8cd6b5dc2,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,6809fdd1-1e8b-4bf2-8425-9a11b2654f90,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,f70e6f33-fccb-4454-b2d8-78dc93a46a14,,
Confirmed,1722513600,start_delayed,prereservation,confirmed,1722772800,booking,8829d82e-6848-413d-a599-34262b1121ae,b2076c98-93e3-2e7a-344c-3a7d8192732e,a34394d9-b11d-4ae3-9f7e-fc902475890c
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,7eaedea7-4fac-427b-8aac-997c61a517f2,,
rental.status.on_hold.title,1721451600,,,on_hold,1724130000,on_hold,c79057be-ca53-4005-a58d-d6aee71ce02b,,
rental.status.on_hold.title,1721970000,,,on_hold,1724734800,on_hold,54923916-501e-4a5d-bbb7-70ab01fdde0e,,
rental.status.on_hold.title,1721365200,,,on_hold,1724043600,on_hold,4bcf2774-7c3d-4460-b3e2-375b7855ffce,,
rental.status.on_hold.title,1722315600,,,on_hold,1724994000,on_hold,0b3c6014-9531-4190-93e9-d2642c14e0bb,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,62ff8e05-fd89-4496-b3f4-745987471502,,
rental.status.on_hold.title,1722142800,,,on_hold,1724821200,on_hold,7b0174f1-f83b-41ba-81af-cca003478612,,
rental.status.on_hold.title,1721970000,,,on_hold,1724734800,on_hold,8d350bd0-6d15-474c-8e8f-7dba273e7f9c,,
rental.status.on_hold.title,1721883600,,,on_hold,1724562000,on_hold,a1af37fd-81a5-4698-8181-27b0f39b384b,,
rental.status.on_hold.title,1722142800,,,on_hold,1724821200,on_hold,3a6f9735-bc80-44c5-925b-2d7c0914b772,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,9fae6387-39d3-45ee-a72d-7cbfdfefd1c8,,
rental.status.on_hold.title,1721192400,,,on_hold,1722574800,on_hold,1d838d2a-c59a-401b-b2b9-1be69821536f,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,e5740df6-ac4b-408d-bdc8-07e80041e0c9,,
rental.status.on_hold.title,1721451600,,,on_hold,1724130000,on_hold,267b641c-1574-4e90-afe2-863f0375c857,,
rental.status.on_hold.title,1721908800,,,on_hold,1724562000,on_hold,b95f329a-28fb-4f38-ad1c-d885846d7e04,,
rental.status.on_hold.title,1721019600,,,on_hold,1723698000,on_hold,daa700dd-4a84-4607-a5b2-77b72f9bf6a4,,
rental.status.on_hold.title,1720674000,,,on_hold,1723438800,on_hold,f75ad6fa-a9e8-415a-8180-0642d7925841,,
rental.status.on_hold.title,1721451600,,,on_hold,1724130000,on_hold,8d1e7985-2722-457a-92d8-46f8ce9bc8b9,,
rental.status.on_hold.title,1721710800,,,on_hold,1724389200,on_hold,183c5c05-b11e-409a-ad84-7b30c986f1c9,,
