stage,until,booking_status,type,offer_id,user_id,status_title,tag_id,status,since
,1723438800,,on_hold,,,rental.status.on_hold.title,d3c8547b-7f7e-4f78-9019-313e191d73f8,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,97363f1c-2eb0-4cba-8a3d-b160ab185106,on_hold,1720674000
,1723784400,,on_hold,,,rental.status.on_hold.title,ae0e7d7c-5a93-434d-810f-987631ac1b9f,on_hold,1721106000
,1723438800,,on_hold,,,rental.status.on_hold.title,a3144f8c-04dd-432f-9301-a28189a21f78,on_hold,1720674000
,1723838400,,on_hold,,,rental.status.on_hold.title,ddeb19f1-7b26-410e-9961-6647f875cc81,on_hold,1721192400
prereservation,1722146400,start_delayed,booking,6cf9d6c1-c783-b51e-bb06-95a67ef2463b,85455c78-aec2-467f-b19a-f4279b37a016,Confirmed,3f1b469e-6740-4518-a37c-df9e589c240d,confirmed,1721977200
,1724821200,,on_hold,,,rental.status.on_hold.title,95a04ec8-21c1-4191-bddb-9649f66c7f19,on_hold,1722056400
,1723838400,,on_hold,,,rental.status.on_hold.title,9e7c5863-4854-465a-a7e4-3fbb50738171,on_hold,1721160000
,1724821200,,on_hold,,,rental.status.on_hold.title,d8560cd4-c93d-4e88-93ca-92b138773a96,on_hold,1722142800
prereservation,1722070800,start_delayed,booking,32bec681-f11e-1807-73d3-e77a97ca2661,1a2813b0-2a4a-479d-82bd-8d02c7c969af,Confirmed,2ea6290e-c9b9-4ed5-a735-dbe9809eb20b,confirmed,1721811600
,1724821200,,on_hold,,,rental.status.on_hold.title,cbce184e-2f22-48ce-954b-0073af01b7db,on_hold,1722142800
,1723438800,,on_hold,,,rental.status.on_hold.title,f4d8ed80-ff38-45f0-bc63-a2e9105ab332,on_hold,1720674000
prereservation,1722434400,start_delayed,booking,a17488f3-8648-2c4a-f0d0-1475a70f1747,4287d42d-5984-4541-89a3-bc9b25fe35f5,Confirmed,9e108ee7-9424-4f40-88d8-e9c1aee94f5b,confirmed,1721052000
,1723438800,,on_hold,,,rental.status.on_hold.title,cc1669e0-b0b2-4712-bca2-4defa06aec30,on_hold,1720674000
,1725080400,,on_hold,,,rental.status.on_hold.title,c3162bf3-6b8a-4e85-b93b-b5f2190784ae,on_hold,1722315600
,1723438800,,on_hold,,,rental.status.on_hold.title,c3041d44-dd57-466f-84d5-10da2e7086b8,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,4e98a060-37e1-4a5a-8406-0fab2af0fa23,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,f450db62-3a7f-4481-a891-25f94637cb03,on_hold,1720674000
,1724821200,,on_hold,,,rental.status.on_hold.title,9e177b2d-ca99-4a5f-85b4-cdde78df72af,on_hold,1722056400
prereservation,1722166200,start_delayed,booking,59ea6251-8648-106f-3925-2330cd0a6ef8,0913a0e2-4c6d-414c-8fc2-974a37da38a5,Confirmed,4d79ed5c-445a-4b44-8104-bbc033380417,confirmed,1722079800
prereservation,1722319200,start_delayed,booking,77c7e440-2dc6-63e9-dfb0-5257dc4ca8e2,a070ffcd-b7f9-4d09-b51d-7adfb5254db3,Confirmed,0aa5d680-5742-4216-b533-e411766d0350,confirmed,1722232800
,1724994000,,on_hold,,,rental.status.on_hold.title,7f6b8b12-0972-416b-b160-d20ee9a5f3c2,on_hold,1722319200
,1723698000,,on_hold,,,rental.status.on_hold.title,71faa2df-52ab-487c-bb58-08715a704c52,on_hold,1721019600
,1723784400,,on_hold,,,rental.status.on_hold.title,b5b67b55-6973-4b82-9bec-636aad3283da,on_hold,1721106000
,1724130000,,on_hold,,,rental.status.on_hold.title,57dc6191-c14d-426d-a95e-d7777e698bc5,on_hold,1721451600
,1723438800,,on_hold,,,rental.status.on_hold.title,7991ddeb-a58e-4b2e-8285-9618ae8e068d,on_hold,1720674000
,1725080400,,on_hold,,,rental.status.on_hold.title,4f7318a7-3b84-4b1b-bf79-e8583826103e,on_hold,1722488400
,1724475600,,on_hold,,,rental.status.on_hold.title,c21acd0d-1221-44a5-9ce5-c3f4b1bcc8f2,on_hold,1721710800
,1724562000,,on_hold,,,rental.status.on_hold.title,31a964c6-14d0-4912-812d-0583bcf0d992,on_hold,1721883600
,1723438800,,on_hold,,,rental.status.on_hold.title,fc934bcd-3c6b-46b7-b9e7-9096601bfee2,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,6d4c7c51-1a36-4f37-bb69-48aec65fb296,on_hold,1720674000
,1725080400,,on_hold,,,rental.status.on_hold.title,c67df80a-5c23-4dcd-8e39-f37f73268a68,on_hold,1722315600
,1723438800,,on_hold,,,rental.status.on_hold.title,d0f4d259-b138-43b8-bc1b-ab4be454ea32,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,d3698de4-2ada-43d9-9291-24dcb3e4b357,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,834ea6b8-5411-4096-b930-312f3a8c8c7e,on_hold,1720674000
,1724821200,,on_hold,,,rental.status.on_hold.title,3885e548-1d66-47c3-b54b-7057515f51cf,on_hold,1722142800
,1724389200,,on_hold,,,rental.status.on_hold.title,8cd0ce5c-14d6-41a4-9b0a-7177fa3ceb08,on_hold,1721710800
,1723438800,,on_hold,,,rental.status.on_hold.title,37ed5279-14a7-4739-ae25-9f11ce321592,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,88e9caee-44fc-4286-b9c4-1ad7283b8cf0,on_hold,1720674000
,1723698000,,on_hold,,,rental.status.on_hold.title,cab1f27e-1a72-4ec0-b4d0-b29bb34a3dda,on_hold,1721019600
,1723438800,,on_hold,,,rental.status.on_hold.title,c57a8817-242d-4843-9cb8-024e3adf5f6b,on_hold,1720674000
,1724389200,,on_hold,,,rental.status.on_hold.title,1af87cc1-7eb1-4a5a-86ce-6e05f062e9a6,on_hold,1721710800
prereservation,1722855600,start_delayed,booking,40903b28-12c5-e9ef-d282-0f1ab264b286,6a7ce8a1-0f55-4e87-8a5a-ee13b335cf2c,Confirmed,6f66910a-9127-43f2-bba5-444633126503,confirmed,1722250800
,1723438800,,on_hold,,,rental.status.on_hold.title,1535a961-df5b-47d2-856d-0d00de31bb90,on_hold,1720674000
,1724562000,,on_hold,,,rental.status.on_hold.title,13d0699f-6713-41f3-bea0-f4e0256e9c3b,on_hold,1721883600
,1723438800,,on_hold,,,rental.status.on_hold.title,f5b063d5-5bcf-4bbd-b89f-c9d9d9bca494,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,8215b84c-87f5-4b7a-92fc-1a5779c1ec3d,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,856018eb-bc44-4ea9-b45a-9dbda762ab60,on_hold,1720674000
prereservation,1722751200,start_delayed,booking,19506dd6-7458-4bb5-b638-abfd094aadd8,16c84b54-4d30-4422-afdc-0bf321d93467,Confirmed,6ea8f7ac-29f9-407d-86ac-aaf60130acfc,confirmed,1722492000
,1723438800,,on_hold,,,rental.status.on_hold.title,2e537f8a-e78d-464c-991a-ec334aeda428,on_hold,1720674000
,1721970000,,on_hold,,,rental.status.on_hold.title,ba3b7684-a93f-42e7-83c4-084788367190,on_hold,1721710800
prereservation,1722146400,start_delayed,booking,2068c169-f78a-7538-8974-f44dc740ff8d,0b8c1072-88bf-4c1c-9bb8-bc7fb6febd5b,Confirmed,e85d36ab-7d16-4542-81c0-36ecfa4818e0,confirmed,1722060000
,1722488400,,on_hold,,,rental.status.on_hold.title,e0050421-e684-46c0-b143-64d9fd4648d0,on_hold,1722402000
prereservation,1722783600,start_delayed,booking,bd8afaac-16e6-6e21-e63e-854378f507a6,df7348d9-19a5-4c6e-95d7-a7414bf568dc,Confirmed,636ab7d1-079b-41bd-86a9-eeb2ca552081,confirmed,1722528000
,1725080400,,on_hold,,,rental.status.on_hold.title,23c1d7a8-5665-4140-ab6d-5fea0844a450,on_hold,1722488400
,1724562000,,on_hold,,,rental.status.on_hold.title,bd355f94-1b13-4cbe-a8b7-3931713b89f3,on_hold,1721883600
,1723438800,,on_hold,,,rental.status.on_hold.title,b3750c0b-f502-4856-858c-c15672d5df0a,on_hold,1720674000
,1724389200,,on_hold,,,rental.status.on_hold.title,8279cf62-e289-47c5-9331-57324241fdc4,on_hold,1721710800
,1724821200,,on_hold,,,rental.status.on_hold.title,705c359a-c917-4190-baca-b43729c3649d,on_hold,1722056400
,1723438800,,on_hold,,,rental.status.on_hold.title,d2fe564e-2533-49a3-a572-059ac19e280e,on_hold,1720674000
,1724130000,,on_hold,,,rental.status.on_hold.title,348821cd-ecdf-4788-b864-d7414c3ce21a,on_hold,1721451600
,1723438800,,on_hold,,,rental.status.on_hold.title,cfe6c847-ffe1-4bcb-aac8-ef2e09322341,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,0a8ce5e3-848c-413c-a86e-9ab38cbbe40d,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,d68ec0cf-be10-46fd-8296-fc993ea4ffb3,on_hold,1720674000
,1723698000,,on_hold,,,rental.status.on_hold.title,4205ae03-9288-47fe-8668-f672494a7917,on_hold,1721019600
,1724562000,,on_hold,,,rental.status.on_hold.title,efb5e24f-7e14-4662-ac85-971f07b78781,on_hold,1721883600
,1723438800,,on_hold,,,rental.status.on_hold.title,139730a8-92f7-4969-b941-621be23b17c8,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,d70ecacd-7d10-4727-9c14-3ec2eb63eb7e,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,cf0c0419-a1f3-463a-897d-9581268f12f6,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,dff39ff1-323a-470f-b764-f3ae1a135352,on_hold,1720674000
prereservation,1722146400,start_delayed,booking,99466b2a-f9dc-44d9-2cbd-59e6a8d7edf4,6d393904-3236-40e7-bc7c-546079590d95,Confirmed,c8dbc7de-fb45-4718-9454-91e9b29d9be9,confirmed,1721973600
,1723438800,,on_hold,,,rental.status.on_hold.title,f803e775-d01d-46f1-abcb-248aba617c5d,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,76797751-ed4a-46be-8b9a-eec55d22c461,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,a5932441-2fbb-4831-8d67-87c5df5c856c,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,130b1665-1b88-41c3-9875-7cc194461ed5,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,37d67fca-0ad0-42d2-a569-112d77690dcf,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,092d7883-213a-4f0f-baed-c89b1f660971,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,c7d6dcc5-3926-420c-a94b-d34cfcedf797,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,5cf9cf3e-89ad-476b-be6d-5f66b5b7d4c5,on_hold,1720674000
,1723838400,,on_hold,,,rental.status.on_hold.title,0419acd0-d378-416d-961a-2b91aba472fb,on_hold,1721192400
,1723438800,,on_hold,,,rental.status.on_hold.title,8a06c7f3-d62f-4f87-9a5b-6596b515210f,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,501c35b9-7481-457e-ad60-fcff9443050c,on_hold,1720674000
,1724475600,,on_hold,,,rental.status.on_hold.title,ccde444f-34aa-490a-8b0f-ab18685f76ac,on_hold,1721797200
,1724302800,,on_hold,,,rental.status.on_hold.title,8c540bcb-7958-475f-8569-1c36516bf865,on_hold,1721538000
,1724389200,,on_hold,,,rental.status.on_hold.title,b026e877-15f7-4328-a9be-1c91a17888e6,on_hold,1721710800
,1723611600,,on_hold,,,rental.status.on_hold.title,d4a75572-df09-4457-9c75-b321a9f7776b,on_hold,1720933200
,1724130000,,on_hold,,,rental.status.on_hold.title,1bc4e015-84f3-4a9c-aac5-3c1376a80af8,on_hold,1721451600
,1723438800,,on_hold,,,rental.status.on_hold.title,71eb67a8-38cb-4d67-8744-0b8f71b244b0,on_hold,1720674000
,1724562000,,on_hold,,,rental.status.on_hold.title,7e904396-2805-4149-99b8-8cb8eba7a0ca,on_hold,1721887200
prereservation,1722236400,start_delayed,booking,0cafc877-7b51-8206-a1ad-7f366ed4a4f8,4add9bcc-d2aa-4551-8d5e-b9aa6fd03521,Confirmed,1034c865-5143-4cdd-b462-af201a561d83,confirmed,1722063600
,1725080400,,on_hold,,,rental.status.on_hold.title,465eca08-f0db-466a-a022-8367663eead1,on_hold,1722402000
,1723438800,,on_hold,,,rental.status.on_hold.title,16ad417e-6978-431a-8f48-68b3bf4ad768,on_hold,1720674000
,1724821200,,on_hold,,,rental.status.on_hold.title,3cbbb252-4338-413b-9859-c6d1cee1e17b,on_hold,1722056400
prereservation,1722492000,start_delayed,booking,5a55e404-87b2-4e9c-c23c-41f5770120ae,1193cb64-1237-41f1-871c-490bfabe648f,Confirmed,4b6231ac-1a4a-4cfb-a48c-a32f30bd2ec6,confirmed,1722319200
,1724562000,,on_hold,,,rental.status.on_hold.title,8848f0db-608f-45ba-ade1-282dd7e4580f,on_hold,1721883600
,1723784400,,on_hold,,,rental.status.on_hold.title,7252882e-4fe3-4756-9be9-32b738484d30,on_hold,1721106000
prereservation,1722326400,start_delayed,booking,6e0783ee-32ee-77f6-8c98-1e591cd00d8c,7b759b61-19b7-4896-9a99-8dfd8e53a009,Confirmed,ea67c2c6-85bc-484a-b16e-4ad77bb0b8f3,confirmed,1722067200
,1723438800,,on_hold,,,rental.status.on_hold.title,e15eb8e9-552a-430a-878c-4b21f02297b4,on_hold,1720674000
,1723132800,,on_hold,,,rental.status.on_hold.title,92bb730b-22e1-43f5-9e8c-640c38c174c5,on_hold,1721883600
prereservation,1722060000,start_delayed,booking,1a9277bf-a7e0-d6d8-2459-458b074d928f,89a21d6f-a77e-4da5-8924-1d961d15fd63,Confirmed,c09d77e4-6fca-4cb1-8a0f-e13521e11007,confirmed,1719640800
prereservation,1722319200,start_delayed,booking,dff0fab8-b602-2da4-e6bd-9be02e8b7b47,10c38fbc-cc64-4f52-990d-62ceb0b194d5,Confirmed,bd78c42e-83c0-4d47-8fb6-28ffbf9b0811,confirmed,1722060000
,1725080400,,on_hold,,,rental.status.on_hold.title,9532094d-9c59-47ad-acf9-97f3010709fa,on_hold,1722488400
,1724475600,,on_hold,,,rental.status.on_hold.title,74ab2745-ce99-42a5-9088-1a3a24f7ea02,on_hold,1721883600
,1723438800,,on_hold,,,rental.status.on_hold.title,605b4ad0-55e5-4dfa-b688-756a28ea3d61,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,1c618b00-08c7-47d6-8ce7-4fb8ffd84f89,on_hold,1720674000
,1724562000,,on_hold,,,rental.status.on_hold.title,6f154f99-8512-4c38-9643-b085e9e387d8,on_hold,1721883600
,1724821200,,on_hold,,,rental.status.on_hold.title,ed7784fd-4475-4029-8d36-5380f0198d59,on_hold,1722142800
prereservation,1722430800,start_delayed,booking,158cb276-0597-b8df-c965-9ab8d311bd7a,0c396603-443f-4d24-92cf-86cc71a5cf66,Confirmed,b34d950e-c101-417f-b650-5a74fef7d3ed,confirmed,1722085200
,1725080400,,on_hold,,,rental.status.on_hold.title,ca1bfce5-3376-41cf-9237-78ced3fb42ee,on_hold,1722488400
,1723438800,,on_hold,,,rental.status.on_hold.title,d0583a8f-86e6-4d6c-9be6-c10f3f5d2a66,on_hold,1720674000
,1723784400,,on_hold,,,rental.status.on_hold.title,e2a3c981-5ea3-4d80-98b8-dc23b8cf97c6,on_hold,1721106000
,1724821200,,on_hold,,,rental.status.on_hold.title,3b6b9722-9bba-4346-bc6f-55d8e7bcdfee,on_hold,1722142800
,1724821200,,on_hold,,,rental.status.on_hold.title,5dda7749-2392-40c3-879d-5e7991f803ea,on_hold,1722056400
,1723438800,,on_hold,,,rental.status.on_hold.title,6cc68d69-29e7-4552-8b16-ed76fd6ebeab,on_hold,1720674000
,1722574800,,on_hold,,,rental.status.on_hold.title,ff2eceb9-2ac7-4d25-b723-a5667ffac254,on_hold,1722056400
,1723438800,,on_hold,,,rental.status.on_hold.title,1a4aadb3-8d10-454e-8608-f1d12e71ac8e,on_hold,1720674000
,1723698000,,on_hold,,,rental.status.on_hold.title,ccd0acfc-7ad2-486e-9242-21b438fd5b43,on_hold,1721019600
,1724562000,,on_hold,,,rental.status.on_hold.title,a7fc3e1c-3744-444c-8961-a147d3a4c927,on_hold,1721883600
,1723438800,,on_hold,,,rental.status.on_hold.title,669200ee-154a-4ff0-8401-1a62e47037dd,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,027ac116-71c2-4247-b3eb-ad72da3be447,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,68b97bbf-9642-487b-b949-94261e054174,on_hold,1720760400
,1723438800,,on_hold,,,rental.status.on_hold.title,055a32f9-52b2-4fba-ab51-11c4102c6c68,on_hold,1720674000
prereservation,1722085200,start_delayed,booking,9d673bf2-ecaa-6329-843f-b399b7656753,46715580-74a8-4539-bc3a-ff4f6bc68899,Confirmed,e2e93149-a1bf-4434-9666-5e9b0e0cc90b,confirmed,1721998800
prereservation,1722517200,start_delayed,booking,833a70f7-787c-800e-51da-03b3cc79013c,d1c15e99-88b7-483c-b271-21d2bbdbe0ff,Confirmed,ec6923ee-1c93-47b2-bf01-dcc2ad46a42c,confirmed,1722258000
,1724389200,,on_hold,,,rental.status.on_hold.title,54f79e2d-4d89-43a0-9663-70867ad4a72e,on_hold,1721710800
,1723438800,,on_hold,,,rental.status.on_hold.title,ba9f9dfc-9be0-4b58-9c23-b2e589168ea1,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,6d8ae278-d3e4-4fa5-8bd8-2f429c087f19,on_hold,1720674000
,1724562000,,on_hold,,,rental.status.on_hold.title,3bfc15bc-89f5-4405-895c-c897f591b047,on_hold,1721883600
,1723438800,,on_hold,,,rental.status.on_hold.title,9b3cd3b2-1bd5-4d2d-8c93-e44e933c9046,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,83b2bd27-38fc-49fb-a42b-63e8cd6b5dc2,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,6809fdd1-1e8b-4bf2-8425-9a11b2654f90,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,f70e6f33-fccb-4454-b2d8-78dc93a46a14,on_hold,1720674000
prereservation,1722772800,start_delayed,booking,b2076c98-93e3-2e7a-344c-3a7d8192732e,a34394d9-b11d-4ae3-9f7e-fc902475890c,Confirmed,8829d82e-6848-413d-a599-34262b1121ae,confirmed,1722513600
,1723438800,,on_hold,,,rental.status.on_hold.title,7eaedea7-4fac-427b-8aac-997c61a517f2,on_hold,1720674000
,1724130000,,on_hold,,,rental.status.on_hold.title,c79057be-ca53-4005-a58d-d6aee71ce02b,on_hold,1721451600
,1724734800,,on_hold,,,rental.status.on_hold.title,54923916-501e-4a5d-bbb7-70ab01fdde0e,on_hold,1721970000
,1724043600,,on_hold,,,rental.status.on_hold.title,4bcf2774-7c3d-4460-b3e2-375b7855ffce,on_hold,1721365200
,1724994000,,on_hold,,,rental.status.on_hold.title,0b3c6014-9531-4190-93e9-d2642c14e0bb,on_hold,1722315600
,1723438800,,on_hold,,,rental.status.on_hold.title,62ff8e05-fd89-4496-b3f4-745987471502,on_hold,1720674000
,1724821200,,on_hold,,,rental.status.on_hold.title,7b0174f1-f83b-41ba-81af-cca003478612,on_hold,1722142800
,1724734800,,on_hold,,,rental.status.on_hold.title,8d350bd0-6d15-474c-8e8f-7dba273e7f9c,on_hold,1721970000
,1724562000,,on_hold,,,rental.status.on_hold.title,a1af37fd-81a5-4698-8181-27b0f39b384b,on_hold,1721883600
,1724821200,,on_hold,,,rental.status.on_hold.title,3a6f9735-bc80-44c5-925b-2d7c0914b772,on_hold,1722142800
,1723438800,,on_hold,,,rental.status.on_hold.title,9fae6387-39d3-45ee-a72d-7cbfdfefd1c8,on_hold,1720674000
,1722574800,,on_hold,,,rental.status.on_hold.title,1d838d2a-c59a-401b-b2b9-1be69821536f,on_hold,1721192400
,1723438800,,on_hold,,,rental.status.on_hold.title,e5740df6-ac4b-408d-bdc8-07e80041e0c9,on_hold,1720674000
,1724130000,,on_hold,,,rental.status.on_hold.title,267b641c-1574-4e90-afe2-863f0375c857,on_hold,1721451600
,1724562000,,on_hold,,,rental.status.on_hold.title,b95f329a-28fb-4f38-ad1c-d885846d7e04,on_hold,1721908800
,1723698000,,on_hold,,,rental.status.on_hold.title,daa700dd-4a84-4607-a5b2-77b72f9bf6a4,on_hold,1721019600
,1723438800,,on_hold,,,rental.status.on_hold.title,f75ad6fa-a9e8-415a-8180-0642d7925841,on_hold,1720674000
,1724130000,,on_hold,,,rental.status.on_hold.title,8d1e7985-2722-457a-92d8-46f8ce9bc8b9,on_hold,1721451600
