stage,until,booking_status,type,offer_id,user_id,status_title,tag_id,status,since
,1724917740,,on_hold,,,rental.status.on_hold.title,e1664bb8-ebae-493d-ad19-f4ced83a02b8,on_hold,1722325740
,1722333600,,on_hold,,,rental.status.on_hold.title,c40d1f53-5f17-4993-9ea5-629670d915d3,on_hold,1721728800
,1724999100,,on_hold,,,rental.status.on_hold.title,0c5ac44d-b2ad-48b0-b06e-dd7905d70451,on_hold,1722407100
,1722326400,,on_hold,,,rental.status.on_hold.title,81184c4c-3c9e-46e3-95ba-7c2104f82f77,on_hold,1719734400
,1724051100,,on_hold,,,rental.status.on_hold.title,afa55541-b50d-4f94-8ac1-9986e117fb9f,on_hold,1718521500
,1721982840,,on_hold,,,rental.status.on_hold.title,27332726-2419-4a68-88f0-7c1f07373415,on_hold,1719390840
,1724574840,,on_hold,,,rental.status.on_hold.title,5cabc26e-a1c4-4cd6-9b44-ecc271b35b3e,on_hold,1721982840
,1722060960,,on_hold,,,rental.status.on_hold.title,fe6a23bd-85fb-4844-a066-ee3e7f970989,on_hold,1709100960
,1724652960,,on_hold,,,rental.status.on_hold.title,1a0ab4d0-e2ce-43f4-bd77-57c37e6f9ac1,on_hold,1722060960
,1724155440,,on_hold,,,rental.status.on_hold.title,626b884e-e8d8-4324-a6ad-3e743c5ca8db,on_hold,1711195440
,1723614960,,on_hold,,,rental.status.on_hold.title,1e3a2b61-28ff-4bd5-8ec2-1a019deff433,on_hold,1720504560
,1722154320,,on_hold,,,rental.status.on_hold.title,2df0a5db-a028-4d10-96c8-96b25e3547ac,on_hold,1720339920
,1723374600,,on_hold,,,rental.status.on_hold.title,d95e6c0d-2961-4c88-b542-54ee3352a5ec,on_hold,1721819400
,1722752340,,on_hold,,,rental.status.on_hold.title,921f480d-f64a-47ee-8db9-4da6c61e9cf8,on_hold,1721801940
,1724504640,,on_hold,,,rental.status.on_hold.title,fde6957c-993f-41f2-8684-e9cf67dca7f3,on_hold,1721912640
,1722171000,,on_hold,,,rental.status.on_hold.title,a135b748-4bcc-4151-be85-2d1b97bf841b,on_hold,1721566200
