number,leasing_stats,id,view,model_specifications,model_id,status,taxi_company,location
s60742,{},016e3a3a-98d0-4345-831b-e9aacf9661bd,0,"[{'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd_Year'}, {'name': '_Model', 'value_localized': 'QX60', 'value': 'QX60', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__Model'}, {'name': '_Manufactory', 'value_localized': 'Infiniti', 'value': 'Infiniti', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__Manufactory'}, {'name': '_Class', 'value_localized': 'Business', 'value': 'Business', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__Class'}, {'name': '_BodyType', 'value_localized': 'SUV / Off-road', 'value': 'SUV / Off-road', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__Transmission'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__Year'}, {'name': '_Color', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__Color'}, {'name': '_EngineCapacity', 'value_localized': '3.5', 'value': '3.5', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 3.5, 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Full wheel', 'value': 'Full wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__DriveType'}, {'name': '_PowerHP', 'value_localized': '279', 'value': '279', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 279, 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__PowerHP'}, {'name': '_0100kmh', 'value_localized': '7.9', 'value': '7.9', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 7.900000095, 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '200', 'value': '200', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 200, 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__MaxSpeed'}, {'name': '_Seats', 'value_localized': '7', 'value': '7', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 7, 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__Doors'}, {'name': '_Features', 'value_localized': '3D Surround Camera, Android Auto, Apple CarPlay, Bluetooth, Climate_control, Cruise Control, Front & Rear Airbags, Parking sense, Power Windows, Reverse camera, USB', 'value': ['3D Surround Camera', 'Android Auto', 'Apple CarPlay', 'Bluetooth', 'Climate_control', 'Cruise Control', 'Front & Rear Airbags', 'Parking sense', 'Power Windows', 'Reverse camera', 'USB'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__Features'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__IsInstantConfirm'}, {'name': '_etalon_in_groups', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._etalon_in_groups.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__etalon_in_groups'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '016e3a3a-98d0-4345-831b-e9aacf9661bd__show_in_aggregator'}]",13fea444e31761818f1b1a3319440031,no_telematics,"{'name': 'HEXA CAR RENTAL', 'id': 'company_tag_name_HEXA_CAR_RENTAL'}",
o94258,{},01b7df03-c497-49ff-b149-3b0c78bd283e,1,"[{'name': 'Year', 'value_localized': '2020', 'value': '2020', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2020, 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e_Year'}, {'name': '_Model', 'value_localized': 'Accent', 'value': 'Accent', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__Model'}, {'name': '_Manufactory', 'value_localized': 'Hyundai', 'value': 'Hyundai', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__Transmission'}, {'name': '_Year', 'value_localized': '2020', 'value': '2020', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2020, 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__Year'}, {'name': '_Color', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__Color'}, {'name': '_EngineCapacity', 'value_localized': '1.6', 'value': '1.6', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1.600000024, 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__DriveType'}, {'name': '_PowerHP', 'value_localized': '130', 'value': '130', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 130, 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__PowerHP'}, {'name': '_MaxSpeed', 'value_localized': '170', 'value': '170', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 170, 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__Doors'}, {'name': '_Features', 'value_localized': 'Bluetooth, Climate_control, Cruise Control, Front & Rear Airbags, Heated seats, Parking sense, Power Windows, Reverse camera, USB', 'value': ['Bluetooth', 'Climate_control', 'Cruise Control', 'Front & Rear Airbags', 'Heated seats', 'Parking sense', 'Power Windows', 'Reverse camera', 'USB'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__Features'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__show_in_aggregator'}, {'name': '_Order', 'value_localized': '1988', 'value': '1988', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1988, 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__Order'}, {'name': '_etalon_in_groups', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._etalon_in_groups.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__etalon_in_groups'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__IsInstantConfirm'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__IsSimilarCars'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'sedan', 'value': 'sedan', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01b7df03-c497-49ff-b149-3b0c78bd283e__IsSimilarCarsTitle'}]",129ca9a0dbce72c0b4f75bbf7e08109a,no_telematics,"{'name': 'HEXA CAR RENTAL', 'id': 'company_tag_name_HEXA_CAR_RENTAL'}",
x51403,{},026c30e9-de5e-4195-8b30-edaa76951681,2,"[{'name': 'ExteriorColor', 'value_localized': 'Silver', 'value': 'Silver', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681_ExteriorColor'}, {'name': 'Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2022, 'id': '026c30e9-de5e-4195-8b30-edaa76951681_Year'}, {'name': '_Model', 'value_localized': 'Attrage', 'value': 'Attrage', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__Model'}, {'name': '_Manufactory', 'value_localized': 'Mitsubishi', 'value': 'Mitsubishi', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__Transmission'}, {'name': '_Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2022, 'id': '026c30e9-de5e-4195-8b30-edaa76951681__Year'}, {'name': '_Color', 'value_localized': 'Grey', 'value': 'Grey', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__Color'}, {'name': '_EngineCapacity', 'value_localized': '1.2', 'value': '1.2', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1.200000048, 'id': '026c30e9-de5e-4195-8b30-edaa76951681__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__DriveType'}, {'name': '_PowerHP', 'value_localized': '80', 'value': '80', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 80, 'id': '026c30e9-de5e-4195-8b30-edaa76951681__PowerHP'}, {'name': '_0100kmh', 'value_localized': '14', 'value': '14', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 14, 'id': '026c30e9-de5e-4195-8b30-edaa76951681__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '170', 'value': '170', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 170, 'id': '026c30e9-de5e-4195-8b30-edaa76951681__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '026c30e9-de5e-4195-8b30-edaa76951681__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '026c30e9-de5e-4195-8b30-edaa76951681__Doors'}, {'name': '_Features', 'value_localized': 'Bluetooth, Front & Rear Airbags, Heated seats, Power Windows, USB', 'value': ['Bluetooth', 'Front & Rear Airbags', 'Heated seats', 'Power Windows', 'USB'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__Features'}, {'name': '_Order', 'value_localized': '2084', 'value': '2084', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2084, 'id': '026c30e9-de5e-4195-8b30-edaa76951681__Order'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__show_in_aggregator'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__IsInstantConfirm'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__IsSimilarCars'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'sedan', 'value': 'sedan', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '026c30e9-de5e-4195-8b30-edaa76951681__IsSimilarCarsTitle'}]",6f647b9371ed5e3c0434795c3fa225ce,no_telematics,"{'name': 'HEXA CAR RENTAL', 'id': 'company_tag_name_HEXA_CAR_RENTAL'}",
w96689,{},029542a3-5628-4fb4-9946-8ed6421d5abe,3,"[{'name': 'ExteriorColor', 'value_localized': 'Metallic Gray', 'value': 'Metallic Gray', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe_ExteriorColor'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe_Year'}, {'name': '_Model', 'value_localized': '6', 'value': '6', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 6, 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__Model'}, {'name': '_Manufactory', 'value_localized': 'Mazda', 'value': 'Mazda', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__Transmission'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__Year'}, {'name': '_Color', 'value_localized': 'Grey', 'value': 'Grey', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__Color'}, {'name': '_EngineCapacity', 'value_localized': '2.5', 'value': '2.5', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2.5, 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__DriveType'}, {'name': '_PowerHP', 'value_localized': '194', 'value': '194', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 194, 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__PowerHP'}, {'name': '_0100kmh', 'value_localized': '8.2', 'value': '8.2', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 8.199999809, 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '223', 'value': '223', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 223, 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__show_in_aggregator'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__IsInstantConfirm'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__IsSimilarCars'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'sedan', 'value': 'sedan', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '029542a3-5628-4fb4-9946-8ed6421d5abe__IsSimilarCarsTitle'}]",4219f5c0e553ef525461e84795d608ee,no_telematics,"{'name': 'HEXA CAR RENTAL', 'id': 'company_tag_name_HEXA_CAR_RENTAL'}",
x36657,{},03977177-9bad-4145-a27a-d5c94632788d,4,"[{'name': 'Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2022, 'id': '03977177-9bad-4145-a27a-d5c94632788d_Year'}, {'name': '_Model', 'value_localized': 'ASX', 'value': 'ASX', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__Model'}, {'name': '_Manufactory', 'value_localized': 'Mitsubishi', 'value': 'Mitsubishi', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__Class'}, {'name': '_BodyType', 'value_localized': 'SUV / Off-road', 'value': 'SUV / Off-road', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__Transmission'}, {'name': '_Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2022, 'id': '03977177-9bad-4145-a27a-d5c94632788d__Year'}, {'name': '_Color', 'value_localized': 'Silver', 'value': 'Silver', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__Color'}, {'name': '_EngineCapacity', 'value_localized': '2.0', 'value': '2.0', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2, 'id': '03977177-9bad-4145-a27a-d5c94632788d__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Full wheel', 'value': 'Full wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__DriveType'}, {'name': '_PowerHP', 'value_localized': '150', 'value': '150', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 150, 'id': '03977177-9bad-4145-a27a-d5c94632788d__PowerHP'}, {'name': '_0100kmh', 'value_localized': '11.7', 'value': '11.7', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 11.69999981, 'id': '03977177-9bad-4145-a27a-d5c94632788d__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '191', 'value': '191', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 191, 'id': '03977177-9bad-4145-a27a-d5c94632788d__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '03977177-9bad-4145-a27a-d5c94632788d__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '03977177-9bad-4145-a27a-d5c94632788d__Doors'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__IsInstantConfirm'}, {'name': '_etalon_in_groups', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._etalon_in_groups.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__etalon_in_groups'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__show_in_aggregator'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__IsSimilarCars'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'SUV', 'value': 'SUV', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03977177-9bad-4145-a27a-d5c94632788d__IsSimilarCarsTitle'}]",a7c9dfaec986ff0af742d0d068ac49d5,no_telematics,"{'name': 'HEXA CAR RENTAL', 'id': 'company_tag_name_HEXA_CAR_RENTAL'}",
