code,registry_manufacturer,model_specifications,fuel_type,first_maintenance_mileage,intermediate_maintenance_mileage,maintenance_mileage,name,image_map_url_3x,registry_model,image_large_url,deprecated,short_name,image_small_url,fuel_cap_side,image_pin_url_3x,fuel_distance_enabled,image_map_url_2x,tyres_info,default_tags,image_pin_url_2x,manufacturer
63561f1bc21a9b89df2c536e5bb18140,MAZDA,[],,,,,MAZDA CX5,,CX5,,False,CX5,,,,True,,[],[],,MAZDA
a66d6e2260a5e31c317511062a1fdd33,MCLAREN,[],,,,,MCLAREN 720 S,,720 S,,False,720 S,,,,True,,[],[],,MCLAREN
5df1abe3a616ad0af621890f56b7efc3,MCLAREN,[],,,,,MCLAREN GT,,GT,,False,GT,,,,True,,[],[],,MCLAREN
7f6bd0ef9b309a9cf20349fa5676ffc9,MERCEDES,[],,,,,MERCEDES 200 CLA,,200 CLA,,False,200 CLA,,,,True,,[],[],,MERCEDES
8e1803478ad8097a0c3d937598d2e746,MERCEDES,[],,,,,MERCEDES AMG GT,,AMG GT,,False,AMG GT,,,,True,,[],[],,MERCEDES
18441dbc054065290dac25d384d8edde,MERCEDES,[],,,,,MERCEDES C300,,C300,,False,C300,,,,True,,[],[],,MERCEDES
ee58892615828291a29f5ffe0c739396,MERCEDES,[],,,,,MERCEDES E350,,E350,,False,E350,,,,True,,[],[],,MERCEDES
6261f62391a4d38ff11891c713a3b7d4,MERCEDES,[],,,,,MERCEDES E400,,E400,,False,E400,,,,True,,[],[],,MERCEDES
7799aefcbc1eaaebf6f1a7324e56644a,MERCEDES,[],,,,,MERCEDES G 800,,G 800,,False,G 800,,,,True,,[],[],,MERCEDES
9cb5734174a469748febc0f6f7b62d09,MERCEDES,[],,,,,MERCEDES G63,,G63,,False,G63,,,,True,,[],[],,MERCEDES
192b246021c34fd09c3d07b1e8af16c3,MERCEDES,[],,,,,MERCEDES GLE 53,,GLE 53,,False,GLE 53,,,,True,,[],[],,MERCEDES
73f5be64ef85580518329b45078b5ec4,MERCEDES,[],,,,,MERCEDES GLS 600,,GLS 600,,False,GLS 600,,,,True,,[],[],,MERCEDES
9f63ebcc14b9008a84ca5acc5670b59d,MERCEDES,[],,,,,MERCEDES S400,,S400,,False,S400,,,,True,,[],[],,MERCEDES
