manufacturer,image_pin_url_3x,model_specifications,fuel_type,short_name,image_map_url_3x,maintenance_mileage,fuel_distance_enabled,registry_model,image_large_url,registry_manufacturer,intermediate_maintenance_mileage,image_map_url_2x,fuel_cap_side,image_small_url,default_tags,image_pin_url_2x,tyres_info,deprecated,first_maintenance_mileage,name,code
MAZDA,,[],,CX5,,,True,CX5,,MAZDA,,,,,[],,[],False,,MAZDA CX5,63561f1bc21a9b89df2c536e5bb18140
MCLAREN,,[],,720 S,,,True,720 S,,MCLAREN,,,,,[],,[],False,,MCLAREN 720 S,a66d6e2260a5e31c317511062a1fdd33
MCLAREN,,[],,GT,,,True,GT,,MCLAREN,,,,,[],,[],False,,MCLAREN GT,5df1abe3a616ad0af621890f56b7efc3
MERCEDES,,[],,200 CLA,,,True,200 CLA,,MERCEDES,,,,,[],,[],False,,MERCEDES 200 CLA,7f6bd0ef9b309a9cf20349fa5676ffc9
MERCEDES,,[],,AMG GT,,,True,AMG GT,,MERCEDES,,,,,[],,[],False,,MERCEDES AMG GT,8e1803478ad8097a0c3d937598d2e746
MERCEDES,,[],,C300,,,True,C300,,MERCEDES,,,,,[],,[],False,,MERCEDES C300,18441dbc054065290dac25d384d8edde
MERCEDES,,[],,E350,,,True,E350,,MERCEDES,,,,,[],,[],False,,MERCEDES E350,ee58892615828291a29f5ffe0c739396
MERCEDES,,[],,E400,,,True,E400,,MERCEDES,,,,,[],,[],False,,MERCEDES E400,6261f62391a4d38ff11891c713a3b7d4
MERCEDES,,[],,G 800,,,True,G 800,,MERCEDES,,,,,[],,[],False,,MERCEDES G 800,7799aefcbc1eaaebf6f1a7324e56644a
MERCEDES,,[],,G63,,,True,G63,,MERCEDES,,,,,[],,[],False,,MERCEDES G63,9cb5734174a469748febc0f6f7b62d09
MERCEDES,,[],,GLE 53,,,True,GLE 53,,MERCEDES,,,,,[],,[],False,,MERCEDES GLE 53,192b246021c34fd09c3d07b1e8af16c3
MERCEDES,,[],,GLS 600,,,True,GLS 600,,MERCEDES,,,,,[],,[],False,,MERCEDES GLS 600,73f5be64ef85580518329b45078b5ec4
MERCEDES,,[],,S400,,,True,S400,,MERCEDES,,,,,[],,[],False,,MERCEDES S400,9f63ebcc14b9008a84ca5acc5670b59d
MERCEDES,,[],,S500,,,True,S500,,MERCEDES,,,,,[],,[],False,,MERCEDES S500,81b747d84f90ef739678e912bb1b6117
NISSAN,,[],,PATROL,,,True,PATROL,,NISSAN,,,,,[],,[],False,,NISSAN PATROL,4824d9f0c8c63c86abdcc085a3853534
