status_title,since,booking_status,stage,status,until,type,tag_id,offer_id,user_id
rental.status.on_hold.title,1722520080,,,on_hold,1722692880,on_hold,c52935a2-d6b1-40f2-8d6c-442a63f276b3,,
rental.status.on_hold.title,1721840280,,,on_hold,1721998560,on_hold,a0ae7dd3-03e1-4578-8709-23b63ed6a3af,,
rental.status.on_hold.title,1722079500,,,on_hold,1724585100,on_hold,95f7b4f5-590d-4d83-8f76-0aa4cbb6edd3,,
rental.status.on_hold.title,1722045960,,,on_hold,1722305160,on_hold,6e3312f5-424c-4967-bc03-bc19613715aa,,
rental.status.on_hold.title,1722415560,,,on_hold,1722588360,on_hold,583b7c7c-4dd3-441b-b32b-1fe8a06bb442,,
Confirmed,1721887200,start_delayed,prereservation,confirmed,1722319200,booking,a554f647-2b9b-4dc5-94fb-9f9f544230e1,77e7fa8d-7bb7-a631-2ef3-26be304b6e92,43c74832-7cdb-4b5b-a8e0-53c96f730c86
rental.status.on_hold.title,1722319200,,,on_hold,1722587940,on_hold,aa1e95cd-bf24-467d-b54f-a7758f844c15,,
rental.status.on_hold.title,1722132720,,,on_hold,1722737520,on_hold,04b16d32-d0de-4073-8310-26170628d0ec,,
rental.status.on_hold.title,1721826600,,,on_hold,1722085800,on_hold,794c5634-dca9-4110-9010-ad46f318a147,,
rental.status.on_hold.title,1722405600,,,on_hold,1722751200,on_hold,b4989162-01a3-4405-ac68-fe1d6bac219e,,
rental.status.on_hold.title,1722468540,,,on_hold,1722727740,on_hold,6f1210f3-111a-48af-9a25-9db8bc588726,,
rental.status.on_hold.title,1721998860,,,on_hold,1722517260,on_hold,4cd78643-023f-4bf9-a3fb-803276b09f27,,
rental.status.on_hold.title,1721471520,,,on_hold,1721989920,on_hold,b360a13d-0d43-4a3e-af94-1916d342acb5,,
rental.status.on_hold.title,1721989920,,,on_hold,1722074160,on_hold,cb99d179-de5d-4d8d-a5f3-9d9070ada238,,
rental.status.on_hold.title,1722093480,,,on_hold,1722266280,on_hold,bac63734-bcb9-4676-9d90-d5d51c813288,,
rental.status.on_hold.title,1722354900,,,on_hold,1722441300,on_hold,5a806967-30d7-4fdf-ab22-15ba5751459d,,
rental.status.on_hold.title,1722441300,,,on_hold,1722700500,on_hold,5d6c29d3-3519-4248-a5af-d45febea1936,,
rental.status.on_hold.title,1719853740,,,on_hold,1721927340,on_hold,995a8532-a084-428c-8ce7-421549d5b261,,
rental.status.on_hold.title,1721927340,,,on_hold,1722011460,on_hold,a1bd920d-81b5-409b-8aed-33d76683af7e,,
rental.status.on_hold.title,1722422640,,,on_hold,1723027440,on_hold,27dc5245-bee7-4736-9107-b6b4af9b435c,,
Confirmed,1721887200,start_delayed,prereservation,confirmed,1722146400,booking,abb54e6a-3e5b-4658-ad25-3539293cb3b4,4244a5b4-a918-e50b-1ae2-a98412f79ae6,975dad05-fd1e-4b76-af0e-45f1dbcafc9c
rental.status.on_hold.title,1719866580,,,on_hold,1722458580,on_hold,3c879128-84ce-4510-a5f5-479d90a2a740,,
rental.status.on_hold.title,1722459780,,,on_hold,1722891780,on_hold,7599f327-1ced-457f-b014-1f941061c367,,
rental.status.on_hold.title,1721910720,,,on_hold,1721991660,on_hold,e9b5159a-7024-4d26-9eee-53923a13d665,,
rental.status.on_hold.title,1722432660,,,on_hold,1722434400,on_hold,0aafc521-de3f-420f-b34e-ee284e141368,,
rental.status.on_hold.title,1722434400,,,on_hold,1722520800,on_hold,8adc4a85-df9c-4436-81d0-df860f531f7a,,
rental.status.on_hold.title,1722520800,,,on_hold,1722691860,on_hold,1ba1c1d5-c35e-427f-8ad4-e72d2fe2ff51,,
rental.status.on_hold.title,1721630460,,,on_hold,1721976060,on_hold,649e5ad7-efb6-42bf-9e3d-bd5dcc2ba2e3,,
rental.status.on_hold.title,1722326400,,,on_hold,1722672000,on_hold,c017e9af-b506-4403-803d-67a74526b7ec,,
rental.status.on_hold.title,1720803420,,,on_hold,1722877020,on_hold,48f842f7-e990-4c3b-8388-92413afd6ac6,,
rental.status.on_hold.title,1721436420,,,on_hold,1722133260,on_hold,48e93d08-d1eb-4d57-a6b5-b0c6b59282cc,,
Confirmed,1721916000,start_delayed,prereservation,confirmed,1722002400,booking,854bc2c6-b3b4-4f15-a944-be205248d013,452ebe47-d144-25f2-126d-5a10683c7111,14a32a1a-d76c-4d8d-88f1-b4491266c322
rental.status.on_hold.title,1722465360,,,on_hold,1722638160,on_hold,bd59691e-16e0-4226-847c-7c7c3ca8e72f,,
rental.status.on_hold.title,1721580840,,,on_hold,1722185640,on_hold,65fcbe03-1191-45ee-b5c8-67896dd434bc,,
rental.status.on_hold.title,1722359460,,,on_hold,1723223460,on_hold,e5ba86a2-4889-4740-80a2-0a21c75e64fa,,
rental.status.on_hold.title,1722001500,,,on_hold,1722692700,on_hold,7016f2fb-bb5f-49b8-a104-e93f6a1f27a8,,
rental.status.on_hold.title,1722399960,,,on_hold,1722659160,on_hold,37404fc9-0cdc-4645-abf6-effd0f777f81,,
rental.status.on_hold.title,1721336940,,,on_hold,1722114540,on_hold,72b7e1d9-9543-4ac7-ac42-921dced5971a,,
rental.status.on_hold.title,1722462360,,,on_hold,1723326360,on_hold,eefa92c9-3179-49c8-ac17-965971d05972,,
rental.status.on_hold.title,1720102680,,,on_hold,1722694680,on_hold,74a14aa9-1738-4b2f-9e91-48d6fd87e01b,,
rental.status.on_hold.title,1721009040,,,on_hold,1722132240,on_hold,70bae9af-ced9-46dc-9951-7d03aa7c4b3f,,
rental.status.on_hold.title,1722325020,,,on_hold,1722584220,on_hold,695d699a-83e0-4945-9a79-e78537145e68,,
rental.status.on_hold.title,1719879600,,,on_hold,1722385200,on_hold,47c46e59-48b6-471a-977e-f0652070fa69,,
rental.status.on_hold.title,1722084720,,,on_hold,1722171120,on_hold,f607abe4-a938-4533-a6e8-ee336057cfb5,,
rental.status.on_hold.title,1722243840,,,on_hold,1722848640,on_hold,0e5b165d-94ad-4be1-bf9e-c3c08d4e7c00,,
Confirmed,1721023200,start_delayed,prereservation,confirmed,1722146400,booking,59e1ac9a-9dea-40b3-907f-9b219bd92112,2b693564-fbe6-f843-8de8-31a2bf48af80,72165850-61da-4096-bc99-2aa62024361b
Confirmed,1722254400,start_delayed,prereservation,confirmed,1722859200,booking,3c5b3988-c2e0-464a-9a5a-1d5f486dbdb2,69363f54-a223-bdf7-bd62-b1f8e2fc88dc,21550671-cda0-4cf1-bd74-8a94cb6d3c29
Confirmed,1721548800,start_delayed,prereservation,confirmed,1724313600,booking,54036a32-69b4-487f-be7d-dae880ac8a1e,48b95a5a-3843-266a-8ef8-be083c773e51,fcedee39-c8d9-4052-8ab8-20736035a196
Confirmed,1722319200,start_delayed,prereservation,confirmed,1725084000,booking,dcec707d-3ab9-43d6-b5f3-876e9ca84828,3bc0c453-4520-bed0-7e7b-158fe0a59c77,6b6a6d51-58f7-4988-9e76-99f5e1404624
Confirmed,1722492000,start_delayed,prereservation,confirmed,1725084000,booking,1ff6a8e1-c20a-4518-abb3-9e1eadbca58b,48a1df35-7ed7-43dd-6e69-97e752369835,08db39af-57ef-4ff9-9420-f398bb6c9e5a
rental.status.on_hold.title,1721957040,,,on_hold,1722475440,on_hold,4b093488-ebac-4b2b-bfeb-afb282cb2f99,,
rental.status.on_hold.title,1722498780,,,on_hold,1722844380,on_hold,a379cd5f-c72a-4eaa-9d61-7d35847b5f2e,,
rental.status.on_hold.title,1721566800,,,on_hold,1722092460,on_hold,4967e088-989e-4267-bbb4-1e48e00d35c3,,
rental.status.on_hold.title,1722092460,,,on_hold,1722231240,on_hold,ba43f9bf-0031-44f7-a41d-f85e859edef0,,
Confirmed,1722063600,start_delayed,prereservation,confirmed,1722279600,booking,3a7afb76-a007-4c4f-b01c-3c5c5cb48385,996a3016-7d76-054d-788b-ca10ebe0304d,07318426-faf1-4132-9a04-c70acf1d011c
Confirmed,1722069000,start_delayed,prereservation,confirmed,1722326400,booking,8598a1ed-f16e-41f2-b2fa-397ed7e8a4ed,d121c710-208a-6185-94c0-4c83a66007c4,ab83f8b8-706f-4096-9f54-77db7121162c
Confirmed,1722078000,start_delayed,prereservation,confirmed,1722596400,booking,6279056f-da20-486c-b2e0-3cf8580cd6a4,3430a77d-b547-2c96-32d8-5701a7af253f,a16d4a29-b654-4d98-8490-8c5600825f4b
Confirmed,1722006000,start_delayed,prereservation,confirmed,1722751200,booking,6223c042-90bd-4ddb-a790-e5435e3f915c,6287b287-34ac-5beb-ff45-6aa6b36fd751,fdc75629-9c64-4a52-8819-1de5f7671181
Confirmed,1722484800,start_delayed,prereservation,confirmed,1723262400,booking,6e6517bc-3aaa-48bd-8a42-757ef3e70484,3c0cf55d-e477-abd7-6f1a-037cd5423725,f5327d6c-1208-415c-a82a-db6b65fc9f28
rental.status.on_hold.title,1721919660,,,on_hold,1722006060,on_hold,1aaba0e5-6822-47a4-be9a-008129c2f088,,
rental.status.on_hold.title,1721813520,,,on_hold,1722072720,on_hold,f0162515-6e75-4e71-b70c-38f0a0df028a,,
rental.status.on_hold.title,1722415620,,,on_hold,1722847620,on_hold,14901569-b50e-4734-8c61-736a8efd4021,,
rental.status.on_hold.title,1721595660,,,on_hold,1721941260,on_hold,d9d1d336-3d12-4c9c-82f4-f7459bd16169,,
rental.status.on_hold.title,1721941260,,,on_hold,1722546060,on_hold,b6d7ae71-119d-4135-90ca-084712005707,,
rental.status.on_hold.title,1721650860,,,on_hold,1722169260,on_hold,92d159c7-2dfe-474c-a89f-9b50e14bdc2a,,
rental.status.on_hold.title,1722169260,,,on_hold,1722362340,on_hold,cb5f049b-9749-47da-92cb-a3e5fea74a5c,,
rental.status.on_hold.title,1722441060,,,on_hold,1722786660,on_hold,28edc108-e000-44ac-86c4-793aede57527,,
Confirmed,1722405600,start_delayed,prereservation,confirmed,1723010400,booking,9a49554c-0f70-482e-b0f9-612038510855,82d73f8c-f41a-2267-7cc0-d63aea10b467,d84a34e2-9594-45a7-b81e-a40a225f8643
rental.status.on_hold.title,1721901720,,,on_hold,1721988120,on_hold,b6ab407b-6231-4b78-a23e-49b8f864178d,,
rental.status.on_hold.title,1721988120,,,on_hold,1722074520,on_hold,7039739d-676e-4877-ae1a-1b36d929a153,,
rental.status.on_hold.title,1722074520,,,on_hold,1722193680,on_hold,0d7b78a5-6633-4008-927b-8c52221cd9db,,
rental.status.on_hold.title,1722409140,,,on_hold,1725001140,on_hold,2602db93-3074-4586-9c87-aab8c9114657,,
rental.status.on_hold.title,1721566800,,,on_hold,1722605400,on_hold,cbb0519b-1a5a-43b3-a3a3-a894c4843854,,
Confirmed,1722412800,start_delayed,prereservation,confirmed,1722621600,booking,74a80f83-e7e3-493b-81f5-ca20f5786756,1f772cab-2481-a486-347a-0cadcce03a35,c46b15af-999b-4bec-b9ca-3375769fe2a4
rental.status.on_hold.title,1721780340,,,on_hold,1722471540,on_hold,02292377-f9bf-45b6-8f28-bf1ed56f3004,,
rental.status.on_hold.title,1722471540,,,on_hold,1722495180,on_hold,73b5b0f4-a483-4e4a-9420-cd7b374328a3,,
rental.status.on_hold.title,1722495180,,,on_hold,1722667980,on_hold,0399a6e3-60ae-4e70-9bd8-b093aa764c02,,
rental.status.on_hold.title,1720976880,,,on_hold,1722148920,on_hold,dcd67f81-583e-405c-93fe-5c26970d0301,,
rental.status.on_hold.title,1722148920,,,on_hold,1722472920,on_hold,61240a36-9f47-4d05-a453-ea5a643d61f5,,
rental.status.on_hold.title,1722504966,,,on_hold,1723196166,on_hold,dadfdf17-81ef-4370-bb3c-3f86ae44aabf,,
rental.status.on_hold.title,1721811180,,,on_hold,1721983980,on_hold,f4496cc7-277a-4ade-a213-2b1c502d0f57,,
rental.status.on_hold.title,1722018660,,,on_hold,1722105060,on_hold,3fbaeabf-1a48-4511-80d0-bf82cbdf24de,,
rental.status.on_hold.title,1721750580,,,on_hold,1722182580,on_hold,bee2c4ed-3873-4ddc-b0ef-0e995fb124c4,,
rental.status.on_hold.title,1722188700,,,on_hold,1722707100,on_hold,8b450f2c-dcad-457e-a332-dec61d3ffacc,,
rental.status.on_hold.title,1721559360,,,on_hold,1724151360,on_hold,fb63659d-c740-48bc-9ded-740f0e459c2d,,
rental.status.on_hold.title,1721731800,,,on_hold,1722163800,on_hold,14f5c99f-5c68-440a-8e23-da2489ec2420,,
rental.status.on_hold.title,1722163800,,,on_hold,1722231360,on_hold,638751fe-500f-4c29-a316-ee6c93e838c4,,
rental.status.on_hold.title,1722279180,,,on_hold,1722451980,on_hold,c674a4fb-c3a2-4b92-871d-168f60c47ebb,,
rental.status.on_hold.title,1719776640,,,on_hold,1722368640,on_hold,f65c07a1-8345-411a-9357-0223f9531dc3,,
rental.status.on_hold.title,1721398860,,,on_hold,1722090060,on_hold,8f9b570f-8f05-418d-8603-8802f8c22073,,
rental.status.on_hold.title,1721659080,,,on_hold,1724251080,on_hold,83a9aa4b-d805-4515-9fe9-32c8a7ac2451,,
rental.status.on_hold.title,1722016260,,,on_hold,1722102660,on_hold,bc9c4247-cb20-4ba4-9757-f0ae1b52c64e,,
rental.status.on_hold.title,1722414300,,,on_hold,1722673500,on_hold,fd9f1d2f-0f28-441a-9553-78dbc7fa5906,,
rental.status.on_hold.title,1721913480,,,on_hold,1722172680,on_hold,2722d825-b6fc-4bff-9f2e-a8a380b4b944,,
rental.status.on_hold.title,1721875740,,,on_hold,1722653340,on_hold,00ad234f-0b9a-4650-8b9d-23328233c2a5,,
