status_title,status,user_id,tag_id,booking_status,since,type,offer_id,stage,until
rental.status.on_hold.title,on_hold,,473573f9-ebbc-40e0-bef9-4c9fa0acd0ed,,1722203640,on_hold,,,1722290040
rental.status.on_hold.title,on_hold,,9a8f43e6-b0c3-4bbe-b12b-9602daad3271,,1722290040,on_hold,,,1722549240
rental.status.on_hold.title,on_hold,,1d98dfd6-3340-44c0-85af-8c3409342076,,1721766000,on_hold,,,1722543600
rental.status.on_hold.title,on_hold,,c140a47c-23c1-42a4-afcf-ea4d0724f282,,1722592440,on_hold,,,1722851640
rental.status.on_hold.title,on_hold,,f26e0a4b-951e-4ace-b291-24e64e16a3df,,1721898840,on_hold,,,1724490840
rental.status.on_hold.title,on_hold,,38df23fc-c521-461c-ae5c-3e6fb923f997,,1715516940,on_hold,,,1723206540
rental.status.on_hold.title,on_hold,,a3c5d393-652f-46a3-b650-fb70175a6ce2,,1721499180,on_hold,,,1722622380
rental.status.on_hold.title,on_hold,,37618639-59ef-4ab9-90d2-6b15327b202f,,1721864760,on_hold,,,1722056400
Confirmed,confirmed,1d784098-e871-4393-9294-bcb5883163b6,40bef8ee-34c6-429e-8be3-8f84ab92b613,start_delayed,1722056400,booking,a481d6a5-a790-dfa0-f378-047504e5cc91,prereservation,1722229200
rental.status.on_hold.title,on_hold,,f124318b-4190-4bb7-9e19-003eaab59518,,1722229200,on_hold,,,1722383160
rental.status.on_hold.title,on_hold,,1ab2dca3-c86b-4b5b-bff1-b4684dd11fdf,,1722383160,on_hold,,,1722635280
rental.status.on_hold.title,on_hold,,ff361575-4764-4ff5-8599-6c18fb9a4e7f,,1719851700,on_hold,,,1722443700
rental.status.on_hold.title,on_hold,,c52935a2-d6b1-40f2-8d6c-442a63f276b3,,1722520080,on_hold,,,1722692880
rental.status.on_hold.title,on_hold,,a0ae7dd3-03e1-4578-8709-23b63ed6a3af,,1721840280,on_hold,,,1721998560
rental.status.on_hold.title,on_hold,,95f7b4f5-590d-4d83-8f76-0aa4cbb6edd3,,1722079500,on_hold,,,1724585100
rental.status.on_hold.title,on_hold,,6e3312f5-424c-4967-bc03-bc19613715aa,,1722045960,on_hold,,,1722305160
rental.status.on_hold.title,on_hold,,583b7c7c-4dd3-441b-b32b-1fe8a06bb442,,1722415560,on_hold,,,1722588360
Confirmed,confirmed,43c74832-7cdb-4b5b-a8e0-53c96f730c86,a554f647-2b9b-4dc5-94fb-9f9f544230e1,start_delayed,1721887200,booking,77e7fa8d-7bb7-a631-2ef3-26be304b6e92,prereservation,1722319200
rental.status.on_hold.title,on_hold,,aa1e95cd-bf24-467d-b54f-a7758f844c15,,1722319200,on_hold,,,1722587940
rental.status.on_hold.title,on_hold,,04b16d32-d0de-4073-8310-26170628d0ec,,1722132720,on_hold,,,1722737520
rental.status.on_hold.title,on_hold,,794c5634-dca9-4110-9010-ad46f318a147,,1721826600,on_hold,,,1722085800
rental.status.on_hold.title,on_hold,,b4989162-01a3-4405-ac68-fe1d6bac219e,,1722405600,on_hold,,,1722751200
rental.status.on_hold.title,on_hold,,6f1210f3-111a-48af-9a25-9db8bc588726,,1722468540,on_hold,,,1722727740
rental.status.on_hold.title,on_hold,,4cd78643-023f-4bf9-a3fb-803276b09f27,,1721998860,on_hold,,,1722517260
rental.status.on_hold.title,on_hold,,cb99d179-de5d-4d8d-a5f3-9d9070ada238,,1721989920,on_hold,,,1722074160
rental.status.on_hold.title,on_hold,,bac63734-bcb9-4676-9d90-d5d51c813288,,1722093480,on_hold,,,1722266280
rental.status.on_hold.title,on_hold,,5a806967-30d7-4fdf-ab22-15ba5751459d,,1722354900,on_hold,,,1722441300
rental.status.on_hold.title,on_hold,,5d6c29d3-3519-4248-a5af-d45febea1936,,1722441300,on_hold,,,1722700500
rental.status.on_hold.title,on_hold,,a1bd920d-81b5-409b-8aed-33d76683af7e,,1721927340,on_hold,,,1722011460
rental.status.on_hold.title,on_hold,,7c52d561-cfcc-493e-92ce-8c7ed8ce6a03,,1722532980,on_hold,,,1722619380
rental.status.on_hold.title,on_hold,,27dc5245-bee7-4736-9107-b6b4af9b435c,,1722422640,on_hold,,,1723027440
Confirmed,confirmed,975dad05-fd1e-4b76-af0e-45f1dbcafc9c,abb54e6a-3e5b-4658-ad25-3539293cb3b4,start_delayed,1721887200,booking,4244a5b4-a918-e50b-1ae2-a98412f79ae6,prereservation,1722146400
rental.status.on_hold.title,on_hold,,3c879128-84ce-4510-a5f5-479d90a2a740,,1719866580,on_hold,,,1722458580
rental.status.on_hold.title,on_hold,,7599f327-1ced-457f-b014-1f941061c367,,1722459780,on_hold,,,1722891780
rental.status.on_hold.title,on_hold,,0aafc521-de3f-420f-b34e-ee284e141368,,1722432660,on_hold,,,1722434400
rental.status.on_hold.title,on_hold,,8adc4a85-df9c-4436-81d0-df860f531f7a,,1722434400,on_hold,,,1722520800
rental.status.on_hold.title,on_hold,,1ba1c1d5-c35e-427f-8ad4-e72d2fe2ff51,,1722520800,on_hold,,,1722691860
rental.status.on_hold.title,on_hold,,c017e9af-b506-4403-803d-67a74526b7ec,,1722326400,on_hold,,,1722672000
rental.status.on_hold.title,on_hold,,48f842f7-e990-4c3b-8388-92413afd6ac6,,1720803420,on_hold,,,1722877020
rental.status.on_hold.title,on_hold,,48e93d08-d1eb-4d57-a6b5-b0c6b59282cc,,1721436420,on_hold,,,1722133260
Confirmed,confirmed,14a32a1a-d76c-4d8d-88f1-b4491266c322,854bc2c6-b3b4-4f15-a944-be205248d013,start_delayed,1721916000,booking,452ebe47-d144-25f2-126d-5a10683c7111,prereservation,1722002400
rental.status.on_hold.title,on_hold,,bd59691e-16e0-4226-847c-7c7c3ca8e72f,,1722465360,on_hold,,,1722638160
rental.status.on_hold.title,on_hold,,65fcbe03-1191-45ee-b5c8-67896dd434bc,,1721580840,on_hold,,,1722185640
rental.status.on_hold.title,on_hold,,e5ba86a2-4889-4740-80a2-0a21c75e64fa,,1722359460,on_hold,,,1723223460
rental.status.on_hold.title,on_hold,,7016f2fb-bb5f-49b8-a104-e93f6a1f27a8,,1722001500,on_hold,,,1722692700
rental.status.on_hold.title,on_hold,,37404fc9-0cdc-4645-abf6-effd0f777f81,,1722399960,on_hold,,,1722659160
rental.status.on_hold.title,on_hold,,72b7e1d9-9543-4ac7-ac42-921dced5971a,,1721336940,on_hold,,,1722114540
rental.status.on_hold.title,on_hold,,eefa92c9-3179-49c8-ac17-965971d05972,,1722462360,on_hold,,,1723326360
rental.status.on_hold.title,on_hold,,74a14aa9-1738-4b2f-9e91-48d6fd87e01b,,1720102680,on_hold,,,1722694680
rental.status.on_hold.title,on_hold,,70bae9af-ced9-46dc-9951-7d03aa7c4b3f,,1721009040,on_hold,,,1722132240
rental.status.on_hold.title,on_hold,,695d699a-83e0-4945-9a79-e78537145e68,,1722325020,on_hold,,,1722584220
rental.status.on_hold.title,on_hold,,47c46e59-48b6-471a-977e-f0652070fa69,,1719879600,on_hold,,,1722385200
rental.status.on_hold.title,on_hold,,c84d372a-65a7-4400-8c5b-bb87520b1379,,1722569640,on_hold,,,1723260840
rental.status.on_hold.title,on_hold,,f607abe4-a938-4533-a6e8-ee336057cfb5,,1722084720,on_hold,,,1722171120
rental.status.on_hold.title,on_hold,,0e5b165d-94ad-4be1-bf9e-c3c08d4e7c00,,1722243840,on_hold,,,1722848640
Confirmed,confirmed,72165850-61da-4096-bc99-2aa62024361b,59e1ac9a-9dea-40b3-907f-9b219bd92112,start_delayed,1721023200,booking,2b693564-fbe6-f843-8de8-31a2bf48af80,prereservation,1722146400
Confirmed,confirmed,21550671-cda0-4cf1-bd74-8a94cb6d3c29,3c5b3988-c2e0-464a-9a5a-1d5f486dbdb2,start_delayed,1722254400,booking,69363f54-a223-bdf7-bd62-b1f8e2fc88dc,prereservation,1722859200
Confirmed,confirmed,fcedee39-c8d9-4052-8ab8-20736035a196,54036a32-69b4-487f-be7d-dae880ac8a1e,start_delayed,1721548800,booking,48b95a5a-3843-266a-8ef8-be083c773e51,prereservation,1724313600
Confirmed,confirmed,6b6a6d51-58f7-4988-9e76-99f5e1404624,dcec707d-3ab9-43d6-b5f3-876e9ca84828,start_delayed,1722319200,booking,3bc0c453-4520-bed0-7e7b-158fe0a59c77,prereservation,1725084000
Confirmed,confirmed,08db39af-57ef-4ff9-9420-f398bb6c9e5a,1ff6a8e1-c20a-4518-abb3-9e1eadbca58b,start_delayed,1722492000,booking,48a1df35-7ed7-43dd-6e69-97e752369835,prereservation,1725084000
rental.status.on_hold.title,on_hold,,4b093488-ebac-4b2b-bfeb-afb282cb2f99,,1721957040,on_hold,,,1722475440
rental.status.on_hold.title,on_hold,,a379cd5f-c72a-4eaa-9d61-7d35847b5f2e,,1722498780,on_hold,,,1722844380
rental.status.on_hold.title,on_hold,,4967e088-989e-4267-bbb4-1e48e00d35c3,,1721566800,on_hold,,,1722092460
rental.status.on_hold.title,on_hold,,ba43f9bf-0031-44f7-a41d-f85e859edef0,,1722092460,on_hold,,,1722231240
Confirmed,confirmed,07318426-faf1-4132-9a04-c70acf1d011c,3a7afb76-a007-4c4f-b01c-3c5c5cb48385,start_delayed,1722063600,booking,996a3016-7d76-054d-788b-ca10ebe0304d,prereservation,1722279600
Confirmed,confirmed,ab83f8b8-706f-4096-9f54-77db7121162c,8598a1ed-f16e-41f2-b2fa-397ed7e8a4ed,start_delayed,1722069000,booking,d121c710-208a-6185-94c0-4c83a66007c4,prereservation,1722326400
Confirmed,confirmed,a16d4a29-b654-4d98-8490-8c5600825f4b,6279056f-da20-486c-b2e0-3cf8580cd6a4,start_delayed,1722078000,booking,3430a77d-b547-2c96-32d8-5701a7af253f,prereservation,1722596400
Confirmed,confirmed,fdc75629-9c64-4a52-8819-1de5f7671181,6223c042-90bd-4ddb-a790-e5435e3f915c,start_delayed,1722006000,booking,6287b287-34ac-5beb-ff45-6aa6b36fd751,prereservation,1722751200
Confirmed,confirmed,a73486ea-73b0-4cc2-b52d-af70a08de4f7,62ee8f53-2b33-47e9-8b71-f335130f7146,start_delayed,1722578400,booking,80569dee-0722-d205-be30-c83f889b8d81,prereservation,1722837600
Confirmed,confirmed,f5327d6c-1208-415c-a82a-db6b65fc9f28,6e6517bc-3aaa-48bd-8a42-757ef3e70484,start_delayed,1722484800,booking,3c0cf55d-e477-abd7-6f1a-037cd5423725,prereservation,1723262400
rental.status.on_hold.title,on_hold,,87a48a55-71f6-438c-b1a0-bab8e97334fd,,1722524280,on_hold,,,1722869880
rental.status.on_hold.title,on_hold,,1aaba0e5-6822-47a4-be9a-008129c2f088,,1721919660,on_hold,,,1722006060
rental.status.on_hold.title,on_hold,,d1dd58a9-1211-4ad2-9d62-eae7233242da,,1722532560,on_hold,,,1722705360
rental.status.on_hold.title,on_hold,,f0162515-6e75-4e71-b70c-38f0a0df028a,,1721813520,on_hold,,,1722072720
rental.status.on_hold.title,on_hold,,14901569-b50e-4734-8c61-736a8efd4021,,1722415620,on_hold,,,1722847620
rental.status.on_hold.title,on_hold,,b6d7ae71-119d-4135-90ca-084712005707,,1721941260,on_hold,,,1722546060
rental.status.on_hold.title,on_hold,,92d159c7-2dfe-474c-a89f-9b50e14bdc2a,,1721650860,on_hold,,,1722169260
rental.status.on_hold.title,on_hold,,cb5f049b-9749-47da-92cb-a3e5fea74a5c,,1722169260,on_hold,,,1722362340
rental.status.on_hold.title,on_hold,,28edc108-e000-44ac-86c4-793aede57527,,1722441060,on_hold,,,1722786660
Confirmed,confirmed,d84a34e2-9594-45a7-b81e-a40a225f8643,9a49554c-0f70-482e-b0f9-612038510855,start_delayed,1722405600,booking,82d73f8c-f41a-2267-7cc0-d63aea10b467,prereservation,1723010400
rental.status.on_hold.title,on_hold,,7039739d-676e-4877-ae1a-1b36d929a153,,1721988120,on_hold,,,1722074520
rental.status.on_hold.title,on_hold,,0d7b78a5-6633-4008-927b-8c52221cd9db,,1722074520,on_hold,,,1722193680
rental.status.on_hold.title,on_hold,,2602db93-3074-4586-9c87-aab8c9114657,,1722409140,on_hold,,,1725001140
rental.status.on_hold.title,on_hold,,cbb0519b-1a5a-43b3-a3a3-a894c4843854,,1721566800,on_hold,,,1722605400
Confirmed,confirmed,c46b15af-999b-4bec-b9ca-3375769fe2a4,74a80f83-e7e3-493b-81f5-ca20f5786756,start_delayed,1722412800,booking,1f772cab-2481-a486-347a-0cadcce03a35,prereservation,1722621600
rental.status.on_hold.title,on_hold,,02292377-f9bf-45b6-8f28-bf1ed56f3004,,1721780340,on_hold,,,1722471540
rental.status.on_hold.title,on_hold,,73b5b0f4-a483-4e4a-9420-cd7b374328a3,,1722471540,on_hold,,,1722495180
rental.status.on_hold.title,on_hold,,0399a6e3-60ae-4e70-9bd8-b093aa764c02,,1722495180,on_hold,,,1722667980
rental.status.on_hold.title,on_hold,,dcd67f81-583e-405c-93fe-5c26970d0301,,1720976880,on_hold,,,1722148920
rental.status.on_hold.title,on_hold,,61240a36-9f47-4d05-a453-ea5a643d61f5,,1722148920,on_hold,,,1722472920
rental.status.on_hold.title,on_hold,,dadfdf17-81ef-4370-bb3c-3f86ae44aabf,,1722504966,on_hold,,,1723196166
rental.status.on_hold.title,on_hold,,3fbaeabf-1a48-4511-80d0-bf82cbdf24de,,1722018660,on_hold,,,1722105060
rental.status.on_hold.title,on_hold,,bee2c4ed-3873-4ddc-b0ef-0e995fb124c4,,1721750580,on_hold,,,1722182580
rental.status.on_hold.title,on_hold,,8b450f2c-dcad-457e-a332-dec61d3ffacc,,1722188700,on_hold,,,1722707100
rental.status.on_hold.title,on_hold,,fb63659d-c740-48bc-9ded-740f0e459c2d,,1721559360,on_hold,,,1724151360
rental.status.on_hold.title,on_hold,,14f5c99f-5c68-440a-8e23-da2489ec2420,,1721731800,on_hold,,,1722163800
rental.status.on_hold.title,on_hold,,638751fe-500f-4c29-a316-ee6c93e838c4,,1722163800,on_hold,,,1722231360
rental.status.on_hold.title,on_hold,,c674a4fb-c3a2-4b92-871d-168f60c47ebb,,1722279180,on_hold,,,1722451980
rental.status.on_hold.title,on_hold,,f65c07a1-8345-411a-9357-0223f9531dc3,,1719776640,on_hold,,,1722368640
rental.status.on_hold.title,on_hold,,e9bd5ebb-bf2b-4410-afcb-37b8b2e9bde1,,1722583680,on_hold,,,1722842880
rental.status.on_hold.title,on_hold,,8f9b570f-8f05-418d-8603-8802f8c22073,,1721398860,on_hold,,,1722090060
rental.status.on_hold.title,on_hold,,83a9aa4b-d805-4515-9fe9-32c8a7ac2451,,1721659080,on_hold,,,1724251080
rental.status.on_hold.title,on_hold,,bc9c4247-cb20-4ba4-9757-f0ae1b52c64e,,1722016260,on_hold,,,1722102660
rental.status.on_hold.title,on_hold,,2d920ee0-1e01-4940-a707-e0f3c74c2762,,1722529260,on_hold,,,1722702060
rental.status.on_hold.title,on_hold,,fd9f1d2f-0f28-441a-9553-78dbc7fa5906,,1722414300,on_hold,,,1722673500
rental.status.on_hold.title,on_hold,,2722d825-b6fc-4bff-9f2e-a8a380b4b944,,1721913480,on_hold,,,1722172680
rental.status.on_hold.title,on_hold,,00ad234f-0b9a-4650-8b9d-23328233c2a5,,1721875740,on_hold,,,1722653340
