view,status,model_specifications_x,location,id,leasing_stats,model_id,telematics,number,taxi_company,registry_manufacturer,model_specifications_y,fuel_type,first_maintenance_mileage,intermediate_maintenance_mileage,maintenance_mileage,merge_name,image_map_url_3x,registry_model,image_large_url,deprecated,merge_short_name,image_small_url,fuel_cap_side,image_pin_url_3x,fuel_distance_enabled,image_map_url_2x,tyres_info,default_tags,image_pin_url_2x,merge_manufacturer
0,no_telematics,"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c_FuelTankVolume'}, {'name': 'Year', 'value_localized': '2021', 'value': '2021', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2021, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c_Year'}, {'name': 'ExteriorColor', 'value_localized': 'Black', 'value': 'Black', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c_ExteriorColor'}, {'name': 'Transmission', 'value_localized': 'Automatic', 'value': 'Automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.Transmission.default_icon', 'value_parsed': 'Automatic', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c_Transmission'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c_FuelType'}, {'name': '_Features', 'value_localized': '3D Surround Camera, Android Auto, Apple CarPlay, Climate Control, Cruise Control, Digital HUD, Leather seats, Parking sense, Temperature Controlled Seats', 'value': ['3D Surround Camera', 'Android Auto', 'Apple CarPlay', 'Climate Control', 'Cruise Control', 'Digital HUD', 'Leather seats', 'Parking sense', 'Temperature Controlled Seats'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Features'}, {'name': '_Model', 'value_localized': 'E350', 'value': 'E350', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Model'}, {'name': '_Manufactory', 'value_localized': 'Mercedes', 'value': 'Mercedes', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Manufactory'}, {'name': '_Class', 'value_localized': 'Business, Standart', 'value': ['Business', 'Standart'], 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Transmission'}, {'name': '_Year', 'value_localized': '2021', 'value': '2021', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2021, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Year'}, {'name': '_Color', 'value_localized': 'Black', 'value': 'Black', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Color'}, {'name': '_EngineCapacity', 'value_localized': '2.9', 'value': '2.9', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2.900000095, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Full wheel', 'value': 'Full wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__DriveType'}, {'name': '_PowerHP', 'value_localized': '249', 'value': '249', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 249, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__PowerHP'}, {'name': '_0100kmh', 'value_localized': '5.9', 'value': '5.9', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5.900000095, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '250', 'value': '250', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 250, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '02193ddc-593b-4258-bf2c-5c899f49378c__show_in_aggregator'}]",,02193ddc-593b-4258-bf2c-5c899f49378c,{},d4ef5d1b0351db5effafd9d5cde4378d,,y33418,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': 'd4ef5d1b0351db5effafd9d5cde4378d_FuelTankVolume'}]",,,,,MERCEDES E350,,E350,,False,E350,,,,True,,[],[],,MERCEDES
1,no_telematics,"[{'name': 'ExteriorColor', 'value_localized': 'GRAY', 'value': 'GRAY', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '0254736a-2789-4748-842d-315001bde2a9_ExteriorColor'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '0254736a-2789-4748-842d-315001bde2a9_Year'}]",,0254736a-2789-4748-842d-315001bde2a9,{},f4df89a477d4a6a101d12f08050c8f3f,,k71523,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",MITSUBISHI,"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': 'f4df89a477d4a6a101d12f08050c8f3f_FuelTankVolume'}]",,,,,MITSUBISHI ATTRAGE,,ATTRAGE,,False,ATTRAGE,,,,True,,[],[],,MITSUBISHI
3,no_telematics,"[{'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '_Year'}, {'name': 'ExteriorColor', 'value_localized': 'BLUE', 'value': 'BLUE', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '_ExteriorColor'}]",,06a411ee-2f83-4520-b633-78a1d831e49b,{},e987fa969f1b335ec6ec02ed724cb7f2,,z70268,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",AUDI,"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': 'e987fa969f1b335ec6ec02ed724cb7f2_FuelTankVolume'}]",,,,,AUDI A3,,A3,,False,A3,,,,True,,[],[],,AUDI
1,no_telematics,"[{'name': 'ExteriorColor', 'value_localized': 'GRAY', 'value': 'GRAY', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '_ExteriorColor'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '_Year'}]",,07418dac-669b-47fd-b166-3ee5ab852bdb,{},f4df89a477d4a6a101d12f08050c8f3f,,e88793,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",MITSUBISHI,"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': 'f4df89a477d4a6a101d12f08050c8f3f_FuelTankVolume'}]",,,,,MITSUBISHI ATTRAGE,,ATTRAGE,,False,ATTRAGE,,,,True,,[],[],,MITSUBISHI
4,no_telematics,"[{'name': 'Year', 'value_localized': '2024', 'value': '2024', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2024, 'id': '09444018-3991-4032-a001-8e99c18d1596_Year'}]",,09444018-3991-4032-a001-8e99c18d1596,{},e63ca93e2e6a3c00c82e35d4705c84ee,,k56733,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",Kia,[],,,,,Kia Sportage,,Sportage,,False,Sportage,,,,True,,[],[],,Kia
6,no_telematics,"[{'name': 'Transmission', 'value_localized': 'Automatic', 'value': 'Automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.Transmission.default_icon', 'value_parsed': 'Automatic', 'id': '_Transmission'}, {'name': 'DriveUnit', 'value_localized': 'Front', 'value': 'Front', 'name_localized': 'Drive', 'icon_localized': 'model.specification.DriveUnit.default_icon', 'value_parsed': 'Front', 'id': '_DriveUnit'}, {'name': 'Power', 'value_localized': '443 model.specification.Power.unit(2)', 'value': '443', 'name_localized': 'Power', 'icon_localized': 'model.specification.Power.default_icon', 'value_parsed': 443, 'id': '_Power'}, {'name': 'SeatsNumber', 'value_localized': '4', 'value': '4', 'name_localized': 'Seats Number', 'icon_localized': 'model.specification.SeatsNumber.default_icon', 'value_parsed': 4, 'id': '_SeatsNumber'}, {'name': 'FuelTankVolume', 'value_localized': '60 model.specification.FuelTankVolume.unit(0)', 'value': '60', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 60, 'id': '_FuelTankVolume'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '_FuelType'}, {'name': 'ExteriorColor', 'value_localized': 'RED', 'value': 'RED', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '_ExteriorColor'}, {'name': 'ExteriorType', 'value_localized': 'GREY', 'value': 'GREY', 'name_localized': 'Exterior Type', 'icon_localized': 'model.specification.ExteriorType.default_icon', 'id': '_ExteriorType'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '_Year'}]",,0a9cc181-62b5-47bd-9813-ad65da6c6e6f,{},74cf2bdcfc5e71f3b9b5ea93a6f66eca,,g6844,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",PORSCHE,[],,,,,PORSCHE TARGA,,TARGA,,False,TARGA,,,,True,,[],[],,PORSCHE
8,no_telematics,"[{'name': '_IsSimilarCars', 'value_localized': 'false', 'value': 'false', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__IsSimilarCars'}, {'name': '_Order', 'value_localized': '942', 'value': '942', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 942, 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__Order'}, {'name': '_Price', 'value_localized': '500', 'value': '500', 'name_localized': 'model.specification._Price.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 500, 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__Price'}, {'name': '_Features', 'value_localized': '3D Surround Camera, Android Auto, Apple CarPlay, Bluetooth, Climate Control, Cruise Control, Front & Rear Airbags, Parking sense, Power Windows, Temperature Controlled Seats, USB', 'value': ['3D Surround Camera', 'Android Auto', 'Apple CarPlay', 'Bluetooth', 'Climate Control', 'Cruise Control', 'Front & Rear Airbags', 'Parking sense', 'Power Windows', 'Temperature Controlled Seats', 'USB'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__Features'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc_Year'}, {'name': 'ExteriorColor', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc_ExteriorColor'}, {'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc_FuelTankVolume'}, {'name': 'Transmission', 'value_localized': 'Automatic', 'value': 'Automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.Transmission.default_icon', 'value_parsed': 'Automatic', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc_Transmission'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc_FuelType'}, {'name': '_0100kmh', 'value_localized': '7.8', 'value': '7.8', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 7.800000191, 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__0100kmh'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__BodyType'}, {'name': '_Class', 'value_localized': 'Business', 'value': 'Business', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__Class'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__Doors'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__DriveType'}, {'name': '_EngineCapacity', 'value_localized': '2.0', 'value': '2.0', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2, 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__EngineCapacity'}, {'name': '_Manufactory', 'value_localized': 'Audi', 'value': 'Audi', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__Manufactory'}, {'name': '_MaxSpeed', 'value_localized': '250', 'value': '250', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 250, 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__MaxSpeed'}, {'name': '_Model', 'value_localized': 'A6', 'value': 'A6', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__Model'}, {'name': '_PowerHP', 'value_localized': '245', 'value': '245', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 245, 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__PowerHP'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__Seats'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__Transmission'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__Year'}, {'name': '_Color', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__Color'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '1030d4c5-2914-48e3-bb1e-77242c78b6bc__show_in_aggregator'}]",,1030d4c5-2914-48e3-bb1e-77242c78b6bc,{},938c288068d56305bd1bae356a862c74,,y72480,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",AUDI,"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': '938c288068d56305bd1bae356a862c74_FuelTankVolume'}]",,,,,AUDI A6,,A6,,False,A6,,,,True,,[],[],,AUDI
12,no_telematics,"[{'name': '_IsSimilarCars', 'value_localized': 'false', 'value': 'false', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__IsSimilarCars'}, {'name': '_Order', 'value_localized': '214', 'value': '214', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 214, 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__Order'}, {'name': '_Price', 'value_localized': '1100', 'value': '1100', 'name_localized': 'model.specification._Price.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1100, 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__Price'}, {'name': 'Transmission', 'value_localized': 'Automatic', 'value': 'Automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.Transmission.default_icon', 'value_parsed': 'Automatic', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22_Transmission'}, {'name': 'FuelType', 'value_localized': 'Petrol', 'value': 'petrol', 'name_localized': 'Fuel Type', 'icon_localized': 'model.specification.FuelType.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22_FuelType'}, {'name': 'FuelTankVolume', 'value_localized': '49 model.specification.FuelTankVolume.unit(0)', 'value': '49', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 49, 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22_FuelTankVolume'}, {'name': 'Year', 'value_localized': '2021', 'value': '2021', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2021, 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22_Year'}, {'name': 'ExteriorColor', 'value_localized': 'Grey', 'value': 'Grey', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22_ExteriorColor'}, {'name': '_Features', 'value_localized': '3D Surround Camera, Android Auto, Apple CarPlay, Climate Control, Cruise Control, Digital HUD, Leather seats, Parking sense, Temperature Controlled Seats', 'value': ['3D Surround Camera', 'Android Auto', 'Apple CarPlay', 'Climate Control', 'Cruise Control', 'Digital HUD', 'Leather seats', 'Parking sense', 'Temperature Controlled Seats'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__Features'}, {'name': '_Model', 'value_localized': 'GLE53', 'value': 'GLE53', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__Model'}, {'name': '_Manufactory', 'value_localized': 'Mercedes', 'value': 'Mercedes', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__Manufactory'}, {'name': '_Class', 'value_localized': 'Business', 'value': 'Business', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__Class'}, {'name': '_BodyType', 'value_localized': 'SUV / Off-road', 'value': 'SUV / Off-road', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__Transmission'}, {'name': '_Year', 'value_localized': '2021', 'value': '2021', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2021, 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__Year'}, {'name': '_Color', 'value_localized': 'Dark Gray', 'value': 'Dark Gray', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__Color'}, {'name': '_EngineCapacity', 'value_localized': '3.0', 'value': '3.0', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 3, 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Full wheel', 'value': 'Full wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__DriveType'}, {'name': '_PowerHP', 'value_localized': '435', 'value': '435', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 435, 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__PowerHP'}, {'name': '_0100kmh', 'value_localized': '5', 'value': '5', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '250', 'value': '250', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 250, 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '148430fe-15cf-4af9-ab80-3af54c4b5a22__show_in_aggregator'}]",,148430fe-15cf-4af9-ab80-3af54c4b5a22,{},21fd86efca217bfd6d40130ceff415f5,,i21620,"{'name': 'GOLDEN KEY Rent car L.L.C.', 'id': 'company_tag_name_GOLDEN_KEY_Rent_car_L.L.C.'}",MERCEDES,"[{'name': 'FuelTankVolume', 'value_localized': '49 model.specification.FuelTankVolume.unit(0)', 'value': '49', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 49, 'id': '21fd86efca217bfd6d40130ceff415f5_FuelTankVolume'}]",,,,,MERCEDES GLE 53,,GLE 53,,False,GLE 53,,,,True,,[],[],,MERCEDES
