DayRentValue,WD,MemberName,WeekRentValue,MonthRentValue,BookingDiscount,Doors,Seats,CarName,Gear,Region,Milage,CarKey,City,CarNo,MemberNo,Passengers,MobileSalesMan,Model,CarPhotoURL,Reservations,Cylinders
100.0,2,X CAR RENTAL,630.0,2400.0,0.0,4,2,Nissan Patrol,-1,Dubai Festival City,25,93437,Dubai,68489,2277,5,00971566299999,2023,,"[{'ReservationKey': 0, 'CarKey': 93437, 'CustomerName': 'Running Contract, 18567', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/20/2023 1:00:00 PM', 'ToDateTime': '4/21/2023 1:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,X CAR RENTAL,630.0,2400.0,0.0,4,2,BMW I3,-1,Dubai Festival City,1,141399,Dubai,14161,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 141399, 'CustomerName': 'Running Contract, 25337', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/3/2024 7:51:12 PM', 'ToDateTime': '7/4/2024 7:51:12 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,X CAR RENTAL,630.0,2400.0,0.0,4,2,CITROEN SPACETOURER,-1,Dubai Festival City,5430,104098,Dubai,39698,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 104098, 'CustomerName': 'Running Contract, 22825', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '1/31/2024 12:40:00 PM', 'ToDateTime': '3/1/2024 12:40:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,SUZUKI SWIFT,-1,Dubai Festival City,140251,20651,Dubai,64603,2277,5,00971566299999,2019,,"[{'ReservationKey': 0, 'CarKey': 20651, 'CustomerName': 'Running Contract, 17980', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '2/25/2023 1:22:47 PM', 'ToDateTime': '2/26/2023 1:22:47 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,SUZUKI CIAZ,-1,Dubai Festival City,202000,20649,Dubai,64602,2277,5,00971566299999,2019,,,4
100.0,2,X CAR RENTAL,630.0,2400.0,0.0,4,2,MERCEDES S500,-1,Dubai Festival City,93880,119924,Dubai,82890,2277,5,00971566299999,2021,,,4
100.0,2,X CAR RENTAL,630.0,2400.0,0.0,4,2,TOYOTA YARIS,-1,Dubai Festival City,0,115771,Dubai,89905,2277,5,00971566299999,2013,,,4
120.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,NISSAN-XTRAIL,-1,Dubai Festival City,187600,20424,Dubai,48867,2277,5,00971566299999,2016,,"[{'ReservationKey': 0, 'CarKey': 20424, 'CustomerName': 'Running Contract, 24256', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/30/2024 8:25:00 PM', 'ToDateTime': '7/12/2024 8:25:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
120.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,SUZUKI ERTIGA,-1,Dubai Festival City,160894,20673,Dubai,64587,2277,5,00971566299999,2019,,"[{'ReservationKey': 0, 'CarKey': 20673, 'CustomerName': 'Running Contract, 24070', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '4/20/2024 10:23:52 PM', 'ToDateTime': '4/21/2024 10:23:52 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
120.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,NISSAN-XTRAIL,-1,Dubai Festival City,212699,20425,Dubai,48869,2277,5,00971566299999,2016,,,4
