WD,Model,CarName,Reservations,Doors,MemberName,CarPhotoURL,CarKey,Passengers,WeekRentValue,BookingDiscount,MemberNo,Milage,Gear,Seats,MobileSalesMan,CarNo,Region,MonthRentValue,Cylinders,DayRentValue,City
2,2023,TOYOTA CAMRY ,"[{'ReservationKey': 0, 'CarKey': 93472, 'CustomerName': 'Running Contract, 15511', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/16/2024 5:18:00 PM', 'ToDateTime': '7/28/2024 5:18:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,93472,5,630.0,0.0,2760,46244,-1,2,0097142885205,15963,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,LEXUS LX 600,"[{'ReservationKey': 0, 'CarKey': 93474, 'CustomerName': 'Running Contract, 15815', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 10:00:00 AM', 'ToDateTime': '8/4/2024 10:00:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,93474,5,630.0,0.0,2760,52395,-1,2,0097142885205,15529,DUBAI ,2400.0,4,100.0,DUBAI 
2,2021,RANGE ROVER VELAR,"[{'ReservationKey': 0, 'CarKey': 93394, 'CustomerName': 'Running Contract, 15792', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 1:52:00 AM', 'ToDateTime': '8/4/2024 1:52:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,93394,5,630.0,0.0,2760,45431,-1,2,0097142885205,35920,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,AUDI A3 ,,4,GOLDEN KEY RENT CAR L.L.C.,,87633,5,630.0,0.0,2760,47341,-1,2,0097142885205,70266,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,AUDI A3,"[{'ReservationKey': 0, 'CarKey': 88889, 'CustomerName': 'Running Contract, 15824', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 9:34:00 PM', 'ToDateTime': '8/3/2024 9:34:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,88889,5,630.0,0.0,2760,47015,-1,2,0097142885205,78099,DUBAI ,2400.0,4,100.0,DUBAI 
2,2021,EXTRA,,4,GOLDEN KEY RENT CAR L.L.C.,,11107,5,630.0,0.0,2760,21232,-1,2,0097142885205,EXTRA,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS ,"[{'ReservationKey': 0, 'CarKey': 116555, 'CustomerName': 'Running Contract, 15627', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/22/2024 9:18:00 AM', 'ToDateTime': '8/5/2024 9:18:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,116555,5,630.0,0.0,2760,21071,-1,2,0097142885205,73044,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS ,"[{'ReservationKey': 0, 'CarKey': 116556, 'CustomerName': 'Running Contract, 15763', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 1:23:00 PM', 'ToDateTime': '8/1/2024 1:23:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,116556,5,630.0,0.0,2760,21058,-1,2,0097142885205,73043,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS ,"[{'ReservationKey': 0, 'CarKey': 116578, 'CustomerName': 'Running Contract, 15847', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 1:51:00 PM', 'ToDateTime': '8/31/2024 1:51:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,116578,5,630.0,0.0,2760,15351,-1,2,0097142885205,17629,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS ,"[{'ReservationKey': 0, 'CarKey': 116579, 'CustomerName': 'Running Contract, 15842', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 12:29:00 PM', 'ToDateTime': '8/22/2024 12:29:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,116579,5,630.0,0.0,2760,21642,-1,2,0097142885205,14746,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS ,,4,GOLDEN KEY RENT CAR L.L.C.,,116580,5,630.0,0.0,2760,23222,-1,2,0097142885205,13962,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS ,,4,GOLDEN KEY RENT CAR L.L.C.,,116557,5,630.0,0.0,2760,12697,-1,2,0097142885205,73075,DUBAI ,2400.0,4,100.0,DUBAI 
