location,taxi_company,model_id,model_specifications,view,id,status,number,leasing_stats
,"{'name': 'AL EMAD CAR RENTAL L.L.C', 'id': 'company_tag_name_AL_EMAD_CAR_RENTAL_L.L.C'}",380593f37cd9a23d66ac4a1d0947b31a,"[{'name': 'Year', 'value_localized': '2020', 'value': '2020', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2020, 'id': '000588b2-4fe7-4a6e-b9ea-fb5d97b54f72_Year'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '000588b2-4fe7-4a6e-b9ea-fb5d97b54f72__IsInstantConfirm'}, {'name': '_Model', 'value_localized': 'Tucson', 'value': 'Tucson', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '000588b2-4fe7-4a6e-b9ea-fb5d97b54f72__Model'}, {'name': '_Manufactory', 'value_localized': 'Hyundai', 'value': 'Hyundai', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '000588b2-4fe7-4a6e-b9ea-fb5d97b54f72__Manufactory'}, {'name': '_Year', 'value_localized': '2020', 'value': '2020', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2020, 'id': '000588b2-4fe7-4a6e-b9ea-fb5d97b54f72__Year'}]",0,000588b2-4fe7-4a6e-b9ea-fb5d97b54f72,no_telematics,alempl1,{}
,"{'name': 'AL EMAD CAR RENTAL L.L.C', 'id': 'company_tag_name_AL_EMAD_CAR_RENTAL_L.L.C'}",a2bba6ea42e72652939bf0e04a043743,"[{'name': 'Year', 'value_localized': '2020', 'value': '2020', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2020, 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b_Year'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__IsSimilarCars'}, {'name': '_Order', 'value_localized': '249', 'value': '249', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 249, 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__Order'}, {'name': '_Model', 'value_localized': 'Spark', 'value': 'Spark', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__Model'}, {'name': '_Manufactory', 'value_localized': 'Chevrolet', 'value': 'Chevrolet', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__Class'}, {'name': '_BodyType', 'value_localized': 'Hatchback', 'value': 'Hatchback', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__Transmission'}, {'name': '_Year', 'value_localized': '2020', 'value': '2020', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2020, 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__Year'}, {'name': '_Color', 'value_localized': 'Black', 'value': 'Black', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__Color'}, {'name': '_EngineCapacity', 'value_localized': '1.0', 'value': '1.0', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1, 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__DriveType'}, {'name': '_PowerHP', 'value_localized': '75', 'value': '75', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 75, 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__PowerHP'}, {'name': '_MaxSpeed', 'value_localized': '150', 'value': '150', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 150, 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__show_in_aggregator'}, {'name': '_Features', 'value_localized': 'Bluetooth, Cruise Control, Front & Rear Airbags, Parking sense, Power Windows, USB', 'value': ['Bluetooth', 'Cruise Control', 'Front & Rear Airbags', 'Parking sense', 'Power Windows', 'USB'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__Features'}, {'name': '_etalon_in_groups', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._etalon_in_groups.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__etalon_in_groups'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__IsInstantConfirm'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'compact hatchback', 'value': 'compact hatchback', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0028f02b-d6c3-4a28-9523-f259b75c8f0b__IsSimilarCarsTitle'}]",1,0028f02b-d6c3-4a28-9523-f259b75c8f0b,no_telematics,alempl2,{}
,"{'name': 'AL EMAD CAR RENTAL L.L.C', 'id': 'company_tag_name_AL_EMAD_CAR_RENTAL_L.L.C'}",ed6d5116b7c797da57d145e33e85479b,"[{'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '00328791-de35-4945-9269-e71933346997_Year'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00328791-de35-4945-9269-e71933346997__show_in_aggregator'}, {'name': '_Model', 'value_localized': 'Attrage', 'value': 'Attrage', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00328791-de35-4945-9269-e71933346997__Model'}, {'name': '_Manufactory', 'value_localized': 'Mitsubishi', 'value': 'Mitsubishi', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00328791-de35-4945-9269-e71933346997__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00328791-de35-4945-9269-e71933346997__Class'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '00328791-de35-4945-9269-e71933346997__Year'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00328791-de35-4945-9269-e71933346997__IsInstantConfirm'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00328791-de35-4945-9269-e71933346997__IsSimilarCars'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'sedan', 'value': 'sedan', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00328791-de35-4945-9269-e71933346997__IsSimilarCarsTitle'}]",2,00328791-de35-4945-9269-e71933346997,no_telematics,alempl3,{}
,"{'name': 'AL EMAD CAR RENTAL L.L.C', 'id': 'company_tag_name_AL_EMAD_CAR_RENTAL_L.L.C'}",380593f37cd9a23d66ac4a1d0947b31a,"[{'name': 'Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2022, 'id': '004400b9-6eb3-467b-a4c4-bc80fe8376ea_Year'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '004400b9-6eb3-467b-a4c4-bc80fe8376ea__show_in_aggregator'}, {'name': '_Model', 'value_localized': 'Tucson', 'value': 'Tucson', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '004400b9-6eb3-467b-a4c4-bc80fe8376ea__Model'}, {'name': '_Manufactory', 'value_localized': 'Hyundai', 'value': 'Hyundai', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '004400b9-6eb3-467b-a4c4-bc80fe8376ea__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '004400b9-6eb3-467b-a4c4-bc80fe8376ea__Class'}, {'name': '_Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2022, 'id': '004400b9-6eb3-467b-a4c4-bc80fe8376ea__Year'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '004400b9-6eb3-467b-a4c4-bc80fe8376ea__IsInstantConfirm'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '004400b9-6eb3-467b-a4c4-bc80fe8376ea__IsSimilarCars'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'SUV', 'value': 'SUV', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '004400b9-6eb3-467b-a4c4-bc80fe8376ea__IsSimilarCarsTitle'}]",3,004400b9-6eb3-467b-a4c4-bc80fe8376ea,no_telematics,alempl4,{}
,"{'name': 'AL EMAD CAR RENTAL L.L.C', 'id': 'company_tag_name_AL_EMAD_CAR_RENTAL_L.L.C'}",3e1b97466fa37b9b23b59a31513c8ae2,"[{'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__IsSimilarCars'}, {'name': 'Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2022, 'id': '00fba17e-3675-444b-907a-8650bbd5600b_Year'}, {'name': '_Order', 'value_localized': '366', 'value': '366', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 366, 'id': '00fba17e-3675-444b-907a-8650bbd5600b__Order'}, {'name': '_Model', 'value_localized': 'Palisade', 'value': 'Palisade', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__Model'}, {'name': '_Manufactory', 'value_localized': 'Hyundai', 'value': 'Hyundai', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__Manufactory'}, {'name': '_Class', 'value_localized': 'Standard', 'value': 'Standart', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__Class'}, {'name': '_BodyType', 'value_localized': 'SUV / Off-road', 'value': 'SUV / Off-road', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__Transmission'}, {'name': '_Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2022, 'id': '00fba17e-3675-444b-907a-8650bbd5600b__Year'}, {'name': '_Color', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__Color'}, {'name': '_EngineCapacity', 'value_localized': '3.5', 'value': '3.5', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 3.5, 'id': '00fba17e-3675-444b-907a-8650bbd5600b__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Full wheel', 'value': 'Full wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__DriveType'}, {'name': '_PowerHP', 'value_localized': '249', 'value': '249', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 249, 'id': '00fba17e-3675-444b-907a-8650bbd5600b__PowerHP'}, {'name': '_0100kmh', 'value_localized': '8.1', 'value': '8.1', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 8.100000381, 'id': '00fba17e-3675-444b-907a-8650bbd5600b__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '210', 'value': '210', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 210, 'id': '00fba17e-3675-444b-907a-8650bbd5600b__MaxSpeed'}, {'name': '_Seats', 'value_localized': '7', 'value': '7', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 7, 'id': '00fba17e-3675-444b-907a-8650bbd5600b__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '00fba17e-3675-444b-907a-8650bbd5600b__Doors'}, {'name': '_Features', 'value_localized': '3D Surround Camera, Android Auto, Apple CarPlay, Bluetooth, Climate_control, Cruise Control, Digital HUD, Front & Rear Airbags, Parking sense, Power Windows, Reverse camera, USB', 'value': ['3D Surround Camera', 'Android Auto', 'Apple CarPlay', 'Bluetooth', 'Climate_control', 'Cruise Control', 'Digital HUD', 'Front & Rear Airbags', 'Parking sense', 'Power Windows', 'Reverse camera', 'USB'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__Features'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__show_in_aggregator'}, {'name': '_etalon_in_groups', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._etalon_in_groups.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__etalon_in_groups'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__IsInstantConfirm'}, {'name': '_IsSimilarCarsTitle', 'value_localized': '7_seater', 'value': '7_seater', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '00fba17e-3675-444b-907a-8650bbd5600b__IsSimilarCarsTitle'}]",4,00fba17e-3675-444b-907a-8650bbd5600b,no_telematics,alempl5,{}
,"{'name': 'AL EMAD CAR RENTAL L.L.C', 'id': 'company_tag_name_AL_EMAD_CAR_RENTAL_L.L.C'}",1715e54f496e00f5e384bf02330493ae,"[{'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '01bed153-d941-4ed8-a069-6cdb077071b7_Year'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01bed153-d941-4ed8-a069-6cdb077071b7__show_in_aggregator'}, {'name': '_Model', 'value_localized': 'Sunny', 'value': 'Sunny', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01bed153-d941-4ed8-a069-6cdb077071b7__Model'}, {'name': '_Manufactory', 'value_localized': 'Nissan', 'value': 'Nissan', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01bed153-d941-4ed8-a069-6cdb077071b7__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01bed153-d941-4ed8-a069-6cdb077071b7__Class'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '01bed153-d941-4ed8-a069-6cdb077071b7__Year'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01bed153-d941-4ed8-a069-6cdb077071b7__IsInstantConfirm'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01bed153-d941-4ed8-a069-6cdb077071b7__IsSimilarCars'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'sedan', 'value': 'sedan', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01bed153-d941-4ed8-a069-6cdb077071b7__IsSimilarCarsTitle'}]",5,01bed153-d941-4ed8-a069-6cdb077071b7,no_telematics,alempl6,{}
,"{'name': 'AL EMAD CAR RENTAL L.L.C', 'id': 'company_tag_name_AL_EMAD_CAR_RENTAL_L.L.C'}",17af3a03b30b688abf4e76ddcc7cfd83,"[{'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '0200527f-5d34-410f-8090-45adcea0f951_Year'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__IsSimilarCars'}, {'name': '_Order', 'value_localized': '99', 'value': '99', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 99, 'id': '0200527f-5d34-410f-8090-45adcea0f951__Order'}, {'name': '_Model', 'value_localized': 'K5', 'value': 'K5', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__Model'}, {'name': '_Manufactory', 'value_localized': 'Kia', 'value': 'Kia', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__Transmission'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '0200527f-5d34-410f-8090-45adcea0f951__Year'}, {'name': '_Color', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__Color'}, {'name': '_EngineCapacity', 'value_localized': '2.0', 'value': '2.0', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2, 'id': '0200527f-5d34-410f-8090-45adcea0f951__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__DriveType'}, {'name': '_PowerHP', 'value_localized': '150', 'value': '150', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 150, 'id': '0200527f-5d34-410f-8090-45adcea0f951__PowerHP'}, {'name': '_0100kmh', 'value_localized': '10.6', 'value': '10.6', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 10.60000038, 'id': '0200527f-5d34-410f-8090-45adcea0f951__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '210', 'value': '210', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 210, 'id': '0200527f-5d34-410f-8090-45adcea0f951__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '0200527f-5d34-410f-8090-45adcea0f951__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '0200527f-5d34-410f-8090-45adcea0f951__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__show_in_aggregator'}, {'name': '_Features', 'value_localized': '3D Surround Camera, Android Auto, Apple CarPlay, Bluetooth, Climate_control, Cruise Control, Digital HUD, Front & Rear Airbags, Parking sense, Power Windows, Touchscreen LCD, USB', 'value': ['3D Surround Camera', 'Android Auto', 'Apple CarPlay', 'Bluetooth', 'Climate_control', 'Cruise Control', 'Digital HUD', 'Front & Rear Airbags', 'Parking sense', 'Power Windows', 'Touchscreen LCD', 'USB'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__Features'}, {'name': '_etalon_in_groups', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._etalon_in_groups.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__etalon_in_groups'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__IsInstantConfirm'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'sedan', 'value': 'sedan', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '0200527f-5d34-410f-8090-45adcea0f951__IsSimilarCarsTitle'}]",6,0200527f-5d34-410f-8090-45adcea0f951,no_telematics,alempl7,{}
