since,offer_id,status,type,user_id,stage,status_title,until,booking_status,tag_id
1722318600,,on_hold,on_hold,,,rental.status.on_hold.title,1722923400,,1a472fb1-c94f-4c83-b109-760062d126b7
1721034300,,on_hold,on_hold,,,rental.status.on_hold.title,1722071100,,1d205290-29bd-452a-bf2a-d98b0612b924
1720441200,,on_hold,on_hold,,,rental.status.on_hold.title,1723033200,,ab527f3a-564b-4ca2-bd38-b38623df0204
1719809400,,on_hold,on_hold,,,rental.status.on_hold.title,1722401400,,8f7acb21-1244-464d-a9ad-894cdf06b144
1719763200,,on_hold,on_hold,,,rental.status.on_hold.title,1722355200,,29ef5f56-7c4c-4075-a773-107d0f14c1fa
1722097800,,on_hold,on_hold,,,rental.status.on_hold.title,1724689800,,8ab92af1-7db9-48db-a349-ab3120a584bd
1719469800,,on_hold,on_hold,,,rental.status.on_hold.title,1722061800,,b2776a12-32d4-43a6-a9a1-b684cf6f66b7
1721646780,,on_hold,on_hold,,,rental.status.on_hold.title,1722251580,,162d2457-1112-4d50-ad16-f8146d8b4993
1722251580,,on_hold,on_hold,,,rental.status.on_hold.title,1722856380,,d79a9997-5e25-4b45-bb5c-ec05147af730
1720786800,,on_hold,on_hold,,,rental.status.on_hold.title,1723378800,,630490ff-4754-4029-baae-324ab561f122
1719992400,,on_hold,on_hold,,,rental.status.on_hold.title,1722584400,,6748db6d-57ee-451e-9f71-fcf74d6f0c26
1720441800,,on_hold,on_hold,,,rental.status.on_hold.title,1723033800,,fa672244-dd46-450a-8842-3398a920649d
1719410400,,on_hold,on_hold,,,rental.status.on_hold.title,1722002400,,bd862049-790c-4e90-a841-a3f95c0f7849
1722495600,,on_hold,on_hold,,,rental.status.on_hold.title,1725087600,,f8bcbb73-54e2-4959-b0ca-30f3079a39eb
1722405600,,on_hold,on_hold,,,rental.status.on_hold.title,1724997600,,51b40f19-2908-4177-9640-bc55af24cf62
1721728800,f0791d75-ce11-e02b-50d8-fda2904c3342,confirmed,booking,96dc71c3-c107-4644-bef6-97169a43506f,prereservation,Confirmed,1722160800,start_delayed,e437f807-4431-480c-b73c-fa227fb60b1b
1720269000,,on_hold,on_hold,,,rental.status.on_hold.title,1722861000,,3e12befc-f532-4cb6-bdae-4f4753464843
1720792860,,on_hold,on_hold,,,rental.status.on_hold.title,1723384860,,064eb5a8-0fc0-4eac-b76e-33e95dd5eee7
1720792800,,on_hold,on_hold,,,rental.status.on_hold.title,1723384800,,f2b53c31-bff7-4ced-a400-2ecd18d419a1
1721124900,,on_hold,on_hold,,,rental.status.on_hold.title,1723716900,,45e2a2be-c98f-4c13-99fc-134ea8bd3996
1722060000,93bf97e3-1e98-29be-4b4b-e5cddc3f1612,confirmed,booking,c8f76a53-8b8f-4511-89e1-95ed1fa02fe6,prereservation,Confirmed,1722319200,start_delayed,e045c623-1bdb-4c8d-9d74-785abf0e2986
1721471700,,on_hold,on_hold,,,rental.status.on_hold.title,1724063700,,ddf1b3a9-751a-4cfa-bd48-7d9efe2158a7
1722501840,,on_hold,on_hold,,,rental.status.on_hold.title,1722674640,,f62c6321-3123-40ac-8248-a6d4b1ac8644
1722170100,,on_hold,on_hold,,,rental.status.on_hold.title,1722774900,,ad530583-6cda-48d7-b5c8-2b0bf4376f6d
1722100800,,on_hold,on_hold,,,rental.status.on_hold.title,1724692800,,89938a06-b80a-445a-826a-3cd9ba59f07c
1722162000,,on_hold,on_hold,,,rental.status.on_hold.title,1724754000,,101e667c-1ea3-4082-be9f-3e43c3b2da37
1722492600,,on_hold,on_hold,,,rental.status.on_hold.title,1725084600,,1b63f2f7-11a1-4b56-921b-576d0b7530fc
1721297700,,on_hold,on_hold,,,rental.status.on_hold.title,1723889700,,958751c4-4397-4d66-86ce-8f6582f4d57e
1721214180,,on_hold,on_hold,,,rental.status.on_hold.title,1723806180,,37b435b4-f046-4e97-b48c-7cfb87fe3d59
1722325265,,on_hold,on_hold,,,rental.status.on_hold.title,1724917265,,85a05362-fbca-4563-ab23-3748dd171544
