first_maintenance_mileage,image_pin_url_2x,code,default_tags,model_specifications,maintenance_mileage,intermediate_maintenance_mileage,fuel_cap_side,registry_manufacturer,fuel_distance_enabled,deprecated,image_pin_url_3x,registry_model,short_name,image_map_url_2x,name,fuel_type,image_large_url,image_small_url,manufacturer,image_map_url_3x,tyres_info
,,6f4bc7a0d596e482637140aa950ed61a,[],"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': '6f4bc7a0d596e482637140aa950ed61a_FuelTankVolume'}]",,,,MITSUBISHI,True,False,,XPANDER,XPANDER,,MITSUBISHI XPANDER,,,,MITSUBISHI,,[]
,,a08b49228145abb53c9b1021db14a6a4,[],[],,,,NISSAN,True,False,,ALTIMA,ALTIMA,,NISSAN ALTIMA,,,,NISSAN,,[]
,,cec860fcc1c9cc4804d49045ab600ddd,[],[],,,,NISSAN,True,False,,ALTIMA (old),ALTIMA (old),,NISSAN ALTIMA (old),,,,NISSAN,,[]
,,1ed9a48e36b8608499189d1e053660f2,[],[],,,,NISSAN,True,False,,ALTIMA 2.5L,ALTIMA 2.5L,,NISSAN ALTIMA 2.5L,,,,NISSAN,,[]
,,403c61975d3859705831866d3a2a3b38,[],[],,,,NISSAN,True,False,,KICKS,KICKS,,NISSAN KICKS,,,,NISSAN,,[]
,,520b2a9ef847d30967a3c3e9d22a1a23,[],[],,,,NISSAN,True,False,,KICKS SV,KICKS SV,,NISSAN KICKS SV,,,,NISSAN,,[]
,,8c34ad8687a9af309fec73c2229cfc9f,[],[],,,,NISSAN,True,False,,KICKS SV (old),KICKS SV (old),,NISSAN KICKS SV (old),,,,NISSAN,,[]
,,9542aee84cd617a5e11435c62fdfff06,[],[],,,,NISSAN,True,False,,KICKS SV (old),KICKS SV (old),,NISSAN KICKS SV (old),,,,NISSAN,,[]
,,1e55ebb06b36ccd86d144c55e7e368fb,[],[],,,,NISSAN,True,False,,SUNNY,SUNNY,,NISSAN SUNNY,,,,NISSAN,,[]
,,d1b6d956dcdad1173d92c0116c94f92b,[],[],,,,NISSAN,True,False,,SUNNY (old),SUNNY (old),,NISSAN SUNNY (old),,,,NISSAN,,[]
,,3059bceaaa45eb54dcb22fa7933243da,[],[],,,,NISSAN,True,False,,X-TERRA,X-TERRA,,NISSAN X-TERRA,,,,NISSAN,,[]
,,e86f66c4ac77539a797c2f17ddad8178,[],[],,,,NISSAN,True,False,,X-TERRA (old),X-TERRA (old),,NISSAN X-TERRA (old),,,,NISSAN,,[]
,,785b817b020428a5cf1bdcc050734ffd,[],[],,,,NISSAN,True,False,,X-TRAIL,X-TRAIL,,NISSAN X-TRAIL,,,,NISSAN,,[]
,,80c632c852ef831d306f499dc7b0ea64,[],[],,,,NISSAN,True,False,,X-TRAIL (old),X-TRAIL (old),,NISSAN X-TRAIL (old),,,,NISSAN,,[]
,,e78a5432eab2c5c65f415b11331b397b,[],[],,,,NISSAN,True,False,,X-TRAIL (old),X-TRAIL (old),,NISSAN X-TRAIL (old),,,,NISSAN,,[]
,,cefee3ac14cc5b3d0260e7dcbe4d9009,[],[],,,,PEUGEOT,True,False,,2008,2008,,PEUGEOT 2008,,,,PEUGEOT,,[]
,,3cf9bd8bb6e0879246258a399fb00fdf,[],[],,,,PEUGEOT,True,False,,3008,3008,,PEUGEOT 3008,,,,PEUGEOT,,[]
,,a67b6ebc1b3eb1750c54acddcde13942,[],[],,,,PEUGEOT,True,False,,3008 (old),3008 (old),,PEUGEOT 3008 (old),,,,PEUGEOT,,[]
,,14e58e0e7e9c6f7feb7f190a935b273f,[],[],,,,RENAULT,True,False,,DUSTER,DUSTER,,RENAULT DUSTER,,,,RENAULT,,[]
,,39234628e16eaa43e001e2f6e379941c,[],[],,,,RENAULT,True,False,,DUSTER (old),DUSTER (old),,RENAULT DUSTER (old),,,,RENAULT,,[]
,,cc9252d08e2440c985b3be4dd122bccd,[],[],,,,RENAULT,True,False,,DUSTER SE,DUSTER SE,,RENAULT DUSTER SE,,,,RENAULT,,[]
,,4a479c24d47a5c8f389d94a91d083e20,[],[],,,,RENAULT,True,False,,KOLEOS,KOLEOS,,RENAULT KOLEOS,,,,RENAULT,,[]
,,a0a9c88365580c0f3110b78b063e946b,[],[],,,,RENAULT,True,False,,KOLEOS (old),KOLEOS (old),,RENAULT KOLEOS (old),,,,RENAULT,,[]
,,36025a2c761797877da57ad2da94052b,[],[],,,,RENAULT,True,False,,MEGANE,MEGANE,,RENAULT MEGANE,,,,RENAULT,,[]
,,e952e5a2d0d57bf2e0aa01da76243f9e,[],[],,,,RENAULT,True,False,,MEGANE (old),MEGANE (old),,RENAULT MEGANE (old),,,,RENAULT,,[]
,,385e2895a11e60ed0ca90f9fb4b37ba2,[],[],,,,SUZUKI,True,False,,CIAZ GLX MID OPTION,CIAZ GLX MID OPTION,,SUZUKI CIAZ GLX MID OPTION,,,,SUZUKI,,[]
,,7fd26b9dcf5bb8cde9466f96b921f3e8,[],[],,,,TOYOTA,True,False,,CAMRY,CAMRY,,TOYOTA CAMRY,,,,TOYOTA,,[]
,,a8cac4af14714ea95c9c1680948eb328,[],[],,,,TOYOTA,True,False,,CAMRY HYBRID,CAMRY HYBRID,,TOYOTA CAMRY HYBRID,,,,TOYOTA,,[]
