view,status,model_specifications_x,location,id,leasing_stats,model_id,number,taxi_company,registry_manufacturer,model_specifications_y,fuel_type,first_maintenance_mileage,intermediate_maintenance_mileage,maintenance_mileage,merge_name,image_map_url_3x,registry_model,image_large_url,deprecated,merge_short_name,image_small_url,fuel_cap_side,image_pin_url_3x,fuel_distance_enabled,image_map_url_2x,tyres_info,default_tags,image_pin_url_2x,merge_manufacturer
0,no_telematics,"[{'name': 'ExteriorColor', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd_ExteriorColor'}, {'name': 'Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2022, 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd_Year'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__IsSimilarCars'}, {'name': '_Order', 'value_localized': '466', 'value': '466', 'name_localized': 'Order', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 466, 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__Order'}, {'name': '_Model', 'value_localized': 'X-Trail', 'value': 'X-Trail', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__Model'}, {'name': '_Manufactory', 'value_localized': 'Nissan', 'value': 'Nissan', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__Class'}, {'name': '_BodyType', 'value_localized': 'SUV / Off-road', 'value': 'SUV / Off-road', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__Transmission'}, {'name': '_Year', 'value_localized': '2022', 'value': '2022', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2022, 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__Year'}, {'name': '_Color', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__Color'}, {'name': '_EngineCapacity', 'value_localized': '2.0', 'value': '2.0', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2, 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__DriveType'}, {'name': '_PowerHP', 'value_localized': '144', 'value': '144', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 144, 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__PowerHP'}, {'name': '_0100kmh', 'value_localized': '11.7', 'value': '11.7', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 11.69999981, 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '183', 'value': '183', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 183, 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__show_in_aggregator'}, {'name': '_Features', 'value_localized': 'Bluetooth, Climate_control, Cruise Control, Front & Rear Airbags, Heated seats, Parking sense, Power Windows, Reverse camera, USB', 'value': ['Bluetooth', 'Climate_control', 'Cruise Control', 'Front & Rear Airbags', 'Heated seats', 'Parking sense', 'Power Windows', 'Reverse camera', 'USB'], 'name_localized': 'Features', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__Features'}, {'name': '_etalon_in_groups', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._etalon_in_groups.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__etalon_in_groups'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__IsInstantConfirm'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'SUV', 'value': 'SUV', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd__IsSimilarCarsTitle'}]",,01c7b625-b0f8-43c0-bb95-7dfa6c1f64cd,{},785b817b020428a5cf1bdcc050734ffd,ad4885610,"{'name': 'CAR STREET CAR RENTAL L.L.C', 'id': 'company_tag_name_CAR_STREET_CAR_RENTAL_L.L.C'}",NISSAN,[],,,,,NISSAN X-TRAIL,,X-TRAIL,,False,X-TRAIL,,,,True,,[],[],,NISSAN
1,no_telematics,"[{'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__IsSimilarCars'}, {'name': 'ExteriorColor', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420_ExteriorColor'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '032076df-82eb-4fcb-b8a7-0e781683c420_Year'}, {'name': '_Model', 'value_localized': 'Seltos', 'value': 'Seltos', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__Model'}, {'name': '_Manufactory', 'value_localized': 'Kia', 'value': 'Kia', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__Class'}, {'name': '_BodyType', 'value_localized': 'SUV / Off-road', 'value': 'SUV / Off-road', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__Transmission'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__Year'}, {'name': '_Color', 'value_localized': 'White', 'value': 'White', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__Color'}, {'name': '_EngineCapacity', 'value_localized': '1.6', 'value': '1.6', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1.600000024, 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__DriveType'}, {'name': '_PowerHP', 'value_localized': '123', 'value': '123', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 123, 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__PowerHP'}, {'name': '_0100kmh', 'value_localized': '12.2', 'value': '12.2', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 12.19999981, 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '175', 'value': '175', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 175, 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__Seats'}, {'name': '_Doors', 'value_localized': '5', 'value': '5', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__show_in_aggregator'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__IsInstantConfirm'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'SUV', 'value': 'SUV', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032076df-82eb-4fcb-b8a7-0e781683c420__IsSimilarCarsTitle'}]",,032076df-82eb-4fcb-b8a7-0e781683c420,{},10efcb5b766336c65c978406d299a52d,ad4508117,"{'name': 'CAR STREET CAR RENTAL L.L.C', 'id': 'company_tag_name_CAR_STREET_CAR_RENTAL_L.L.C'}",KIA,[],,,,,KIA SELTOS,,SELTOS,,False,SELTOS,,,,True,,[],[],,KIA
2,no_telematics,"[{'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '032bdedd-7b6b-45b2-9424-a3eb71c66a3f_Year'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032bdedd-7b6b-45b2-9424-a3eb71c66a3f__IsSimilarCars'}, {'name': '_Model', 'value_localized': 'CX-5', 'value': 'CX-5', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032bdedd-7b6b-45b2-9424-a3eb71c66a3f__Model'}, {'name': '_Manufactory', 'value_localized': 'Mazda', 'value': 'Mazda', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032bdedd-7b6b-45b2-9424-a3eb71c66a3f__Manufactory'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032bdedd-7b6b-45b2-9424-a3eb71c66a3f__show_in_aggregator'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032bdedd-7b6b-45b2-9424-a3eb71c66a3f__Class'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '032bdedd-7b6b-45b2-9424-a3eb71c66a3f__Year'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032bdedd-7b6b-45b2-9424-a3eb71c66a3f__IsInstantConfirm'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'SUV', 'value': 'SUV', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '032bdedd-7b6b-45b2-9424-a3eb71c66a3f__IsSimilarCarsTitle'}]",,032bdedd-7b6b-45b2-9424-a3eb71c66a3f,{},6b44f1a36f594327d758859644d7a092,g35251,"{'name': 'CAR STREET CAR RENTAL L.L.C', 'id': 'company_tag_name_CAR_STREET_CAR_RENTAL_L.L.C'}",MAZDA,[],,,,,MAZDA CX5,,CX5,,False,CX5,,,,True,,[],[],,MAZDA
3,no_telematics,"[{'name': 'ExteriorColor', 'value_localized': 'Blue', 'value': 'Blue', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1_ExteriorColor'}, {'name': 'Year', 'value_localized': '2021', 'value': '2021', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2021, 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1_Year'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__IsSimilarCars'}, {'name': '_Model', 'value_localized': '6', 'value': '6', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 6, 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__Model'}, {'name': '_Manufactory', 'value_localized': 'Mazda', 'value': 'Mazda', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__Transmission'}, {'name': '_Year', 'value_localized': '2021', 'value': '2021', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2021, 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__Year'}, {'name': '_Color', 'value_localized': 'Blue', 'value': 'Blue', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__Color'}, {'name': '_EngineCapacity', 'value_localized': '2.5', 'value': '2.5', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2.5, 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__DriveType'}, {'name': '_PowerHP', 'value_localized': '194', 'value': '194', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 194, 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__PowerHP'}, {'name': '_0100kmh', 'value_localized': '8.2', 'value': '8.2', 'name_localized': '0-100 km/h', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 8.199999809, 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__0100kmh'}, {'name': '_MaxSpeed', 'value_localized': '223', 'value': '223', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 223, 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__show_in_aggregator'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'sedan', 'value': 'sedan', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '037cf59c-f073-435b-a55f-c0687ba01dd1__IsSimilarCarsTitle'}]",,037cf59c-f073-435b-a55f-c0687ba01dd1,{},017b4340c7f180145b70223a0c784d5e,ad3089618,"{'name': 'CAR STREET CAR RENTAL L.L.C', 'id': 'company_tag_name_CAR_STREET_CAR_RENTAL_L.L.C'}",MAZDA,[],,,,,MAZDA 6,,6,,False,6,,,,True,,[],[],,MAZDA
4,no_telematics,"[{'name': 'ExteriorColor', 'value_localized': 'Silver', 'value': 'Silver', 'name_localized': 'Exterior Color', 'icon_localized': 'model.specification.ExteriorColor.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792_ExteriorColor'}, {'name': 'Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.Year.default_icon', 'value_parsed': 2023, 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792_Year'}, {'name': '_IsSimilarCars', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Similar', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__IsSimilarCars'}, {'name': '_Model', 'value_localized': 'Sunny', 'value': 'Sunny', 'name_localized': 'Model', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__Model'}, {'name': '_Manufactory', 'value_localized': 'Nissan', 'value': 'Nissan', 'name_localized': 'Brand', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__Manufactory'}, {'name': '_Class', 'value_localized': 'Economy', 'value': 'Economy', 'name_localized': 'Class', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__Class'}, {'name': '_BodyType', 'value_localized': 'Sedan', 'value': 'Sedan', 'name_localized': 'Body type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__BodyType'}, {'name': '_Transmission', 'value_localized': 'Automatic / semi-automatic', 'value': 'Automatic / semi-automatic', 'name_localized': 'Transmission', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__Transmission'}, {'name': '_Year', 'value_localized': '2023', 'value': '2023', 'name_localized': 'Year', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 2023, 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__Year'}, {'name': '_Color', 'value_localized': 'Silver', 'value': 'Silver', 'name_localized': 'Color', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__Color'}, {'name': '_EngineCapacity', 'value_localized': '1.6', 'value': '1.6', 'name_localized': 'Engine capacity', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 1.600000024, 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__EngineCapacity'}, {'name': '_DriveType', 'value_localized': 'Front wheel', 'value': 'Front wheel', 'name_localized': 'Drive type', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__DriveType'}, {'name': '_PowerHP', 'value_localized': '118', 'value': '118', 'name_localized': 'Horsepower', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 118, 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__PowerHP'}, {'name': '_MaxSpeed', 'value_localized': '170', 'value': '170', 'name_localized': 'Max. speed', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 170, 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__MaxSpeed'}, {'name': '_Seats', 'value_localized': '5', 'value': '5', 'name_localized': 'Seats', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 5, 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__Seats'}, {'name': '_Doors', 'value_localized': '4', 'value': '4', 'name_localized': 'Doors', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'value_parsed': 4, 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__Doors'}, {'name': '_show_in_aggregator', 'value_localized': 'true', 'value': 'true', 'name_localized': 'model.specification._show_in_aggregator.name', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__show_in_aggregator'}, {'name': '_IsInstantConfirm', 'value_localized': 'true', 'value': 'true', 'name_localized': 'Instant confirmation', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__IsInstantConfirm'}, {'name': '_IsSimilarCarsTitle', 'value_localized': 'sedan', 'value': 'sedan', 'name_localized': 'or similar ...', 'icon_localized': 'model.specification.UnknownSpecificationType.default_icon', 'id': '03e3b035-769a-4893-b78e-f02ddc4eb792__IsSimilarCarsTitle'}]",,03e3b035-769a-4893-b78e-f02ddc4eb792,{},1e55ebb06b36ccd86d144c55e7e368fb,u85530,"{'name': 'CAR STREET CAR RENTAL L.L.C', 'id': 'company_tag_name_CAR_STREET_CAR_RENTAL_L.L.C'}",NISSAN,[],,,,,NISSAN SUNNY,,SUNNY,,False,SUNNY,,,,True,,[],[],,NISSAN
