DayRentValue,WD,MemberName,WeekRentValue,MonthRentValue,BookingDiscount,Doors,Seats,CarName,Gear,Region,Milage,CarKey,City,CarNo,MemberNo,Passengers,MobileSalesMan,Model,CarPhotoURL,Reservations,Cylinders
100.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,LAMBORGHINI URUS,-1,Al Garhoud Complex,83513,39885,Dubai,85883,2475,5,00971503694779,2021,,"[{'ReservationKey': 0, 'CarKey': 39885, 'CustomerName': 'Running Contract, 23351', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 12:50:00 PM', 'ToDateTime': '8/1/2024 12:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,TOYOTA LAND CRUISER TWIN TURBO,-1,Al Garhoud Complex,95360,39886,Dubai,75652,2475,5,00971503694779,2022,,,4
100.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,TOYOTA  LAND CRUISER,-1,Al Garhoud Complex,85089,39896,Dubai,21587,2475,5,00971503694779,2022,,"[{'ReservationKey': 0, 'CarKey': 39896, 'CustomerName': 'Running Contract, 23319', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 12:04:00 PM', 'ToDateTime': '7/28/2024 12:04:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,TOYOTA RUSH,-1,Al Garhoud Complex,52002,39897,Dubai,33812,2475,5,00971503694779,2022,,"[{'ReservationKey': 0, 'CarKey': 39897, 'CustomerName': 'Running Contract, 23325', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 4:34:00 PM', 'ToDateTime': '8/10/2024 4:34:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,NISSAN KICKS,-1,Al Garhoud Complex,72075,39910,Dubai,11730,2475,5,00971503694779,2022,,"[{'ReservationKey': 0, 'CarKey': 39910, 'CustomerName': 'Running Contract, 23107', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/5/2024 8:44:00 PM', 'ToDateTime': '8/3/2024 8:44:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,EXEED LX,-1,Al Garhoud Complex,14919,127229,Dubai,88436,2475,5,00971503694779,2024,,,4
100.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,MERCEDEZ G63,-1,Al Garhoud Complex,170906,39832,Dubai,21770,2475,5,00971503694779,2019,,,4
100.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,HYUNDAI CRETA,-1,Al Garhoud Complex,94936,39869,Dubai,52041,2475,5,00971503694779,2022,,"[{'ReservationKey': 0, 'CarKey': 39869, 'CustomerName': 'Running Contract, 23223', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/16/2024 5:36:00 PM', 'ToDateTime': '7/17/2024 5:36:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
100.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,BMW 420 ,-1,Al Garhoud Complex,23372,106736,Dubai,26124,2475,5,00971503694779,2024,,"[{'ReservationKey': 0, 'CarKey': 106736, 'CustomerName': 'Running Contract, 23347', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 8:29:00 PM', 'ToDateTime': '8/4/2024 8:29:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
200.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,KIA SPORTAGE,-1,Al Garhoud Complex,73554,39833,Dubai,94303,2475,5,00971503694779,2020,,,4
250.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,TOYOTA RUSH,-1,Al Garhoud Complex,49321,39898,Dubai,46059,2475,5,00971503694779,2022,,"[{'ReservationKey': 0, 'CarKey': 39898, 'CustomerName': 'Running Contract, 23331', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 1:33:00 PM', 'ToDateTime': '7/30/2024 1:33:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
400.0,2,A M G A RENT A CAR L.L.C.,0.0,0.0,0.0,4,2,AUDI A6,-1,Al Garhoud Complex,113774,39827,Dubai,63515,2475,5,00971503694779,2020,,,4
550.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,TOYOTA PRADO,-1,Al Garhoud Complex,83397,39868,Dubai,59538,2475,5,00971503694779,2022,,"[{'ReservationKey': 0, 'CarKey': 39868, 'CustomerName': 'Running Contract, 23312', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/26/2024 8:10:00 PM', 'ToDateTime': '8/3/2024 8:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
1000.0,2,A M G A RENT A CAR L.L.C.,0.0,0.0,0.0,4,2,RANGE ROVER,-1,Al Garhoud Complex,93567,39818,Dubai,85882,2475,5,00971503694779,2020,,,4
1000.0,2,A M G A RENT A CAR L.L.C.,0.0,25000.0,0.0,4,2,BMW X6,-1,Al Garhoud Complex,93494,39855,Dubai,35803,2475,5,00971503694779,2021,,"[{'ReservationKey': 0, 'CarKey': 39855, 'CustomerName': 'Running Contract, 23355', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 6:31:00 PM', 'ToDateTime': '8/2/2024 6:31:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
2018.0,2,A M G A RENT A CAR L.L.C.,630.0,2400.0,0.0,4,2,HYUNDAI CRETA,-1,Al Garhoud Complex,108552,39870,Dubai,52036,2475,5,00971503694779,2022,,,4
