status_title,since,booking_status,stage,status,until,type,tag_id,offer_id,user_id
rental.status.on_hold.title,1721907420,,,on_hold,1722080220,on_hold,999ebff8-d1ee-4f99-aad4-56dfc0fc025b,,
rental.status.on_hold.title,1722106980,,,on_hold,1722193380,on_hold,b971f3a8-02db-41d2-948c-d2f166738973,,
rental.status.on_hold.title,1722243300,,,on_hold,1722502500,on_hold,ce553bd9-f3e6-4597-8960-0f5895b5df10,,
rental.status.on_hold.title,1722507960,,,on_hold,1722594360,on_hold,e5a62da3-9b05-4379-8e8a-0715cdca763c,,
rental.status.on_hold.title,1722001500,,,on_hold,1722087900,on_hold,1ee828e3-cc19-4ac6-b266-fbf40fc14321,,
rental.status.on_hold.title,1721883900,,,on_hold,1721970300,on_hold,adf37af7-5ef8-426f-94a5-82dce3fc5a71,,
rental.status.on_hold.title,1722403980,,,on_hold,1722490380,on_hold,cbd6b1f9-1309-4eb6-941e-b49152b46f3f,,
rental.status.on_hold.title,1722492900,,,on_hold,1722579300,on_hold,79fd8d6b-0a8e-4818-b8b3-2741dc9d7b6e,,
Confirmed,1721808000,start_delayed,prereservation,confirmed,1722088800,booking,be46c60a-f80a-4aa0-a1fd-76d4d437e28a,d06647f8-d608-83de-42a4-ba77e60dc70b,ea12588f-c307-42a5-8eb1-43de7e9c5140
rental.status.on_hold.title,1721562600,,,on_hold,1724154600,on_hold,4e57b1e2-6d5a-4b2f-9ebd-f423ad3cf9ba,,
rental.status.on_hold.title,1721848560,,,on_hold,1721934960,on_hold,3a4abb07-020c-44dd-8de8-c3a87c9f9df7,,
rental.status.on_hold.title,1721934960,,,on_hold,1722135600,on_hold,c3fc38e4-5906-4a36-8a16-d01856e66265,,
rental.status.on_hold.title,1722190560,,,on_hold,1722276960,on_hold,2bcc3d5d-5ea9-4cf7-a9f4-7a05d5051494,,
rental.status.on_hold.title,1722467400,,,on_hold,1722553800,on_hold,9703ba87-c749-45fd-9e5d-48facff9766d,,
rental.status.on_hold.title,1721917200,,,on_hold,1722262800,on_hold,a1562560-048f-4047-8ba9-90f12b977512,,
rental.status.on_hold.title,1722262800,,,on_hold,1722416520,on_hold,866d8fc9-824c-4d1a-85ef-0124b5634ee8,,
rental.status.on_hold.title,1721124600,,,on_hold,1723630200,on_hold,76e11bc2-6bd6-44a9-a319-60cb41505b3c,,
rental.status.on_hold.title,1721726820,,,on_hold,1722245220,on_hold,2a2c2dbe-05e5-4440-a01d-8942750a714d,,
rental.status.on_hold.title,1722501540,,,on_hold,1722587940,on_hold,417235a2-e83d-4c34-a230-65492a3e45a7,,
Confirmed,1721887200,start_delayed,prereservation,confirmed,1722106800,booking,535a624e-1e8a-4d4f-a290-b9f48d603bc5,c6acb95a-db41-1073-26e5-e8e9d22bf0fb,ef2a1d45-0ef6-4e30-b0c4-29bf0b76fd94
rental.status.on_hold.title,1722261600,,,on_hold,1722434400,on_hold,49a7c50d-920a-4427-ab5b-9e34f64099fa,,
rental.status.on_hold.title,1720475820,,,on_hold,1723067820,on_hold,6041a4dc-a2d1-4f4e-8cb3-cdc02aa0e96b,,
rental.status.on_hold.title,1721942520,,,on_hold,1722115320,on_hold,82d43749-31a7-4cba-9050-68f2c48db7bf,,
rental.status.on_hold.title,1722158100,,,on_hold,1722244500,on_hold,c9d680b8-0e6c-4b02-aae2-dda2ec053ccf,,
