since,offer_id,status,type,user_id,stage,status_title,until,booking_status,tag_id
1721916900,,on_hold,on_hold,,,rental.status.on_hold.title,1722003300,,49b556e2-3de4-41f0-8efc-a4076220b40f
1722179400,,on_hold,on_hold,,,rental.status.on_hold.title,1722265800,,e221c420-fe69-4013-a1da-256874cf00f5
1722483840,,on_hold,on_hold,,,rental.status.on_hold.title,1722743040,,804db07e-ae96-46b1-9fbc-3950ff1aeb51
1721673900,,on_hold,on_hold,,,rental.status.on_hold.title,1722019500,,c22e03b8-6853-4acf-a997-b41340b96d90
1722160500,,on_hold,on_hold,,,rental.status.on_hold.title,1722246900,,b99e4ceb-d7ab-4360-8e71-e21be6cd100a
1721907000,,on_hold,on_hold,,,rental.status.on_hold.title,1722339000,,72367d50-c6cf-496c-b374-2d47490d35c6
1721939580,,on_hold,on_hold,,,rental.status.on_hold.title,1722025980,,fef1d900-59b1-4bb9-922b-070556579ab9
1722053700,,on_hold,on_hold,,,rental.status.on_hold.title,1722226500,,86a6d088-e9ad-483d-8a90-0fe6cc79c380
1722436200,,on_hold,on_hold,,,rental.status.on_hold.title,1722695400,,21e4c962-ddb1-4ac0-ad3f-5f97394451b9
1721892000,,on_hold,on_hold,,,rental.status.on_hold.title,1721978400,,40521e84-078a-4410-8365-84260138a979
1720276800,,on_hold,on_hold,,,rental.status.on_hold.title,1722436800,,dd58ab83-3a9d-44fa-a270-2ff9aec396e0
1722436800,,on_hold,on_hold,,,rental.status.on_hold.title,1722514620,,ca578e76-59d4-42e3-95c9-4352b64458c1
1722006900,,on_hold,on_hold,,,rental.status.on_hold.title,1722438900,,0ae01bf0-e83f-4b59-a33f-6b160d222dd2
1721907360,,on_hold,on_hold,,,rental.status.on_hold.title,1722339360,,2b5501d2-190f-4f31-8bb8-1710e27f4356
1722339360,,on_hold,on_hold,,,rental.status.on_hold.title,1722365580,,f80d4100-ab74-4c02-9794-840f3a6adcf4
1722015300,,on_hold,on_hold,,,rental.status.on_hold.title,1722101700,,43cfff4c-0841-41a4-a498-052a4a5208bb
1722155880,,on_hold,on_hold,,,rental.status.on_hold.title,1722242280,,936f01a4-9ae5-4793-a919-c1635de03d66
1721906100,,on_hold,on_hold,,,rental.status.on_hold.title,1721992500,,ab23760f-0876-4fda-8ee6-ea2e812c29e1
1721295000,,on_hold,on_hold,,,rental.status.on_hold.title,1723887000,,fd66754d-6eb4-4568-9892-e3b0f7dfb215
1721637720,,on_hold,on_hold,,,rental.status.on_hold.title,1722156120,,ecbc301c-d3d9-4e86-8f50-ac1056ba0b45
1722156120,,on_hold,on_hold,,,rental.status.on_hold.title,1722550702,,853c1585-cbf4-4a56-b153-e8791b710f2e
1721916900,,on_hold,on_hold,,,rental.status.on_hold.title,1722003300,,c5b42aa4-89b5-433c-8ac5-a6c21a9e3253
1722149100,,on_hold,on_hold,,,rental.status.on_hold.title,1722235500,,588da7a0-f9b7-4b0c-aab6-1eb85acb46d5
1722445200,,on_hold,on_hold,,,rental.status.on_hold.title,1722531600,,435cc624-9d53-4b88-bd8b-71312c16b799
1721407200,,on_hold,on_hold,,,rental.status.on_hold.title,1722097560,,24f5c17a-9024-4312-9021-13a82ee69bba
1722097560,,on_hold,on_hold,,,rental.status.on_hold.title,1722180780,,21cc87f4-aca2-49c8-a93e-7974f7ea8687
1722369480,,on_hold,on_hold,,,rental.status.on_hold.title,1723060680,,c73c9e7f-d93e-4f72-aea0-890a6b7ce5e1
1721657700,,on_hold,on_hold,,,rental.status.on_hold.title,1722262500,,6c7daebd-0400-4e18-8048-98fc3ff57d49
1722405600,dc100a84-714a-fb4b-da98-72b7a30ee6c1,confirmed,booking,f208d4fe-44a3-4a4b-92b5-9e67e8e7283f,prereservation,Confirmed,1722621600,start_delayed,41d30cda-a104-4c09-8717-8de73ea2ad59
1721857500,,on_hold,on_hold,,,rental.status.on_hold.title,1722030300,,20808597-9b00-44db-bb1e-a490699c57d1
1722322800,,on_hold,on_hold,,,rental.status.on_hold.title,1722409200,,aa2db3c9-91fd-438c-be49-51adbf2726e1
1721898600,,on_hold,on_hold,,,rental.status.on_hold.title,1721985000,,1e83fe22-58f1-4b91-9f41-a4232288c8af
1722095700,,on_hold,on_hold,,,rental.status.on_hold.title,1722182100,,3282c1ec-02b6-4b52-83f9-86f1bd930437
