ya_id,ya_number,ya_merge_manufacturer,ya_merge_short_name,takamol_CarNo,takamol_Model,takamol_MemberNo,takamol_CarKey,takamol_CarName,takamol_Reservations
aba5b083-aa92-4872-a116-0e842425e64b,v82319,TOYOTA,Landcruiser,82319,2022,2888,42932,LAND CRUISER TOYOTA,"[{'ReservationKey': 0, 'CarKey': 42932, 'CustomerName': 'Running Contract, 815', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/12/2024 10:15:00 PM', 'ToDateTime': '7/17/2024 10:15:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
8ecb325b-3f98-4abf-97b7-6725efc910bc,z58993,Nissan,Pathfinder,58993,2020,2888,135916,NISSAN PATHFINDER,
313f882d-9dd9-43d6-b141-b30284e30092,y76806,Nissan,Sentra,76806,2020,2888,141313,NISSAN SENTRA ,
3d816318-ef88-4798-8666-3184ee3a5ddf,b29565,Nissan,Sunny,29565,2023,2888,135682,NISSAN SUNNY ,"[{'ReservationKey': 0, 'CarKey': 135682, 'CustomerName': 'Running Contract, 1358', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/7/2024 7:50:00 PM', 'ToDateTime': '8/6/2024 7:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
c855980f-0488-4946-b9f2-d8c0f756adb8,b65913,Renault,Symbol,65913,2020,2888,141284,RENAULT  SYMBOL ,"[{'ReservationKey': 0, 'CarKey': 141284, 'CustomerName': 'Running Contract, 1327', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/30/2024 2:33:00 PM', 'ToDateTime': '7/30/2024 2:33:00 PM', 'DayRentValue': 0.0, 'Documents': None}]"
a3bff872-eab1-434b-a131-2cf4adae0b01,b67106,Renault,Symbol,67106,2020,2888,134940,RENAULT SYMBAL ,
