stage,until,booking_status,type,offer_id,user_id,status_title,tag_id,status,since
,1723438800,,on_hold,,,rental.status.on_hold.title,4861e660-4677-4fcc-aa2b-98fe1fb6dac8,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,b29b76e2-7e17-4582-92fe-5eef7c7d6c14,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,99fcbe7c-190b-4127-b63c-646e5116e17c,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,e967d4e7-54a4-4e90-a053-f73e0ef209c3,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,657f4fe9-3cad-4cf7-bc4d-02a4e439361c,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,4733c3a4-2e15-4f1e-a4f2-b5f9de985c74,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,3b2314f8-efdc-4694-b0b5-43380dc5aaeb,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,123f2d47-0678-4a5f-865c-de34e29952ca,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,23f7f24b-aa8a-42a0-81c6-e627dfce740d,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,73ae9fb3-8da2-4968-b55e-c922a2e8fbb9,on_hold,1720674000
,1725080400,,on_hold,,,rental.status.on_hold.title,579f343f-d7a5-4ba9-a901-85271d852615,on_hold,1722402000
,1723438800,,on_hold,,,rental.status.on_hold.title,c8442afb-8de2-49dd-839d-4c7a73808cb2,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,414067ad-432b-488b-885d-5a573f76caa1,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,cd526aaa-062e-4c3b-972d-a2279cce9324,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,56331981-efed-4c27-95f6-674403c4aa09,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,05de2cc8-ff5b-47bd-8892-5b7a545ab9be,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,80adab26-061a-4a64-94fb-eb85d9824bd1,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,056839bc-5407-4c2a-9fac-e63cdee95d67,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,136b29cb-a1ce-4c90-94d8-0e88d9cb159e,on_hold,1720674000
,1724302800,,on_hold,,,rental.status.on_hold.title,059093ea-82d8-4191-bad2-400d7bb563c2,on_hold,1721624400
,1723438800,,on_hold,,,rental.status.on_hold.title,c3549520-d1a7-46aa-803a-45e054c58bd1,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,710278ce-edb3-47f6-8775-3ba886a9d5c1,on_hold,1720674000
,1723698000,,on_hold,,,rental.status.on_hold.title,094bdcc1-d157-4733-9097-1b231cf499ef,on_hold,1721019600
prereservation,1723197600,start_delayed,booking,cd7dbcaf-a0d9-53e5-caaf-c351ae15f66e,df39bc33-bb75-4bde-a775-83534a50d707,Confirmed,5cb23ce4-457d-4b84-a5b3-61db4495dbf5,confirmed,1721973600
prereservation,1722326400,start_delayed,booking,b05338c9-d222-eec1-c371-8e1e61c4b079,4c567fc5-87bf-48bf-bbe6-40d50c60ff87,Confirmed,0fe67cd7-9110-4175-9aad-f97656dffa24,confirmed,1721635200
,1723438800,,on_hold,,,rental.status.on_hold.title,f71740c8-13f4-402c-abec-9efd5187cfd7,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,f32a76cf-2d37-4e9e-865b-83c6b3a93098,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,07947321-bfa2-4244-8b89-314156709139,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,b940372c-fd09-4c91-9c1d-ccd32d547d67,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,2089862f-488e-4399-8087-7a0df0e758b2,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,7d4b6d67-a174-4875-9966-3e33f0be0d5f,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,31992670-dfef-41d4-8604-fdad889d44db,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,5ea91018-75a4-4dd4-bfa6-c70336384a63,on_hold,1721365200
,1723438800,,on_hold,,,rental.status.on_hold.title,d8625442-1167-468c-af5a-d1460281ebf6,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,3603ce84-a4e2-4f00-bc69-fb4790f964eb,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,74c5679e-6372-467e-a867-312a99a5d277,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,5bfadcf6-a003-4c99-abed-df3670001dad,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,2e9afb8f-c55c-4011-8560-105a1a56f698,on_hold,1720674000
,1723611600,,on_hold,,,rental.status.on_hold.title,0594668e-d4dd-489f-ac59-0dae56901ec9,on_hold,1720846800
,1723438800,,on_hold,,,rental.status.on_hold.title,4e07dd19-05fa-4550-bce2-03aa20aa3f82,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,f61c558a-e2f9-4e18-9d31-2b0dd25e1d0f,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,7b561132-61f6-4add-8a2d-4cb371067b09,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,c7dd5bd9-202e-4a9e-90dc-b83fa879d15a,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,8f906ccc-7a53-4a1d-af1f-fb7d395c61d9,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,efd74313-5922-43f5-bc18-c451f559ecb7,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,c351879b-e88b-4927-a593-6c0a2d16ce90,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,56cbffa9-326c-4a4d-8fbc-46a0576a388f,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,3f98dbf9-3dd1-4cc2-9a52-b9cf9fc2a103,on_hold,1720674000
,1724821200,,on_hold,,,rental.status.on_hold.title,30d1485b-9074-4425-9306-ce9c8ed3656c,on_hold,1722142800
,1723438800,,on_hold,,,rental.status.on_hold.title,08d50149-3583-4736-964f-6dbabaa8156e,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,9d020e47-bcbe-4791-bcdf-c83addf0c6f6,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,5672b4eb-35ad-4d9c-b9a4-0aa222580d2f,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,28029320-5d8d-4871-911b-71d3c8b36650,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,7b013589-09e8-4566-9301-96bdd123d901,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,0aff445c-9147-4d2a-9000-0d077288ede2,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,235e9c04-3e2a-4130-a370-1b9aad46566f,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,6c6bb401-4dc2-4b21-9406-f6896dc5f2aa,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,a1044c5b-358f-44a6-ae18-aa0eb02d16d0,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,47fd0917-826a-4cd6-a290-49ee72efb71b,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,8c4ca50d-419a-4a98-a596-af5763ad2147,on_hold,1720674000
prereservation,1721973600,start_delayed,booking,73236f36-56d2-0c81-c9dd-52041be68af2,fb08370d-d73a-4942-9d6a-1af4fa9dec71,Confirmed,75ddfb9d-c227-46ed-9aac-993c63ad6ab3,confirmed,1721714400
prereservation,1722344400,start_delayed,booking,48cff8f8-cb0e-6777-a23e-b78a66b48a7d,f68afffa-9efd-40d7-bfcb-7c9d4834789c,Confirmed,b43a41eb-896f-4e6e-b650-02c53a2a02cb,confirmed,1721998800
,1725080400,,on_hold,,,rental.status.on_hold.title,8ce036bb-9206-475d-a3c4-e322a56406b0,on_hold,1722402000
,1723438800,,on_hold,,,rental.status.on_hold.title,9d49b5a9-2b01-40ae-9c87-0e888ec468e5,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,bbd2950e-9cd9-44ae-90a4-a75fdac06014,on_hold,1720674000
,1723438800,,on_hold,,,rental.status.on_hold.title,1b2b1a27-26dd-4b8c-a00d-5e3c071be4a3,on_hold,1720674000
